wastage_id,item_id,location_id,wastage_date,wastage_time,quantity_wasted,unit_cost,total_loss_amount,wastage_reason,complexity_profile,reported_by
WAS-007926,ITEM-041,LOC-007,2025-10-10,15:33:00,1,6.8,6.8,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-007927,ITEM-112,LOC-005,2025-06-23,23:02:00,4,3.1,12.4,OVERCOOKED_OR_BURNT,STANDARD,Inventory Clerk
WAS-007928,ITEM-116,LOC-011,2025-10-29,23:28:00,4,2.7,10.8,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-007929,ITEM-098,LOC-016,2025-03-26,14:48:00,9,6.8,61.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-007930,ITEM-027,LOC-013,2025-02-14,23:09:00,11,8.7,95.7,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007931,ITEM-110,LOC-002,2025-02-12,23:29:00,5,5.8,29.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-007932,ITEM-098,LOC-012,2025-07-27,14:42:00,9,6.8,61.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-007933,ITEM-074,LOC-012,2025-02-19,23:48:00,2,12.0,24.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007934,ITEM-053,LOC-010,2025-12-02,14:08:00,7,13.8,96.6,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-007935,ITEM-042,LOC-013,2025-08-19,15:42:00,2,6.9,13.8,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-007936,ITEM-020,LOC-012,2025-10-04,15:18:00,4,7.5,30.0,CUSTOMER_SEND_BACK,STANDARD,Sous Chef
WAS-007937,ITEM-069,LOC-019,2025-05-08,15:12:00,4,14.8,59.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-007938,ITEM-073,LOC-017,2025-10-16,15:13:00,2,18.0,36.0,EQUIPMENT_COOLER_FAILURE,PROFITABLE_LOW_SELLING,Sous Chef
WAS-007939,ITEM-060,LOC-016,2025-08-08,22:24:00,3,25.0,75.0,PREPARATION_ERROR,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-007940,ITEM-067,LOC-017,2025-01-30,14:53:00,8,16.0,128.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-007941,ITEM-061,LOC-006,2025-07-16,15:43:00,3,18.5,55.5,PREPARATION_ERROR,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-007942,ITEM-077,LOC-018,2025-02-02,22:41:00,4,5.2,20.8,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-007943,ITEM-124,LOC-011,2025-03-16,22:28:00,2,3.6,7.2,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-007944,ITEM-027,LOC-012,2025-09-06,15:38:00,7,8.7,60.9,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-007945,ITEM-062,LOC-017,2025-11-24,15:32:00,3,16.0,48.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-007946,ITEM-021,LOC-002,2025-04-05,23:45:00,5,8.9,44.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-007947,ITEM-075,LOC-013,2025-08-01,23:55:00,2,16.5,33.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-007948,ITEM-086,LOC-019,2025-03-30,22:18:00,6,10.2,61.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007949,ITEM-144,LOC-019,2025-05-26,15:06:00,7,2.6,18.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-007950,ITEM-043,LOC-004,2025-10-12,14:16:00,11,8.5,93.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-007951,ITEM-146,LOC-001,2025-07-25,22:19:00,7,3.4,23.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007952,ITEM-008,LOC-002,2025-11-29,22:15:00,1,16.5,16.5,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-007953,ITEM-074,LOC-018,2025-10-02,22:08:00,8,12.0,96.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-007954,ITEM-006,LOC-012,2025-03-25,14:30:00,7,10.2,71.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007955,ITEM-119,LOC-009,2025-09-15,23:34:00,10,3.2,32.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007956,ITEM-071,LOC-005,2025-09-25,15:02:00,2,9.5,19.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-007957,ITEM-080,LOC-016,2025-11-26,15:07:00,2,5.4,10.8,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-007958,ITEM-110,LOC-004,2025-10-19,23:02:00,3,5.8,17.4,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-007959,ITEM-023,LOC-020,2025-12-23,22:35:00,11,8.2,90.2,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-007960,ITEM-006,LOC-003,2025-10-01,15:37:00,8,10.2,81.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007961,ITEM-119,LOC-018,2025-09-26,23:36:00,10,3.2,32.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-007962,ITEM-046,LOC-008,2025-03-01,23:12:00,2,24.5,49.0,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-007963,ITEM-021,LOC-002,2025-12-01,15:51:00,6,8.9,53.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-007964,ITEM-066,LOC-012,2025-06-28,22:51:00,11,16.8,184.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-007965,ITEM-074,LOC-001,2025-04-11,14:30:00,4,12.0,48.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007966,ITEM-005,LOC-018,2025-03-08,22:07:00,6,11.5,69.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007967,ITEM-043,LOC-010,2025-10-06,15:12:00,2,8.5,17.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Sous Chef
WAS-007968,ITEM-005,LOC-008,2025-05-12,14:30:00,10,11.5,115.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-007969,ITEM-064,LOC-004,2025-08-24,22:05:00,2,23.5,47.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-007970,ITEM-119,LOC-018,2025-05-06,23:19:00,4,3.2,12.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-007971,ITEM-148,LOC-003,2025-01-25,14:09:00,12,4.1,49.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-007972,ITEM-076,LOC-003,2025-07-08,15:46:00,2,8.8,17.6,PREPARATION_ERROR,POPULAR_LOW_MARGIN,Kitchen Manager
WAS-007973,ITEM-027,LOC-012,2025-03-10,23:23:00,3,8.7,26.1,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-007974,ITEM-127,LOC-019,2025-02-16,22:04:00,7,1.6,11.2,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Inventory Clerk
WAS-007975,ITEM-069,LOC-017,2025-10-10,23:39:00,6,14.8,88.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-007976,ITEM-024,LOC-017,2025-05-05,14:55:00,1,5.8,5.8,OVERCOOKED_OR_BURNT,STANDARD,Line Supervisor
WAS-007977,ITEM-140,LOC-004,2025-07-09,23:08:00,4,1.25,5.0,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-007978,ITEM-094,LOC-007,2025-03-12,14:49:00,7,5.8,40.6,EQUIPMENT_COOLER_FAILURE,STANDARD,Kitchen Manager
WAS-007979,ITEM-086,LOC-007,2025-02-18,15:25:00,7,10.2,71.4,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-007980,ITEM-085,LOC-007,2025-11-13,22:10:00,6,9.8,58.8,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-007981,ITEM-033,LOC-008,2025-12-10,23:03:00,5,7.5,37.5,EQUIPMENT_COOLER_FAILURE,STANDARD,Inventory Clerk
WAS-007982,ITEM-034,LOC-019,2025-12-09,22:18:00,10,9.8,98.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007983,ITEM-082,LOC-009,2025-10-14,14:36:00,5,7.5,37.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-007984,ITEM-034,LOC-009,2025-12-14,23:09:00,10,9.8,98.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007985,ITEM-065,LOC-014,2025-07-12,15:25:00,10,15.0,150.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Kitchen Manager
WAS-007986,ITEM-098,LOC-018,2025-09-24,14:50:00,8,6.8,54.4,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-007987,ITEM-098,LOC-009,2025-08-31,22:28:00,6,6.8,40.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007988,ITEM-066,LOC-005,2025-10-21,15:25:00,5,16.8,84.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007989,ITEM-098,LOC-008,2025-12-18,22:47:00,3,6.8,20.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-007990,ITEM-110,LOC-004,2025-09-12,14:39:00,10,5.8,58.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-007991,ITEM-078,LOC-020,2025-09-12,14:23:00,2,7.8,15.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-007992,ITEM-036,LOC-014,2025-04-03,23:31:00,1,9.5,9.5,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-007993,ITEM-043,LOC-017,2025-12-17,15:01:00,12,8.5,102.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Sous Chef
WAS-007994,ITEM-046,LOC-016,2025-02-28,14:36:00,7,24.5,171.5,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-007995,ITEM-018,LOC-009,2025-05-27,14:54:00,2,11.5,23.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Sous Chef
WAS-007996,ITEM-043,LOC-005,2025-09-22,22:08:00,10,8.5,85.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-007997,ITEM-034,LOC-005,2025-04-06,15:36:00,5,9.8,49.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-007998,ITEM-066,LOC-006,2025-12-17,22:36:00,2,16.8,33.6,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-007999,ITEM-128,LOC-006,2025-07-16,22:32:00,9,1.8,16.2,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-008000,ITEM-013,LOC-008,2025-10-06,22:34:00,1,5.5,5.5,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-008001,ITEM-086,LOC-016,2025-07-02,14:04:00,7,10.2,71.4,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Inventory Clerk
WAS-008002,ITEM-082,LOC-014,2025-03-26,23:05:00,5,7.5,37.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-008003,ITEM-011,LOC-001,2025-10-03,15:01:00,11,9.8,107.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-008004,ITEM-141,LOC-016,2025-05-21,23:19:00,3,1.4,4.2,PREPARATION_ERROR,STANDARD,Kitchen Manager
WAS-008005,ITEM-072,LOC-015,2025-12-31,15:19:00,6,17.5,105.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-008006,ITEM-061,LOC-005,2025-02-26,23:10:00,2,18.5,37.0,PREPARATION_ERROR,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-008007,ITEM-094,LOC-009,2025-06-24,22:38:00,4,5.8,23.2,EQUIPMENT_COOLER_FAILURE,STANDARD,Kitchen Manager
WAS-008008,ITEM-040,LOC-003,2025-07-24,14:11:00,2,7.8,15.6,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-008009,ITEM-082,LOC-007,2025-06-11,23:46:00,12,7.5,90.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008010,ITEM-006,LOC-007,2025-04-26,23:45:00,5,10.2,51.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-008011,ITEM-110,LOC-016,2025-06-30,15:56:00,9,5.8,52.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-008012,ITEM-065,LOC-003,2025-12-03,15:40:00,6,15.0,90.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Line Supervisor
WAS-008013,ITEM-076,LOC-015,2025-03-04,22:55:00,5,8.8,44.0,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Line Supervisor
WAS-008014,ITEM-034,LOC-007,2025-06-07,23:33:00,11,9.8,107.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-008015,ITEM-082,LOC-003,2025-07-15,23:23:00,4,7.5,30.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008016,ITEM-098,LOC-016,2025-09-04,22:57:00,3,6.8,20.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008017,ITEM-066,LOC-006,2025-01-04,15:57:00,6,16.8,100.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008018,ITEM-075,LOC-008,2025-06-14,14:48:00,4,16.5,66.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-008019,ITEM-066,LOC-016,2025-02-08,14:41:00,6,16.8,100.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-008020,ITEM-119,LOC-006,2025-02-05,22:30:00,4,3.2,12.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-008021,ITEM-067,LOC-016,2025-05-23,14:46:00,2,16.0,32.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008022,ITEM-110,LOC-002,2025-11-27,22:00:00,11,5.8,63.8,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-008023,ITEM-102,LOC-001,2025-06-13,22:30:00,8,5.6,44.8,EQUIPMENT_COOLER_FAILURE,STANDARD,Sous Chef
WAS-008024,ITEM-064,LOC-019,2025-12-18,23:08:00,9,23.5,211.5,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-008025,ITEM-037,LOC-014,2025-10-02,23:24:00,2,5.5,11.0,OVERPRODUCTION_UNSOLD,PRICE_SENSITIVE,Sous Chef
WAS-008026,ITEM-064,LOC-019,2025-01-16,22:16:00,4,23.5,94.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008027,ITEM-110,LOC-004,2025-11-26,15:26:00,2,5.8,11.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008028,ITEM-036,LOC-002,2025-08-23,14:45:00,1,9.5,9.5,OVERCOOKED_OR_BURNT,STANDARD,Line Supervisor
WAS-008029,ITEM-069,LOC-002,2025-08-23,14:58:00,12,14.8,177.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-008030,ITEM-103,LOC-012,2025-09-05,22:09:00,12,4.4,52.8,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-008031,ITEM-058,LOC-011,2025-08-28,14:45:00,2,14.0,28.0,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-008032,ITEM-078,LOC-018,2025-04-19,15:52:00,9,7.8,70.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-008033,ITEM-039,LOC-019,2025-05-02,22:58:00,8,11.2,89.6,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-008034,ITEM-015,LOC-017,2025-04-25,23:55:00,3,5.2,15.6,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-008035,ITEM-099,LOC-004,2025-07-31,14:56:00,4,5.2,20.8,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-008036,ITEM-011,LOC-012,2025-09-27,14:33:00,12,9.8,117.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-008037,ITEM-043,LOC-003,2025-09-01,15:13:00,4,8.5,34.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-008038,ITEM-113,LOC-016,2025-09-09,22:28:00,11,5.5,60.5,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Line Supervisor
WAS-008039,ITEM-056,LOC-004,2025-08-20,15:36:00,2,14.0,28.0,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-008040,ITEM-148,LOC-006,2025-05-14,22:39:00,12,4.1,49.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008041,ITEM-148,LOC-001,2025-05-27,23:58:00,12,4.1,49.2,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Inventory Clerk
WAS-008042,ITEM-043,LOC-005,2025-09-02,14:22:00,9,8.5,76.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-008043,ITEM-006,LOC-010,2025-04-17,14:50:00,11,10.2,112.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008044,ITEM-084,LOC-014,2025-09-19,23:49:00,2,4.9,9.8,CUSTOMER_SEND_BACK,STANDARD,Sous Chef
WAS-008045,ITEM-066,LOC-005,2025-08-23,23:46:00,6,16.8,100.8,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-008046,ITEM-012,LOC-010,2025-01-05,22:00:00,8,4.2,33.6,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Kitchen Manager
WAS-008047,ITEM-085,LOC-009,2025-07-13,15:38:00,5,9.8,49.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-008048,ITEM-005,LOC-013,2025-02-17,14:45:00,11,11.5,126.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-008049,ITEM-118,LOC-017,2025-07-17,22:53:00,4,4.0,16.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-008050,ITEM-021,LOC-019,2025-05-22,14:55:00,8,8.9,71.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-008051,ITEM-021,LOC-020,2025-03-19,15:28:00,6,8.9,53.4,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-008052,ITEM-027,LOC-001,2025-12-16,22:20:00,5,8.7,43.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-008053,ITEM-146,LOC-009,2025-10-28,14:45:00,12,3.4,40.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-008054,ITEM-082,LOC-018,2025-06-17,15:07:00,4,7.5,30.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008055,ITEM-102,LOC-005,2025-08-04,23:38:00,11,5.6,61.6,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-008056,ITEM-063,LOC-014,2025-06-07,23:28:00,1,16.2,16.2,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-008057,ITEM-053,LOC-019,2025-03-16,15:39:00,3,13.8,41.4,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-008058,ITEM-039,LOC-015,2025-03-19,15:43:00,6,11.2,67.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008059,ITEM-067,LOC-004,2025-02-17,14:17:00,11,16.0,176.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-008060,ITEM-071,LOC-004,2025-08-26,15:50:00,5,9.5,47.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-008061,ITEM-075,LOC-018,2025-01-08,23:35:00,4,16.5,66.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-008062,ITEM-040,LOC-018,2025-06-26,23:12:00,3,7.8,23.4,PREPARATION_ERROR,STANDARD,Sous Chef
WAS-008063,ITEM-144,LOC-008,2025-05-15,14:57:00,10,2.6,26.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008064,ITEM-027,LOC-002,2025-09-12,14:59:00,5,8.7,43.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-008065,ITEM-146,LOC-016,2025-03-25,22:21:00,5,3.4,17.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-008066,ITEM-005,LOC-014,2025-03-05,15:03:00,12,11.5,138.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008067,ITEM-067,LOC-001,2025-05-13,23:19:00,5,16.0,80.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008068,ITEM-052,LOC-017,2025-06-26,15:18:00,2,18.5,37.0,CUSTOMER_SEND_BACK,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-008069,ITEM-066,LOC-010,2025-07-17,14:40:00,6,16.8,100.8,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-008070,ITEM-072,LOC-016,2025-01-15,23:10:00,5,17.5,87.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008071,ITEM-065,LOC-003,2025-02-28,15:22:00,5,15.0,75.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008072,ITEM-064,LOC-019,2025-03-31,14:25:00,7,23.5,164.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008073,ITEM-086,LOC-011,2025-04-19,15:52:00,4,10.2,40.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008074,ITEM-082,LOC-015,2025-01-21,14:52:00,7,7.5,52.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008075,ITEM-110,LOC-018,2025-12-07,14:23:00,9,5.8,52.2,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-008076,ITEM-039,LOC-020,2025-01-09,23:03:00,7,11.2,78.4,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-008077,ITEM-075,LOC-019,2025-12-30,14:17:00,12,16.5,198.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008078,ITEM-073,LOC-007,2025-02-25,22:21:00,4,18.0,72.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-008079,ITEM-062,LOC-006,2025-07-21,14:05:00,6,16.0,96.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-008080,ITEM-067,LOC-009,2025-11-14,22:54:00,7,16.0,112.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-008081,ITEM-046,LOC-013,2025-12-11,22:14:00,4,24.5,98.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-008082,ITEM-021,LOC-008,2025-03-26,14:37:00,9,8.9,80.1,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008083,ITEM-034,LOC-018,2025-08-14,22:57:00,5,9.8,49.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008084,ITEM-013,LOC-003,2025-06-08,15:46:00,3,5.5,16.5,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-008085,ITEM-082,LOC-001,2025-07-13,22:59:00,11,7.5,82.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-008086,ITEM-078,LOC-018,2025-04-16,23:07:00,11,7.8,85.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-008087,ITEM-146,LOC-004,2025-12-26,22:22:00,9,3.4,30.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008088,ITEM-086,LOC-018,2025-05-24,23:27:00,3,10.2,30.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008089,ITEM-006,LOC-016,2025-06-12,15:17:00,4,10.2,40.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-008090,ITEM-119,LOC-018,2025-06-26,14:53:00,5,3.2,16.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008091,ITEM-116,LOC-003,2025-08-30,23:08:00,1,2.7,2.7,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-008092,ITEM-065,LOC-014,2025-06-08,22:57:00,12,15.0,180.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-008093,ITEM-074,LOC-010,2025-03-17,22:08:00,5,12.0,60.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008094,ITEM-148,LOC-005,2025-11-06,23:27:00,2,4.1,8.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-008095,ITEM-071,LOC-008,2025-01-23,14:18:00,7,9.5,66.5,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-008096,ITEM-127,LOC-018,2025-08-22,22:38:00,2,1.6,3.2,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Inventory Clerk
WAS-008097,ITEM-011,LOC-005,2025-04-12,22:42:00,10,9.8,98.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-008098,ITEM-029,LOC-012,2025-01-17,23:29:00,11,14.5,159.5,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-008099,ITEM-065,LOC-004,2025-12-30,15:43:00,6,15.0,90.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-008100,ITEM-073,LOC-012,2025-01-14,14:58:00,8,18.0,144.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Kitchen Manager
