order_date,item_name,actual_demand,predicted_demand,forecast_error,granularity
2025-12-11,Coffee-Crusted Prime Ribeye (14oz),17.0,17.17,-0.17,Menu Items
2025-12-11,Cold Pressed Green Detox Juice,29.0,20.84,8.16,Menu Items
2025-12-11,Colorado Rosemary Lamb Chops,8.0,12.91,-4.91,Menu Items
2025-12-11,Creamy Cashew Alfredo Tagliatelle,20.0,22.39,-2.39,Menu Items
2025-12-11,Creamy Fettuccine Alfredo,55.0,51.42,3.58,Menu Items
2025-12-11,Crispy Buttermilk Chicken Sandwich,62.0,56.09,5.91,Menu Items
2025-12-11,Crispy Calamari Fritti,33.0,32.5,0.5,Menu Items
2025-12-11,Crispy Cauliflower Buffalo Bites,31.0,34.23,-3.23,Menu Items
2025-12-11,Crispy Falafel Mezze Platter,25.0,30.72,-5.72,Menu Items
2025-12-11,Crispy Parmesan Truffle Fries,69.0,57.85,11.15,Menu Items
2025-12-11,Crispy Skin Mediterranean Branzino,12.0,14.11,-2.11,Menu Items
2025-12-11,Cubano Roast Pork Sandwich,20.0,22.08,-2.08,Menu Items
2025-12-11,Dark Chocolate Souffle Grand Marnier,3.0,6.26,-3.26,Menu Items
2025-12-11,DineIQ House Draft Lager (Pint),73.0,60.14,12.86,Menu Items
2025-12-11,DineIQ House Drip Roast Coffee,83.0,62.11,20.89,Menu Items
2025-12-11,DineIQ Signature Caesar Salad,43.0,50.68,-7.68,Menu Items
2025-12-11,DineIQ Smash Double Cheeseburger,66.0,54.79,11.21,Menu Items
2025-12-11,Double Espresso Single Origin,42.0,56.24,-14.24,Menu Items
2025-12-11,Double Pepperoni Hot Honey Pizza,52.0,57.15,-5.15,Menu Items
2025-12-11,Dry-Aged Bone-in NY Strip (16oz),14.0,13.58,0.42,Menu Items
2025-12-11,Dry-Aged Tomahawk Ribeye (36oz),0.0,3.51,-3.51,Menu Items
2025-12-11,Elderflower French 75 Champagne,46.0,33.51,12.49,Menu Items
2025-12-11,Espresso Martini Vanilla Foam,36.0,44.5,-8.5,Menu Items
2025-12-11,Fresh Squeezed Orange Juice,36.0,41.6,-5.6,Menu Items
2025-12-11,Fresh Wild Berry Pavlova,21.0,16.79,4.21,Menu Items
2025-12-11,Fried Softshell Crab Basket,6.0,11.37,-5.37,Menu Items
2025-12-11,Garlic Butter Tiger Prawns Skewer,20.0,26.03,-6.03,Menu Items
2025-12-11,Garlic Herb Breadsticks,49.0,53.36,-4.36,Menu Items
2025-12-11,Golden Mozzarella Sticks,43.0,51.55,-8.55,Menu Items
2025-12-11,Golden Turmeric Lentil Soup Bowl,46.0,33.85,12.15,Menu Items
2025-12-11,Green Goddess Farro Bowl,14.0,20.26,-6.26,Menu Items
2025-12-11,Grilled Halloumi Flatbread,12.0,17.43,-5.43,Menu Items
2025-12-11,Grilled Yellowfin Ahi Tuna Steak,14.0,13.86,0.14,Menu Items
2025-12-11,Handcrafted Lobster Ravioli,13.0,17.51,-4.51,Menu Items
2025-12-11,Heirloom Tomato Bruschetta,48.0,35.8,12.2,Menu Items
2025-12-11,Hibiscus Berry Botanical Fizz (Mocktail),41.0,33.96,7.04,Menu Items
2025-12-11,Jackfruit Smoky Carnitas Tacos,27.0,27.93,-0.93,Menu Items
2025-12-11,Jumbo Lump Crab Cakes (2pcs),22.0,15.59,6.41,Menu Items
2025-12-11,Kale Tahini Caesar Roasted Chickpeas,22.0,28.87,-6.87,Menu Items
2025-12-11,Key Lime Tart Graham Crust,27.0,28.04,-1.04,Menu Items
2025-12-11,Korean Gochujang Crispy Tofu,10.0,21.42,-11.42,Menu Items
2025-12-11,Lasagna Bolognese Al Forno,38.0,33.23,4.77,Menu Items
2025-12-11,Lentil Shepherd's Pie Sweet Potato,17.0,17.96,-0.96,Menu Items
2025-12-11,Linguine alle Vongole (Clams),7.0,15.03,-8.03,Menu Items
2025-12-11,Loaded Queso Nachos,35.0,42.96,-7.96,Menu Items
2025-12-11,Margherita Sourdough Pizza,46.0,58.54,-12.54,Menu Items
2025-12-11,Matcha Green Tea Crepe Cake,18.0,17.03,0.97,Menu Items
2025-12-11,Mediterranean Quinoa Crunch Bowl,46.0,35.69,10.31,Menu Items
2025-12-11,Molten Chocolate Lava Cake,80.0,50.26,29.74,Menu Items
2025-12-11,Mushroom & Walnut Bolognese,29.0,22.64,6.36,Menu Items
2025-12-11,New York Style Cheesecake,41.0,50.36,-9.36,Menu Items
2025-12-11,Nitro Cold Brew Sweet Cream,65.0,52.51,12.49,Menu Items
2025-12-11,Organic Earl Grey Loose Leaf Tea,38.0,32.63,5.37,Menu Items
2025-12-11,Pacific Black Cod Miso Glaze,9.0,9.17,-0.17,Menu Items
2025-12-11,Pan-Roasted Duck Breast Plum Glaze,15.0,11.82,3.18,Menu Items
2025-12-11,Pan-Seared Chilean Sea Bass,9.0,11.84,-2.84,Menu Items
2025-12-11,Pecan Pie Bourbon Whipped Cream,20.0,20.22,-0.22,Menu Items
2025-12-11,Pepper-Crusted Bison Tenderloin,6.0,3.43,2.57,Menu Items
2025-12-11,Philly Ribeye Cheesesteak,29.0,32.73,-3.73,Menu Items
2025-12-11,Portobello Mushroom Swiss Burger,28.0,20.53,7.47,Menu Items
2025-12-11,Prime Wagyu Truffle Burger,12.0,12.11,-0.11,Menu Items
2025-12-11,Prosciutto e Rucola Pizza,17.0,27.01,-10.01,Menu Items
2025-12-11,Quattro Formaggi Bianca,47.0,37.57,9.43,Menu Items
2025-12-11,Rare Blue Mountain Jamaican Pour-Over,7.0,4.03,2.97,Menu Items
2025-12-11,Rare Japanese Whisky Flight (3-pour),1.0,3.57,-2.57,Menu Items
2025-12-11,Red Sangria Pitcher (House Wine),37.0,29.45,7.55,Menu Items
2025-12-11,Reserve Osetra Caviar Blinis,2.0,3.37,-1.37,Menu Items
2025-12-11,Roasted Beet & Goat Cheese Bowl,24.0,27.85,-3.85,Menu Items
2025-12-11,Roasted Eggplant Harissa Shakshuka,12.0,20.28,-8.28,Menu Items
2025-12-11,Roasted Veal Chop Chanterelles,4.0,4.11,-0.11,Menu Items
2025-12-11,Salted Caramel Creme Brulee,42.0,35.55,6.45,Menu Items
2025-12-11,Seafood Bouillabaisse Saffron Rouille,15.0,9.4,5.6,Menu Items
2025-12-11,Seafood Paella Valenciana,15.0,22.71,-7.71,Menu Items
2025-12-11,Seared Diver Scallops Sweet Corn,15.0,12.14,2.86,Menu Items
2025-12-11,Sesame Ahi Tuna Poke Bowl,24.0,32.46,-8.46,Menu Items
2025-12-11,Signature Smoked Old Fashioned,27.0,39.65,-12.65,Menu Items
2025-12-11,Simple Garden House Salad,39.0,43.17,-4.17,Menu Items
2025-12-11,Slow-Braised Beef Short Ribs,29.0,30.67,-1.67,Menu Items
2025-12-11,Slow-Braised Wild Boar Pappardelle,14.0,20.78,-6.78,Menu Items
2025-12-11,Smoked Bone-in Kurobuta Pork Chop,13.0,17.87,-4.87,Menu Items
2025-12-11,Smoked Brisket Panini,31.0,26.29,4.71,Menu Items
2025-12-11,Smoked Duck Croquettes,16.0,22.48,-6.48,Menu Items
2025-12-11,Smoked Rosemary Paloma Tequila,36.0,32.87,3.13,Menu Items
2025-12-11,Soft-Shell Crab Sliders,9.0,9.12,-0.12,Menu Items
2025-12-11,Southwest Chipotle Chicken Bowl,46.0,38.89,7.11,Menu Items
2025-12-11,Spaghetti All'Amatriciana,34.0,43.86,-9.86,Menu Items
2025-12-11,Spanakopita Herb Triangles,15.0,19.2,-4.2,Menu Items
2025-12-11,Sparkling San Pellegrino (750ml),32.0,32.16,-0.16,Menu Items
2025-12-11,Spiced Masala Chai Latte,31.0,32.68,-1.68,Menu Items
2025-12-11,Spicy Diavola Pizza,27.0,41.25,-14.25,Menu Items
2025-12-11,Spicy Nashville Hot Chicken Bun,56.0,44.07,11.93,Menu Items
2025-12-11,Spicy Passionfruit Mezcalita,36.0,34.89,1.11,Menu Items
2025-12-11,Spicy Tofu Peanut Noodle Bowl,22.0,28.83,-6.83,Menu Items
2025-12-11,Spicy Tuna Crispy Rice,19.0,26.11,-7.11,Menu Items
2025-12-11,Steak Frites Garlic Herb Butter,53.0,48.96,4.04,Menu Items
2025-12-11,Steakhouse Flat Iron Chimichurri,40.0,32.17,7.83,Menu Items
2025-12-11,Steamed Blue Mussels White Wine,24.0,23.11,0.89,Menu Items
2025-12-11,Strawberry Basil Smash Lemonade (Mocktail),21.0,34.05,-13.05,Menu Items
2025-12-11,Strawberry Gorgonzola Pecan Salad,27.0,26.48,0.52,Menu Items
2025-12-11,Thai Coconut Green Curry Tofu,15.0,27.3,-12.3,Menu Items
2025-12-11,Thai Crunch Peanut Chicken Salad,40.0,30.39,9.61,Menu Items
2025-12-11,Traditional Italian Tiramisu,28.0,42.03,-14.03,Menu Items
2025-12-11,Truffle Lobster Roll,5.0,6.39,-1.39,Menu Items
2025-12-11,Truffle Whipped Burrata,35.0,31.4,3.6,Menu Items
2025-12-11,Truffle Wild Mushroom Risotto,22.0,23.98,-1.98,Menu Items
2025-12-11,Truffled Wild Mushroom Gnocchi,25.0,27.55,-2.55,Menu Items
2025-12-11,USDA Prime Center-Cut Filet Mignon (8oz),11.0,25.6,-14.6,Menu Items
2025-12-11,Vanilla Bean Oat Milk Latte,59.0,55.48,3.52,Menu Items
2025-12-11,Vintage Champagne Berry Float,4.0,4.09,-0.09,Menu Items
2025-12-11,Warm Apple Cinnamon Crisp,30.0,29.88,0.12,Menu Items
2025-12-11,Warm Churros with Spiced Dulce,49.0,40.49,8.51,Menu Items
2025-12-11,Warm Roasted Butternut Squash Bowl,16.0,14.5,1.5,Menu Items
2025-12-11,Whole Grilled Red Snapper Mojo,5.0,5.92,-0.92,Menu Items
2025-12-11,Wild Alaskan Salmon Tartare,6.0,10.93,-4.93,Menu Items
2025-12-11,Wild King Salmon Lemon Herb,40.0,30.67,9.33,Menu Items
2025-12-11,Wild Rice & Avocado Harvest Bowl,34.0,26.62,7.38,Menu Items
2025-12-11,Yuzu Lavender Gin Tonic,36.0,33.36,2.64,Menu Items
2025-12-11,Zero-Proof Cucumber Mint Cooler,39.0,35.66,3.34,Menu Items
2025-12-12,A5 Miyazaki Japanese Wagyu (4oz),5.0,3.91,1.09,Menu Items
2025-12-12,Acai Berry Superfood Smoothie,37.0,33.49,3.51,Menu Items
2025-12-12,Affogato al Caffe Espresso Scoop,50.0,55.26,-5.26,Menu Items
2025-12-12,Aperol Spritz Prosecco Orange,38.0,56.44,-18.44,Menu Items
2025-12-12,Artisanal Kombucha Peach Ginger,21.0,32.94,-11.94,Menu Items
2025-12-12,Artisanal Macaron Assortment (6pcs),25.0,32.48,-7.48,Menu Items
2025-12-12,Artisanal Vegan Charcuterie Board,17.0,10.43,6.57,Menu Items
2025-12-12,Avocado Supergreen Toast Sourdough,51.0,49.78,1.22,Menu Items
2025-12-12,BBQ Glazed St. Louis Ribs (Full),29.0,35.41,-6.41,Menu Items
2025-12-12,BBQ Pulled Pork Brioche,58.0,47.44,10.56,Menu Items
2025-12-12,Bacon Wrapped Stuffed Dates,24.0,32.85,-8.85,Menu Items
2025-12-12,Belgian Hot Chocolate Marshmallows,24.0,37.06,-13.06,Menu Items
2025-12-12,Beyond Meat Gourmet Burger,38.0,49.55,-11.55,Menu Items
2025-12-12,Bistro Hanger Steak Shallot Jus,26.0,30.86,-4.86,Menu Items
2025-12-12,Black Angus Bacon Cheddar,68.0,59.95,8.05,Menu Items
2025-12-12,Black Truffle Infused Manhattan,8.0,7.02,0.98,Menu Items
2025-12-12,Black Truffle Tagliolini Caviar,17.0,7.32,9.68,Menu Items
2025-12-12,Blackened Salmon Cobb Salad,42.0,40.49,1.51,Menu Items
2025-12-12,Burrata Caprese Heirloom Salad,26.0,31.18,-5.18,Menu Items
2025-12-12,Burrata Caprese Pizza,31.0,32.47,-1.47,Menu Items
2025-12-12,Butter Poached Maine Lobster Tail,18.0,9.99,8.01,Menu Items
2025-12-12,Calabrian Sausage Rigatoni,35.0,44.53,-9.53,Menu Items
2025-12-12,California Turkey Avocado Club,44.0,35.99,8.01,Menu Items
2025-12-12,Caramel Macchiato Sea Salt,84.0,71.62,12.38,Menu Items
2025-12-12,Ceremonial Iced Matcha Latte,43.0,53.31,-10.31,Menu Items
2025-12-12,Chipotle Fish Tacos (3pcs),21.0,31.56,-10.56,Menu Items
2025-12-12,Classic BLT Sourdough,54.0,51.7,2.3,Menu Items
2025-12-12,Classic Buffalo Chicken Wings,67.0,78.06,-11.06,Menu Items
2025-12-12,Classic Fish & Chips Tartar,66.0,67.93,-1.93,Menu Items
2025-12-12,Classic Greek Village Salad,46.0,46.6,-0.6,Menu Items
2025-12-12,Classic Madagascar Vanilla Bean Gelato,60.0,67.47,-7.47,Menu Items
2025-12-12,Classic Moscow Mule Copper Mug,69.0,57.49,11.51,Menu Items
2025-12-12,Coffee-Crusted Prime Ribeye (14oz),19.0,23.46,-4.46,Menu Items
2025-12-12,Cold Pressed Green Detox Juice,30.0,25.1,4.9,Menu Items
2025-12-12,Colorado Rosemary Lamb Chops,22.0,17.98,4.02,Menu Items
2025-12-12,Creamy Cashew Alfredo Tagliatelle,36.0,31.81,4.19,Menu Items
2025-12-12,Creamy Fettuccine Alfredo,65.0,68.12,-3.12,Menu Items
2025-12-12,Crispy Buttermilk Chicken Sandwich,85.0,71.01,13.99,Menu Items
2025-12-12,Crispy Calamari Fritti,48.0,42.17,5.83,Menu Items
2025-12-12,Crispy Cauliflower Buffalo Bites,30.0,48.57,-18.57,Menu Items
2025-12-12,Crispy Falafel Mezze Platter,25.0,41.59,-16.59,Menu Items
2025-12-12,Crispy Parmesan Truffle Fries,72.0,76.81,-4.81,Menu Items
2025-12-12,Crispy Skin Mediterranean Branzino,17.0,19.38,-2.38,Menu Items
2025-12-12,Cubano Roast Pork Sandwich,39.0,29.7,9.3,Menu Items
2025-12-12,Dark Chocolate Souffle Grand Marnier,4.0,7.8,-3.8,Menu Items
2025-12-12,DineIQ House Draft Lager (Pint),75.0,85.58,-10.58,Menu Items
2025-12-12,DineIQ House Drip Roast Coffee,70.0,91.41,-21.41,Menu Items
2025-12-12,DineIQ Signature Caesar Salad,76.0,71.7,4.3,Menu Items
2025-12-12,DineIQ Smash Double Cheeseburger,72.0,85.0,-13.0,Menu Items
2025-12-12,Double Espresso Single Origin,87.0,76.35,10.65,Menu Items
2025-12-12,Double Pepperoni Hot Honey Pizza,72.0,82.64,-10.64,Menu Items
2025-12-12,Dry-Aged Bone-in NY Strip (16oz),18.0,18.86,-0.86,Menu Items
2025-12-12,Dry-Aged Tomahawk Ribeye (36oz),0.0,4.73,-4.73,Menu Items
2025-12-12,Elderflower French 75 Champagne,35.0,47.15,-12.15,Menu Items
2025-12-12,Espresso Martini Vanilla Foam,45.0,59.41,-14.41,Menu Items
2025-12-12,Fresh Squeezed Orange Juice,57.0,55.01,1.99,Menu Items
2025-12-12,Fresh Wild Berry Pavlova,17.0,21.04,-4.04,Menu Items
2025-12-12,Fried Softshell Crab Basket,11.0,16.05,-5.05,Menu Items
2025-12-12,Garlic Butter Tiger Prawns Skewer,34.0,33.41,0.59,Menu Items
2025-12-12,Garlic Herb Breadsticks,74.0,73.05,0.95,Menu Items
2025-12-12,Golden Mozzarella Sticks,65.0,67.82,-2.82,Menu Items
2025-12-12,Golden Turmeric Lentil Soup Bowl,36.0,50.67,-14.67,Menu Items
2025-12-12,Green Goddess Farro Bowl,23.0,29.58,-6.58,Menu Items
2025-12-12,Grilled Halloumi Flatbread,29.0,24.33,4.67,Menu Items
2025-12-12,Grilled Yellowfin Ahi Tuna Steak,18.0,18.08,-0.08,Menu Items
2025-12-12,Handcrafted Lobster Ravioli,16.0,23.16,-7.16,Menu Items
2025-12-12,Heirloom Tomato Bruschetta,39.0,48.35,-9.35,Menu Items
2025-12-12,Hibiscus Berry Botanical Fizz (Mocktail),43.0,44.86,-1.86,Menu Items
2025-12-12,Jackfruit Smoky Carnitas Tacos,45.0,40.33,4.67,Menu Items
2025-12-12,Jumbo Lump Crab Cakes (2pcs),19.0,21.36,-2.36,Menu Items
2025-12-12,Kale Tahini Caesar Roasted Chickpeas,37.0,36.45,0.55,Menu Items
2025-12-12,Key Lime Tart Graham Crust,35.0,35.68,-0.68,Menu Items
2025-12-12,Korean Gochujang Crispy Tofu,41.0,30.84,10.16,Menu Items
2025-12-12,Lasagna Bolognese Al Forno,44.0,42.84,1.16,Menu Items
2025-12-12,Lentil Shepherd's Pie Sweet Potato,24.0,23.42,0.58,Menu Items
2025-12-12,Linguine alle Vongole (Clams),25.0,20.07,4.93,Menu Items
2025-12-12,Loaded Queso Nachos,67.0,55.55,11.45,Menu Items
2025-12-12,Margherita Sourdough Pizza,82.0,84.2,-2.2,Menu Items
2025-12-12,Matcha Green Tea Crepe Cake,20.0,22.63,-2.63,Menu Items
2025-12-12,Mediterranean Quinoa Crunch Bowl,43.0,50.39,-7.39,Menu Items
2025-12-12,Molten Chocolate Lava Cake,71.0,69.66,1.34,Menu Items
2025-12-12,Mushroom & Walnut Bolognese,29.0,31.77,-2.77,Menu Items
2025-12-12,New York Style Cheesecake,63.0,71.19,-8.19,Menu Items
2025-12-12,Nitro Cold Brew Sweet Cream,84.0,70.02,13.98,Menu Items
2025-12-12,Organic Earl Grey Loose Leaf Tea,42.0,45.97,-3.97,Menu Items
2025-12-12,Pacific Black Cod Miso Glaze,14.0,12.83,1.17,Menu Items
2025-12-12,Pan-Roasted Duck Breast Plum Glaze,28.0,16.8,11.2,Menu Items
2025-12-12,Pan-Seared Chilean Sea Bass,13.0,15.72,-2.72,Menu Items
2025-12-12,Pecan Pie Bourbon Whipped Cream,30.0,27.89,2.11,Menu Items
2025-12-12,Pepper-Crusted Bison Tenderloin,4.0,4.59,-0.59,Menu Items
2025-12-12,Philly Ribeye Cheesesteak,38.0,44.78,-6.78,Menu Items
2025-12-12,Portobello Mushroom Swiss Burger,21.0,27.0,-6.0,Menu Items
2025-12-12,Prime Wagyu Truffle Burger,15.0,16.64,-1.64,Menu Items
2025-12-12,Prosciutto e Rucola Pizza,26.0,34.88,-8.88,Menu Items
2025-12-12,Quattro Formaggi Bianca,58.0,52.47,5.53,Menu Items
2025-12-12,Rare Blue Mountain Jamaican Pour-Over,11.0,5.23,5.77,Menu Items
2025-12-12,Rare Japanese Whisky Flight (3-pour),4.0,4.62,-0.62,Menu Items
2025-12-12,Red Sangria Pitcher (House Wine),41.0,35.7,5.3,Menu Items
2025-12-12,Reserve Osetra Caviar Blinis,1.0,4.42,-3.42,Menu Items
2025-12-12,Roasted Beet & Goat Cheese Bowl,13.0,34.83,-21.83,Menu Items
2025-12-12,Roasted Eggplant Harissa Shakshuka,19.0,26.28,-7.28,Menu Items
2025-12-12,Roasted Veal Chop Chanterelles,7.0,5.6,1.4,Menu Items
2025-12-12,Salted Caramel Creme Brulee,53.0,49.76,3.24,Menu Items
2025-12-12,Seafood Bouillabaisse Saffron Rouille,24.0,13.12,10.88,Menu Items
2025-12-12,Seafood Paella Valenciana,27.0,29.65,-2.65,Menu Items
2025-12-12,Seared Diver Scallops Sweet Corn,9.0,16.57,-7.57,Menu Items
2025-12-12,Sesame Ahi Tuna Poke Bowl,60.0,44.15,15.85,Menu Items
2025-12-12,Signature Smoked Old Fashioned,74.0,53.23,20.77,Menu Items
2025-12-12,Simple Garden House Salad,60.0,56.85,3.15,Menu Items
2025-12-12,Slow-Braised Beef Short Ribs,38.0,43.74,-5.74,Menu Items
2025-12-12,Slow-Braised Wild Boar Pappardelle,20.0,29.5,-9.5,Menu Items
2025-12-12,Smoked Bone-in Kurobuta Pork Chop,15.0,23.75,-8.75,Menu Items
2025-12-12,Smoked Brisket Panini,31.0,32.83,-1.83,Menu Items
2025-12-12,Smoked Duck Croquettes,7.0,31.58,-24.58,Menu Items
2025-12-12,Smoked Rosemary Paloma Tequila,43.0,42.59,0.41,Menu Items
2025-12-12,Soft-Shell Crab Sliders,9.0,13.42,-4.42,Menu Items
2025-12-12,Southwest Chipotle Chicken Bowl,49.0,56.6,-7.6,Menu Items
2025-12-12,Spaghetti All'Amatriciana,63.0,56.61,6.39,Menu Items
2025-12-12,Spanakopita Herb Triangles,23.0,25.84,-2.84,Menu Items
2025-12-12,Sparkling San Pellegrino (750ml),50.0,45.39,4.61,Menu Items
2025-12-12,Spiced Masala Chai Latte,36.0,46.11,-10.11,Menu Items
2025-12-12,Spicy Diavola Pizza,52.0,52.86,-0.86,Menu Items
2025-12-12,Spicy Nashville Hot Chicken Bun,56.0,57.05,-1.05,Menu Items
2025-12-12,Spicy Passionfruit Mezcalita,56.0,51.48,4.52,Menu Items
2025-12-12,Spicy Tofu Peanut Noodle Bowl,27.0,44.73,-17.73,Menu Items
2025-12-12,Spicy Tuna Crispy Rice,44.0,36.08,7.92,Menu Items
2025-12-12,Steak Frites Garlic Herb Butter,67.0,58.46,8.54,Menu Items
2025-12-12,Steakhouse Flat Iron Chimichurri,29.0,41.63,-12.63,Menu Items
2025-12-12,Steamed Blue Mussels White Wine,29.0,31.3,-2.3,Menu Items
2025-12-12,Strawberry Basil Smash Lemonade (Mocktail),54.0,42.29,11.71,Menu Items
2025-12-12,Strawberry Gorgonzola Pecan Salad,37.0,35.39,1.61,Menu Items
2025-12-12,Thai Coconut Green Curry Tofu,43.0,38.02,4.98,Menu Items
2025-12-12,Thai Crunch Peanut Chicken Salad,46.0,41.71,4.29,Menu Items
2025-12-12,Traditional Italian Tiramisu,63.0,58.39,4.61,Menu Items
2025-12-12,Truffle Lobster Roll,14.0,8.6,5.4,Menu Items
2025-12-12,Truffle Whipped Burrata,46.0,45.37,0.63,Menu Items
2025-12-12,Truffle Wild Mushroom Risotto,39.0,33.08,5.92,Menu Items
2025-12-12,Truffled Wild Mushroom Gnocchi,33.0,34.61,-1.61,Menu Items
2025-12-12,USDA Prime Center-Cut Filet Mignon (8oz),34.0,33.21,0.79,Menu Items
2025-12-12,Vanilla Bean Oat Milk Latte,76.0,76.46,-0.46,Menu Items
2025-12-12,Vintage Champagne Berry Float,5.0,6.09,-1.09,Menu Items
2025-12-12,Warm Apple Cinnamon Crisp,37.0,43.62,-6.62,Menu Items
2025-12-12,Warm Churros with Spiced Dulce,41.0,52.64,-11.64,Menu Items
2025-12-12,Warm Roasted Butternut Squash Bowl,26.0,19.77,6.23,Menu Items
2025-12-12,Whole Grilled Red Snapper Mojo,4.0,8.11,-4.11,Menu Items
2025-12-12,Wild Alaskan Salmon Tartare,20.0,16.22,3.78,Menu Items
2025-12-12,Wild King Salmon Lemon Herb,35.0,41.58,-6.58,Menu Items
2025-12-12,Wild Rice & Avocado Harvest Bowl,41.0,35.98,5.02,Menu Items
2025-12-12,Yuzu Lavender Gin Tonic,31.0,43.99,-12.99,Menu Items
2025-12-12,Zero-Proof Cucumber Mint Cooler,55.0,48.38,6.62,Menu Items
2025-12-13,A5 Miyazaki Japanese Wagyu (4oz),0.0,3.91,-3.91,Menu Items
2025-12-13,Acai Berry Superfood Smoothie,33.0,33.49,-0.49,Menu Items
2025-12-13,Affogato al Caffe Espresso Scoop,52.0,53.66,-1.66,Menu Items
2025-12-13,Aperol Spritz Prosecco Orange,52.0,56.15,-4.15,Menu Items
2025-12-13,Artisanal Kombucha Peach Ginger,37.0,33.3,3.7,Menu Items
2025-12-13,Artisanal Macaron Assortment (6pcs),45.0,33.1,11.9,Menu Items
2025-12-13,Artisanal Vegan Charcuterie Board,1.0,10.43,-9.43,Menu Items
2025-12-13,Avocado Supergreen Toast Sourdough,44.0,49.59,-5.59,Menu Items
2025-12-13,BBQ Glazed St. Louis Ribs (Full),27.0,36.19,-9.19,Menu Items
2025-12-13,BBQ Pulled Pork Brioche,39.0,47.69,-8.69,Menu Items
2025-12-13,Bacon Wrapped Stuffed Dates,27.0,33.42,-6.42,Menu Items
2025-12-13,Belgian Hot Chocolate Marshmallows,45.0,35.71,9.29,Menu Items
2025-12-13,Beyond Meat Gourmet Burger,45.0,50.18,-5.18,Menu Items
2025-12-13,Bistro Hanger Steak Shallot Jus,34.0,30.9,3.1,Menu Items
2025-12-13,Black Angus Bacon Cheddar,62.0,57.35,4.65,Menu Items
2025-12-13,Black Truffle Infused Manhattan,9.0,7.02,1.98,Menu Items
2025-12-13,Black Truffle Tagliolini Caviar,18.0,7.46,10.54,Menu Items
2025-12-13,Blackened Salmon Cobb Salad,39.0,41.83,-2.83,Menu Items
2025-12-13,Burrata Caprese Heirloom Salad,34.0,32.2,1.8,Menu Items
2025-12-13,Burrata Caprese Pizza,24.0,33.17,-9.17,Menu Items
2025-12-13,Butter Poached Maine Lobster Tail,5.0,9.99,-4.99,Menu Items
2025-12-13,Calabrian Sausage Rigatoni,51.0,44.09,6.91,Menu Items
2025-12-13,California Turkey Avocado Club,51.0,35.42,15.58,Menu Items
2025-12-13,Caramel Macchiato Sea Salt,80.0,71.02,8.98,Menu Items
2025-12-13,Ceremonial Iced Matcha Latte,44.0,53.78,-9.78,Menu Items
2025-12-13,Chipotle Fish Tacos (3pcs),39.0,31.94,7.06,Menu Items
2025-12-13,Classic BLT Sourdough,48.0,46.83,1.17,Menu Items
2025-12-13,Classic Buffalo Chicken Wings,67.0,75.98,-8.98,Menu Items
2025-12-13,Classic Fish & Chips Tartar,64.0,67.82,-3.82,Menu Items
2025-12-13,Classic Greek Village Salad,52.0,45.98,6.02,Menu Items
2025-12-13,Classic Madagascar Vanilla Bean Gelato,60.0,66.71,-6.71,Menu Items
2025-12-13,Classic Moscow Mule Copper Mug,49.0,57.52,-8.52,Menu Items
2025-12-13,Coffee-Crusted Prime Ribeye (14oz),24.0,23.46,0.54,Menu Items
2025-12-13,Cold Pressed Green Detox Juice,29.0,25.39,3.61,Menu Items
2025-12-13,Colorado Rosemary Lamb Chops,31.0,17.98,13.02,Menu Items
2025-12-13,Creamy Cashew Alfredo Tagliatelle,38.0,31.89,6.11,Menu Items
2025-12-13,Creamy Fettuccine Alfredo,68.0,69.04,-1.04,Menu Items
2025-12-13,Crispy Buttermilk Chicken Sandwich,73.0,74.84,-1.84,Menu Items
2025-12-13,Crispy Calamari Fritti,32.0,40.95,-8.95,Menu Items
2025-12-13,Crispy Cauliflower Buffalo Bites,42.0,47.96,-5.96,Menu Items
2025-12-13,Crispy Falafel Mezze Platter,35.0,41.15,-6.15,Menu Items
2025-12-13,Crispy Parmesan Truffle Fries,90.0,75.85,14.15,Menu Items
2025-12-13,Crispy Skin Mediterranean Branzino,20.0,19.38,0.62,Menu Items
2025-12-13,Cubano Roast Pork Sandwich,22.0,30.29,-8.29,Menu Items
2025-12-13,Dark Chocolate Souffle Grand Marnier,4.0,7.8,-3.8,Menu Items
2025-12-13,DineIQ House Draft Lager (Pint),67.0,84.81,-17.81,Menu Items
2025-12-13,DineIQ House Drip Roast Coffee,84.0,89.68,-5.68,Menu Items
2025-12-13,DineIQ Signature Caesar Salad,66.0,71.7,-5.7,Menu Items
2025-12-13,DineIQ Smash Double Cheeseburger,75.0,83.15,-8.15,Menu Items
2025-12-13,Double Espresso Single Origin,82.0,73.97,8.03,Menu Items
2025-12-13,Double Pepperoni Hot Honey Pizza,58.0,84.14,-26.14,Menu Items
2025-12-13,Dry-Aged Bone-in NY Strip (16oz),32.0,18.03,13.97,Menu Items
2025-12-13,Dry-Aged Tomahawk Ribeye (36oz),4.0,4.41,-0.41,Menu Items
2025-12-13,Elderflower French 75 Champagne,46.0,46.44,-0.44,Menu Items
2025-12-13,Espresso Martini Vanilla Foam,61.0,59.1,1.9,Menu Items
2025-12-13,Fresh Squeezed Orange Juice,57.0,53.93,3.07,Menu Items
2025-12-13,Fresh Wild Berry Pavlova,21.0,21.7,-0.7,Menu Items
2025-12-13,Fried Softshell Crab Basket,19.0,15.66,3.34,Menu Items
