customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance,customer_recency,customer_frequency,customer_monetary_value,average_order_value,r_score,f_score,m_score,rfm_segment
CUST-04910,NEW,BRONZE,206,0.193,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04911,OCCASIONAL,SILVER,1700,0.512,19.0,0.0,0.0,0.6667,0.3333,TAKEOUT,LOC-006,269.65,27,3,1042.62,347.54,5,4,5,Champions
CUST-04912,HIGH_VALUE,GOLD,3559,0.051,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04913,REGULAR,BRONZE,327,0.567,14.0,4.17,0.3333,0.3333,0.0,DELIVERY,LOC-017,269.26,27,3,873.82,291.27,5,4,5,Champions
CUST-04914,REGULAR,BRONZE,117,0.346,14.25,3.61,0.25,0.75,0.0,DINE_IN,LOC-006,269.65,174,4,910.32,227.58,3,5,5,Loyal Customers
CUST-04915,OCCASIONAL,SILVER,1787,0.64,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04916,CHURNED,SILVER,125,0.889,11.0,6.17,1.0,0.0,1.0,TAKEOUT,LOC-013,269.98,115,1,164.54,164.54,3,2,2,Potential Loyalists
CUST-04917,REGULAR,BRONZE,1463,0.404,13.0,2.86,0.75,0.25,0.5,DINE_IN,LOC-017,269.26,18,4,933.4,233.35,5,5,5,Champions
CUST-04918,NEW,BRONZE,239,0.283,16.0,5.63,1.0,0.0,0.0,DINE_IN,LOC-016,268.49,148,1,412.86,412.86,3,2,3,Potential Loyalists
CUST-04919,NEW,BRONZE,104,0.122,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04920,OCCASIONAL,BRONZE,740,0.48,14.67,0.0,0.0,0.6667,0.3333,DINE_IN,LOC-001,271.44,34,3,1102.59,367.53,5,4,5,Champions
CUST-04921,REGULAR,BRONZE,618,0.548,12.0,5.04,1.0,1.0,0.0,DELIVERY,LOC-009,268.34,204,1,361.65,361.65,2,2,3,Hibernating / Churned
CUST-04922,NEW,BRONZE,139,0.218,15.0,0.0,0.0,0.0,0.6667,DELIVERY,LOC-010,269.35,85,3,895.48,298.49,4,4,5,Champions
CUST-04923,OCCASIONAL,GOLD,1109,0.341,13.0,5.83,0.5,0.5,0.0,TAKEOUT,LOC-018,269.37,37,2,444.96,222.48,5,3,3,Loyal Customers
CUST-04924,REGULAR,BRONZE,457,0.417,11.5,4.89,0.5,1.0,1.0,TAKEOUT,LOC-017,269.26,59,2,364.81,182.4,4,3,3,Loyal Customers
CUST-04925,OCCASIONAL,BRONZE,922,0.414,11.67,8.33,0.3333,0.6667,1.0,TAKEOUT,LOC-001,271.44,81,3,454.38,151.46,4,4,3,Loyal Customers
CUST-04926,HIGH_VALUE,PLATINUM,5742,0.055,9.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-002,269.75,177,1,208.9,208.9,2,2,2,Hibernating / Churned
CUST-04927,OCCASIONAL,SILVER,2117,0.39,19.0,6.17,1.0,1.0,0.0,TAKEOUT,LOC-009,268.34,184,1,329.05,329.05,2,2,3,Hibernating / Churned
CUST-04928,REGULAR,BRONZE,1642,0.235,10.0,5.0,0.6667,0.3333,0.3333,DINE_IN,LOC-014,269.41,22,3,501.7,167.23,5,4,3,Loyal Customers
CUST-04929,NEW,BRONZE,38,0.262,3.0,12.93,0.5,1.0,0.0,TAKEOUT,LOC-002,269.75,65,2,120.46,60.23,4,3,1,Loyal Customers
CUST-04930,CHURNED,BRONZE,572,0.818,25.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-015,268.03,262,1,544.37,544.37,2,2,4,Hibernating / Churned
CUST-04931,OCCASIONAL,SILVER,1913,0.233,17.5,0.0,0.0,1.0,1.0,DINE_IN,LOC-001,271.44,11,2,621.85,310.92,5,3,4,Loyal Customers
CUST-04932,OCCASIONAL,BRONZE,1337,0.449,16.0,2.5,1.0,0.0,1.0,DELIVERY,LOC-015,268.03,144,1,325.58,325.58,3,2,3,Potential Loyalists
CUST-04933,NEW,BRONZE,102,0.203,10.0,0.0,0.0,0.0,1.0,DRIVE_THRU,LOC-003,270.16,60,1,120.92,120.92,4,2,1,Recent First-Time
CUST-04934,HIGH_VALUE,PLATINUM,2796,0.062,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04935,REGULAR,BRONZE,594,0.32,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04936,REGULAR,SILVER,560,0.513,14.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-014,269.41,184,1,288.94,288.94,2,2,2,Hibernating / Churned
CUST-04937,REGULAR,SILVER,1869,0.565,18.5,0.0,0.0,0.5,0.0,DELIVERY,LOC-012,270.28,49,2,739.12,369.56,4,3,4,Loyal Customers
CUST-04938,CHURNED,BRONZE,120,0.818,14.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-012,270.28,37,1,262.22,262.22,5,2,2,Recent First-Time
CUST-04939,HIGH_VALUE,PLATINUM,3730,0.041,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04940,CHURNED,BRONZE,314,0.827,12.0,7.81,0.5,1.0,0.0,TAKEOUT,LOC-004,268.69,65,2,405.33,202.67,4,3,3,Loyal Customers
CUST-04941,OCCASIONAL,BRONZE,750,0.223,13.0,7.04,1.0,1.0,0.0,DELIVERY,LOC-008,271.8,364,1,239.04,239.04,1,2,2,Hibernating / Churned
CUST-04942,NEW,BRONZE,214,0.153,18.2,3.64,0.4,0.4,0.2,DELIVERY,LOC-011,266.91,21,5,1516.75,303.35,5,5,5,Champions
CUST-04943,HIGH_VALUE,GOLD,11981,0.039,10.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-010,269.35,31,1,199.0,199.0,5,2,2,Recent First-Time
CUST-04944,OCCASIONAL,BRONZE,1549,0.423,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04945,REGULAR,GOLD,2198,0.484,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04946,OCCASIONAL,BRONZE,2153,0.456,9.33,10.34,0.6667,0.6667,0.3333,DELIVERY,LOC-015,268.03,158,3,554.45,184.82,3,4,4,Loyal Customers
CUST-04947,REGULAR,BRONZE,1679,0.265,11.0,4.24,0.5,0.0,0.5,DELIVERY,LOC-003,270.16,116,2,432.37,216.19,3,3,3,Loyal Customers
CUST-04948,REGULAR,SILVER,1026,0.21,14.0,2.11,0.4,0.6,0.4,DINE_IN,LOC-002,269.75,109,5,1434.76,286.95,3,5,5,Loyal Customers
CUST-04949,CHURNED,BRONZE,240,0.879,12.0,4.73,0.5,0.0,0.0,DINE_IN,LOC-019,265.36,106,2,433.29,216.65,3,3,3,Loyal Customers
CUST-04950,REGULAR,BRONZE,1413,0.445,14.5,0.0,0.0,1.0,1.0,DINE_IN,LOC-009,268.34,234,2,470.46,235.23,2,3,3,At Risk - High Value
CUST-04951,NEW,BRONZE,147,0.149,17.5,4.4,0.5,0.5,0.5,DELIVERY,LOC-017,269.26,88,2,682.02,341.01,4,3,4,Loyal Customers
CUST-04952,REGULAR,SILVER,2040,0.432,18.0,4.83,0.5,0.5,0.5,TAKEOUT,LOC-007,269.88,18,4,1236.45,309.11,5,5,5,Champions
CUST-04953,REGULAR,BRONZE,1669,0.368,9.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-003,270.16,261,2,339.82,169.91,2,3,3,At Risk - High Value
CUST-04954,REGULAR,GOLD,1884,0.51,21.5,3.98,0.5,0.5,0.5,DINE_IN,LOC-016,268.49,290,2,746.84,373.42,2,3,4,At Risk - High Value
CUST-04955,HIGH_VALUE,PLATINUM,6279,0.138,15.6,1.22,0.2,0.6,0.0,DELIVERY,LOC-004,268.69,82,5,1595.91,319.18,4,5,5,Champions
CUST-04956,OCCASIONAL,GOLD,2026,0.576,17.0,1.2,0.5,0.0,0.5,TAKEOUT,LOC-009,268.34,31,2,582.61,291.31,5,3,4,Loyal Customers
CUST-04957,REGULAR,GOLD,172,0.24,7.0,5.42,0.5,0.5,0.0,TAKEOUT,LOC-013,269.98,64,2,335.84,167.92,4,3,3,Loyal Customers
CUST-04958,REGULAR,BRONZE,172,0.26,17.0,0.0,0.0,0.0,0.5,TAKEOUT,LOC-008,271.8,52,2,692.15,346.08,4,3,4,Loyal Customers
CUST-04959,REGULAR,SILVER,974,0.325,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04960,OCCASIONAL,BRONZE,988,0.284,21.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-013,269.98,152,2,1032.36,516.18,3,3,5,Loyal Customers
CUST-04961,REGULAR,GOLD,304,0.6,23.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-017,269.26,185,1,371.23,371.23,2,2,3,Hibernating / Churned
CUST-04962,REGULAR,SILVER,499,0.236,12.0,4.87,0.5,0.0,0.5,DINE_IN,LOC-008,271.8,58,2,373.99,187.0,4,3,3,Loyal Customers
CUST-04963,REGULAR,BRONZE,2018,0.581,17.0,1.2,0.5,0.0,0.5,DINE_IN,LOC-014,269.41,94,2,694.06,347.03,4,3,4,Loyal Customers
CUST-04964,OCCASIONAL,BRONZE,2048,0.554,14.75,3.03,0.5,0.75,0.25,DINE_IN,LOC-003,270.16,21,4,1180.29,295.07,5,5,5,Champions
CUST-04965,NEW,BRONZE,238,0.157,16.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-010,269.35,243,1,253.3,253.3,2,2,2,Hibernating / Churned
CUST-04966,CHURNED,BRONZE,181,0.868,14.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-004,268.69,154,1,242.46,242.46,3,2,2,Potential Loyalists
CUST-04967,REGULAR,BRONZE,1488,0.222,12.33,0.56,0.3333,0.3333,0.3333,DRIVE_THRU,LOC-014,269.41,31,3,880.01,293.34,5,4,5,Champions
CUST-04968,OCCASIONAL,BRONZE,508,0.621,11.0,0.0,0.0,0.5,0.5,DELIVERY,LOC-016,268.49,67,2,286.98,143.49,4,3,2,Loyal Customers
CUST-04969,REGULAR,BRONZE,1043,0.462,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04970,OCCASIONAL,GOLD,822,0.565,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04971,REGULAR,BRONZE,2160,0.556,8.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-017,269.26,261,1,113.91,113.91,2,2,1,Hibernating / Churned
CUST-04972,CHURNED,SILVER,300,0.93,12.0,0.0,0.0,0.6667,0.6667,DINE_IN,LOC-002,269.75,46,3,548.78,182.93,4,4,4,Champions
CUST-04973,OCCASIONAL,BRONZE,1399,0.34,12.67,0.0,0.0,0.3333,0.6667,TAKEOUT,LOC-018,269.37,89,3,730.05,243.35,4,4,4,Champions
CUST-04974,OCCASIONAL,BRONZE,1923,0.49,24.0,0.0,0.0,1.0,1.0,DRIVE_THRU,LOC-003,270.16,353,1,353.87,353.87,1,2,3,Hibernating / Churned
CUST-04975,CHURNED,BRONZE,494,0.841,15.67,0.0,0.0,0.6667,0.3333,TAKEOUT,LOC-018,269.37,214,3,881.65,293.88,2,4,5,At Risk - High Value
CUST-04976,NEW,BRONZE,158,0.244,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04977,REGULAR,BRONZE,2394,0.351,11.33,3.92,0.3333,0.3333,0.3333,DELIVERY,LOC-002,269.75,129,3,617.29,205.76,3,4,4,Loyal Customers
CUST-04978,CHURNED,BRONZE,337,0.888,24.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-004,268.69,314,1,357.91,357.91,2,2,3,Hibernating / Churned
CUST-04979,REGULAR,SILVER,1652,0.598,12.5,0.74,0.25,0.75,0.75,TAKEOUT,LOC-012,270.28,3,4,955.8,238.95,5,5,5,Champions
CUST-04980,CHURNED,BRONZE,525,0.908,18.5,4.81,0.5,1.0,0.5,DELIVERY,LOC-003,270.16,229,2,769.26,384.63,2,3,4,At Risk - High Value
CUST-04981,NEW,BRONZE,34,0.104,11.67,0.0,0.0,0.6667,0.3333,DELIVERY,LOC-009,268.34,8,3,775.24,258.41,5,4,5,Champions
CUST-04982,NEW,BRONZE,190,0.151,13.0,1.49,0.3333,0.6667,0.0,TAKEOUT,LOC-013,269.98,22,3,724.15,241.38,5,4,4,Champions
CUST-04983,OCCASIONAL,BRONZE,451,0.345,14.67,6.8,0.6667,0.3333,0.6667,DRIVE_THRU,LOC-016,268.49,16,3,826.57,275.52,5,4,5,Champions
CUST-04984,NEW,BRONZE,193,0.252,19.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-018,269.37,183,1,438.11,438.11,2,2,3,Hibernating / Churned
CUST-04985,OCCASIONAL,SILVER,132,0.201,27.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-016,268.49,277,1,701.16,701.16,2,2,4,Hibernating / Churned
CUST-04986,OCCASIONAL,BRONZE,814,0.418,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04987,CHURNED,BRONZE,181,0.918,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-04988,CHURNED,BRONZE,177,0.911,13.0,7.69,1.0,0.0,0.0,DINE_IN,LOC-003,270.16,96,1,221.85,221.85,3,2,2,Potential Loyalists
CUST-04989,OCCASIONAL,BRONZE,1062,0.347,9.5,2.6,0.5,0.0,0.0,DELIVERY,LOC-006,269.65,96,2,320.08,160.04,3,3,3,Loyal Customers
CUST-04990,OCCASIONAL,BRONZE,1126,0.606,21.33,0.0,0.0,0.3333,0.6667,DINE_IN,LOC-004,268.69,45,3,1433.61,477.87,4,4,5,Champions
CUST-04991,OCCASIONAL,BRONZE,947,0.5,12.0,12.35,1.0,0.0,1.0,TAKEOUT,LOC-014,269.41,17,1,192.13,192.13,5,2,2,Recent First-Time
CUST-04992,REGULAR,BRONZE,2026,0.611,14.0,5.87,1.0,1.0,0.0,DELIVERY,LOC-010,269.35,310,1,242.2,242.2,2,2,2,Hibernating / Churned
CUST-04993,NEW,BRONZE,244,0.258,28.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-005,267.73,287,1,560.81,560.81,2,2,4,Hibernating / Churned
CUST-04994,OCCASIONAL,SILVER,1715,0.377,8.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-013,269.98,165,1,145.4,145.4,3,2,2,Potential Loyalists
CUST-04995,NEW,BRONZE,121,0.13,22.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-005,267.73,75,1,411.07,411.07,4,2,3,Recent First-Time
CUST-04996,REGULAR,BRONZE,1043,0.366,17.0,4.92,1.0,1.0,0.5,DINE_IN,LOC-019,265.36,67,2,573.01,286.51,4,3,4,Loyal Customers
CUST-04997,NEW,BRONZE,12,0.144,15.33,3.61,0.6667,0.3333,0.0,DINE_IN,LOC-012,270.28,28,3,901.3,300.43,5,4,5,Champions
CUST-04998,REGULAR,GOLD,1434,0.439,8.5,3.66,0.5,0.0,0.0,DINE_IN,LOC-019,265.36,0,2,347.78,173.89,5,3,3,Loyal Customers
CUST-04999,REGULAR,BRONZE,2394,0.542,22.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-002,269.75,243,1,521.98,521.98,2,2,4,Hibernating / Churned
CUST-05000,OCCASIONAL,SILVER,1318,0.565,7.0,17.21,1.0,1.0,0.0,TAKEOUT,LOC-001,271.44,202,1,104.17,104.17,2,2,1,Hibernating / Churned
CUST-05001,OCCASIONAL,BRONZE,1651,0.24,3.0,15.01,1.0,1.0,1.0,DINE_IN,LOC-016,268.49,94,1,46.83,46.83,4,2,1,Recent First-Time
CUST-05002,REGULAR,SILVER,1068,0.248,18.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-005,267.73,184,1,378.26,378.26,2,2,3,Hibernating / Churned
CUST-05003,REGULAR,BRONZE,256,0.462,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-020,268.67,364,1,397.32,397.32,1,2,3,Hibernating / Churned
CUST-05004,REGULAR,BRONZE,167,0.228,15.0,2.07,0.5,1.0,1.0,TAKEOUT,LOC-013,269.98,10,2,651.29,325.65,5,3,4,Loyal Customers
CUST-05005,NEW,BRONZE,91,0.236,9.33,0.0,0.0,1.0,0.6667,TAKEOUT,LOC-012,270.28,53,3,379.01,126.34,4,4,3,Loyal Customers
CUST-05006,REGULAR,GOLD,2153,0.249,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05007,CHURNED,SILVER,302,0.915,10.67,5.64,0.3333,0.6667,0.3333,DINE_IN,LOC-005,267.73,140,3,602.17,200.72,3,4,4,Loyal Customers
CUST-05008,NEW,BRONZE,81,0.216,14.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-018,269.37,145,1,228.64,228.64,3,2,2,Potential Loyalists
CUST-05009,OCCASIONAL,BRONZE,2216,0.467,12.0,0.0,0.0,1.0,0.6667,DINE_IN,LOC-006,269.65,18,3,644.8,214.93,5,4,4,Champions
CUST-05010,CHURNED,BRONZE,443,0.916,30.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-014,269.41,177,2,955.66,477.83,2,3,5,At Risk - High Value
CUST-05011,OCCASIONAL,GOLD,2058,0.204,15.0,2.98,0.5,0.0,0.0,DRIVE_THRU,LOC-012,270.28,68,2,532.77,266.39,4,3,4,Loyal Customers
CUST-05012,NEW,BRONZE,26,0.142,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05013,REGULAR,BRONZE,741,0.229,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-011,266.91,236,1,274.78,274.78,2,2,2,Hibernating / Churned
CUST-05014,REGULAR,BRONZE,442,0.512,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05015,REGULAR,BRONZE,1546,0.558,17.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-006,269.65,268,1,275.47,275.47,2,2,2,Hibernating / Churned
CUST-05016,REGULAR,BRONZE,1609,0.363,13.0,0.0,0.0,0.0,0.5,DINE_IN,LOC-012,270.28,112,2,456.53,228.27,3,3,3,Loyal Customers
CUST-05017,REGULAR,GOLD,1890,0.288,18.0,1.83,0.5,1.0,1.0,DINE_IN,LOC-004,268.69,221,2,610.65,305.33,2,3,4,At Risk - High Value
CUST-05018,OCCASIONAL,SILVER,1012,0.559,16.5,0.0,0.0,1.0,0.5,DINE_IN,LOC-014,269.41,18,2,573.38,286.69,5,3,4,Loyal Customers
CUST-05019,OCCASIONAL,BRONZE,894,0.358,18.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-005,267.73,198,1,437.91,437.91,2,2,3,Hibernating / Churned
CUST-05020,REGULAR,BRONZE,1368,0.583,19.0,0.0,0.0,0.0,0.5,TAKEOUT,LOC-003,270.16,172,2,872.0,436.0,3,3,5,Loyal Customers
CUST-05021,REGULAR,SILVER,2229,0.31,13.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-009,268.34,105,2,411.72,205.86,3,3,3,Loyal Customers
CUST-05022,CHURNED,SILVER,100,0.9,17.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-018,269.37,280,1,425.7,425.7,2,2,3,Hibernating / Churned
CUST-05023,REGULAR,SILVER,1536,0.538,18.33,6.54,0.3333,0.3333,0.0,DINE_IN,LOC-008,271.8,75,3,890.37,296.79,4,4,5,Champions
CUST-05024,OCCASIONAL,SILVER,545,0.201,14.5,1.22,0.5,0.0,0.5,TAKEOUT,LOC-010,269.35,49,2,491.85,245.93,4,3,3,Loyal Customers
CUST-05025,REGULAR,SILVER,1164,0.314,17.33,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-018,269.37,13,3,906.85,302.28,5,4,5,Champions
CUST-05026,OCCASIONAL,BRONZE,1673,0.554,16.33,2.65,0.3333,0.3333,0.3333,DELIVERY,LOC-010,269.35,28,3,1017.02,339.01,5,4,5,Champions
CUST-05027,CHURNED,BRONZE,504,0.884,9.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-002,269.75,65,1,182.44,182.44,4,2,2,Recent First-Time
CUST-05028,REGULAR,SILVER,705,0.27,17.33,1.08,0.3333,1.0,0.0,DINE_IN,LOC-001,271.44,177,3,1118.43,372.81,2,4,5,At Risk - High Value
CUST-05029,OCCASIONAL,BRONZE,842,0.298,22.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-003,270.16,115,1,427.66,427.66,3,2,3,Potential Loyalists
CUST-05030,REGULAR,BRONZE,774,0.252,9.5,0.0,0.0,1.0,0.0,DELIVERY,LOC-013,269.98,57,2,363.47,181.74,4,3,3,Loyal Customers
CUST-05031,REGULAR,SILVER,208,0.481,12.0,8.99,0.75,0.25,0.25,DINE_IN,LOC-010,269.35,16,4,782.95,195.74,5,5,5,Champions
CUST-05032,REGULAR,BRONZE,2093,0.403,16.0,14.29,1.0,0.0,0.0,DELIVERY,LOC-017,269.26,289,1,307.94,307.94,2,2,3,Hibernating / Churned
CUST-05033,OCCASIONAL,SILVER,2380,0.242,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05034,REGULAR,BRONZE,1907,0.49,16.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-014,269.41,130,1,264.38,264.38,3,2,2,Potential Loyalists
CUST-05035,OCCASIONAL,GOLD,1583,0.404,13.33,3.78,0.6667,0.6667,0.0,DELIVERY,LOC-015,268.03,62,3,672.46,224.15,4,4,4,Champions
CUST-05036,OCCASIONAL,BRONZE,1698,0.229,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05037,REGULAR,BRONZE,2052,0.418,12.0,18.24,1.0,0.0,0.0,DRIVE_THRU,LOC-013,269.98,208,1,194.03,194.03,2,2,2,Hibernating / Churned
CUST-05038,REGULAR,BRONZE,1964,0.4,15.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-006,269.65,326,1,213.49,213.49,2,2,2,Hibernating / Churned
CUST-05039,HIGH_VALUE,PLATINUM,11005,0.081,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05040,NEW,BRONZE,32,0.246,15.75,4.91,0.5,0.75,0.75,DELIVERY,LOC-001,271.44,158,4,1075.04,268.76,3,5,5,Loyal Customers
CUST-05041,CHURNED,BRONZE,377,0.854,13.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-012,270.28,218,2,473.19,236.6,2,3,3,At Risk - High Value
CUST-05042,REGULAR,BRONZE,1421,0.528,9.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-010,269.35,271,1,165.07,165.07,2,2,2,Hibernating / Churned
CUST-05043,CHURNED,BRONZE,530,0.82,26.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-002,269.75,185,1,620.97,620.97,2,2,4,Hibernating / Churned
CUST-05044,CHURNED,SILVER,466,0.864,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05045,CHURNED,BRONZE,533,0.86,14.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-011,266.91,141,1,153.97,153.97,3,2,2,Potential Loyalists
CUST-05046,HIGH_VALUE,PLATINUM,5062,0.085,22.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-017,269.26,57,2,812.38,406.19,4,3,5,Loyal Customers
CUST-05047,CHURNED,BRONZE,550,0.945,12.0,1.56,0.5,0.5,0.0,DINE_IN,LOC-013,269.98,146,2,390.14,195.07,3,3,3,Loyal Customers
CUST-05048,REGULAR,GOLD,2004,0.583,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05049,REGULAR,SILVER,1891,0.58,13.0,8.9,1.0,1.0,1.0,DINE_IN,LOC-019,265.36,10,1,189.17,189.17,5,2,2,Recent First-Time
CUST-05050,CHURNED,SILVER,393,0.985,7.0,4.07,0.5,0.5,0.5,DINE_IN,LOC-016,268.49,46,2,269.71,134.86,4,3,2,Loyal Customers
CUST-05051,REGULAR,SILVER,1917,0.517,8.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-017,269.26,11,1,134.38,134.38,5,2,2,Recent First-Time
CUST-05052,CHURNED,SILVER,77,0.93,12.0,15.77,1.0,0.0,0.0,DINE_IN,LOC-005,267.73,266,1,164.51,164.51,2,2,2,Hibernating / Churned
CUST-05053,OCCASIONAL,BRONZE,705,0.402,23.67,1.25,0.3333,1.0,0.0,DINE_IN,LOC-012,270.28,86,3,1259.21,419.74,4,4,5,Champions
CUST-05054,HIGH_VALUE,GOLD,3784,0.116,13.5,5.77,1.0,0.5,1.0,DINE_IN,LOC-010,269.35,228,2,498.47,249.24,2,3,3,At Risk - High Value
CUST-05055,REGULAR,SILVER,1911,0.274,11.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-017,269.26,138,1,134.22,134.22,3,2,2,Potential Loyalists
CUST-05056,OCCASIONAL,SILVER,2172,0.502,13.5,2.83,0.25,0.5,0.5,DELIVERY,LOC-012,270.28,75,4,1066.92,266.73,4,5,5,Champions
CUST-05057,NEW,BRONZE,140,0.261,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-05058,OCCASIONAL,BRONZE,2236,0.298,14.33,3.69,0.3333,0.6667,0.0,DELIVERY,LOC-002,269.75,180,3,848.77,282.92,2,4,5,At Risk - High Value
CUST-05059,OCCASIONAL,BRONZE,877,0.583,5.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-018,269.37,131,1,75.05,75.05,3,2,1,Potential Loyalists
CUST-05060,HIGH_VALUE,PLATINUM,7703,0.07,11.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-011,266.91,102,1,210.48,210.48,3,2,2,Potential Loyalists
CUST-05061,NEW,BRONZE,123,0.273,12.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-010,269.35,101,1,261.48,261.48,3,2,2,Potential Loyalists
CUST-05062,OCCASIONAL,BRONZE,798,0.34,20.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-005,267.73,8,2,755.09,377.54,5,3,4,Loyal Customers
CUST-05063,HIGH_VALUE,PLATINUM,5649,0.094,21.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-017,269.26,6,1,497.08,497.08,5,2,3,Recent First-Time
