customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance
CUST-15839,OCCASIONAL,BRONZE,771,0.442,18.0,2.14,1.0,1.0,1.0,TAKEOUT,LOC-015,268.03
CUST-15840,OCCASIONAL,BRONZE,467,0.582,17.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-003,270.16
CUST-15841,REGULAR,SILVER,1618,0.231,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-15842,HIGH_VALUE,PLATINUM,2930,0.085,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-15843,OCCASIONAL,GOLD,205,0.548,15.0,1.59,0.5,1.0,0.5,DINE_IN,LOC-005,267.73
CUST-15844,OCCASIONAL,BRONZE,411,0.221,11.67,12.34,0.6667,0.6667,0.0,DINE_IN,LOC-004,268.69
CUST-15845,OCCASIONAL,BRONZE,1783,0.487,15.0,0.78,0.3333,0.6667,0.0,DINE_IN,LOC-005,267.73
CUST-15846,NEW,BRONZE,19,0.177,10.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-004,268.69
CUST-15847,NEW,BRONZE,109,0.145,14.67,1.46,0.3333,1.0,0.0,DINE_IN,LOC-010,269.35
CUST-15848,REGULAR,GOLD,2353,0.343,17.4,9.17,0.8,0.2,0.4,DINE_IN,LOC-005,267.73
CUST-15849,HIGH_VALUE,PLATINUM,5816,0.057,16.33,3.54,0.3333,0.6667,0.0,DINE_IN,LOC-020,268.67
CUST-15850,REGULAR,BRONZE,1794,0.569,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-15851,OCCASIONAL,BRONZE,1919,0.626,20.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-009,268.34
CUST-15852,REGULAR,SILVER,1719,0.431,7.5,14.98,1.0,1.0,0.0,DELIVERY,LOC-001,271.44
CUST-15853,OCCASIONAL,SILVER,322,0.297,10.8,2.55,0.4,0.8,0.6,DINE_IN,LOC-013,269.98
CUST-15854,REGULAR,SILVER,1243,0.243,15.25,6.8,0.5,0.0,0.0,TAKEOUT,LOC-009,268.34
CUST-15855,CHURNED,BRONZE,207,0.893,18.5,1.2,0.5,1.0,1.0,DINE_IN,LOC-016,268.49
CUST-15856,NEW,BRONZE,59,0.146,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-15857,REGULAR,SILVER,688,0.308,21.5,10.74,1.0,0.0,1.0,DINE_IN,LOC-010,269.35
CUST-15858,REGULAR,SILVER,1289,0.381,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0
CUST-15859,HIGH_VALUE,PLATINUM,14680,0.135,12.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-019,265.36
CUST-15860,OCCASIONAL,BRONZE,1293,0.564,12.0,9.15,1.0,1.0,0.0,TAKEOUT,LOC-016,268.49
CUST-15861,OCCASIONAL,GOLD,1925,0.642,7.0,0.0,0.0,0.0,1.0,DRIVE_THRU,LOC-009,268.34
CUST-15862,NEW,BRONZE,231,0.199,9.0,14.02,1.0,0.0,0.0,DINE_IN,LOC-013,269.98
CUST-15863,OCCASIONAL,BRONZE,844,0.482,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-15864,CHURNED,BRONZE,354,0.96,17.33,8.13,0.3333,0.3333,0.3333,DINE_IN,LOC-016,268.49
CUST-15865,HIGH_VALUE,PLATINUM,8512,0.105,15.33,8.21,0.6667,0.3333,0.6667,DELIVERY,LOC-006,269.65
CUST-15866,REGULAR,BRONZE,1299,0.612,5.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-019,265.36
CUST-15867,OCCASIONAL,BRONZE,1902,0.206,14.0,5.03,0.5,1.0,0.5,TAKEOUT,LOC-006,269.65
CUST-15868,CHURNED,BRONZE,589,0.847,18.0,1.71,0.6667,0.6667,0.0,DINE_IN,LOC-011,266.91
CUST-15869,REGULAR,SILVER,695,0.295,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0
CUST-15870,OCCASIONAL,BRONZE,853,0.636,12.0,16.59,1.0,1.0,0.0,TAKEOUT,LOC-020,268.67
CUST-15871,OCCASIONAL,BRONZE,956,0.214,17.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-011,266.91
CUST-15872,REGULAR,BRONZE,2069,0.644,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-15873,OCCASIONAL,SILVER,1086,0.646,10.0,4.02,0.3333,0.6667,0.0,DELIVERY,LOC-015,268.03
CUST-15874,REGULAR,BRONZE,355,0.326,15.0,5.24,0.5,0.5,0.5,TAKEOUT,LOC-006,269.65
CUST-15875,OCCASIONAL,BRONZE,749,0.421,10.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-007,269.88
CUST-15876,NEW,BRONZE,36,0.107,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-15877,REGULAR,BRONZE,632,0.363,10.5,2.95,0.5,0.0,0.5,DINE_IN,LOC-009,268.34
CUST-15878,OCCASIONAL,BRONZE,1976,0.482,22.0,4.86,0.6667,0.3333,0.3333,DINE_IN,LOC-008,271.8
CUST-15879,REGULAR,SILVER,2281,0.61,13.75,4.64,0.5,0.5,0.5,DINE_IN,LOC-001,271.44
CUST-15880,NEW,BRONZE,79,0.211,15.2,6.78,0.8,0.6,0.2,DRIVE_THRU,LOC-001,271.44
CUST-15881,NEW,BRONZE,22,0.242,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-15882,REGULAR,BRONZE,1392,0.604,14.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-016,268.49
CUST-15883,CHURNED,BRONZE,422,0.828,12.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-004,268.69
CUST-15884,REGULAR,GOLD,1818,0.291,11.0,15.0,1.0,0.0,0.0,TAKEOUT,LOC-010,269.35
CUST-15885,OCCASIONAL,BRONZE,1054,0.347,21.5,1.84,0.5,0.5,0.0,TAKEOUT,LOC-004,268.69
CUST-15886,CHURNED,BRONZE,242,0.821,12.0,4.85,1.0,1.0,0.0,DINE_IN,LOC-012,270.28
CUST-15887,NEW,BRONZE,234,0.108,17.0,2.66,1.0,1.0,1.0,DELIVERY,LOC-006,269.65
CUST-15888,OCCASIONAL,BRONZE,1610,0.503,20.0,6.2,1.0,0.0,0.0,DINE_IN,LOC-013,269.98
CUST-15889,OCCASIONAL,GOLD,1691,0.295,24.0,3.32,1.0,0.0,1.0,DELIVERY,LOC-006,269.65
CUST-15890,HIGH_VALUE,PLATINUM,12280,0.087,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-15891,REGULAR,SILVER,1601,0.515,14.33,0.0,0.0,0.0,0.0,DINE_IN,LOC-012,270.28
CUST-15892,HIGH_VALUE,PLATINUM,12532,0.052,17.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-004,268.69
CUST-15893,REGULAR,BRONZE,1947,0.391,21.0,0.0,0.0,0.5,0.0,TAKEOUT,LOC-001,271.44
CUST-15894,REGULAR,SILVER,1843,0.293,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-15895,REGULAR,BRONZE,1887,0.538,15.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65
CUST-15896,CHURNED,BRONZE,159,0.958,20.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-013,269.98
CUST-15897,REGULAR,BRONZE,1925,0.627,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-15898,REGULAR,SILVER,969,0.328,12.5,0.0,0.0,0.5,0.5,DINE_IN,LOC-004,268.69
CUST-15899,NEW,BRONZE,171,0.216,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-15900,OCCASIONAL,BRONZE,1220,0.575,11.0,10.14,1.0,1.0,1.0,DELIVERY,LOC-006,269.65
CUST-15901,REGULAR,BRONZE,470,0.358,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-15902,REGULAR,BRONZE,2298,0.55,12.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-019,265.36
CUST-15903,OCCASIONAL,SILVER,933,0.298,15.0,6.23,0.25,1.0,0.5,DINE_IN,LOC-014,269.41
CUST-15904,HIGH_VALUE,GOLD,5067,0.043,18.0,4.02,1.0,1.0,0.0,DINE_IN,LOC-012,270.28
CUST-15905,HIGH_VALUE,GOLD,11386,0.077,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-15906,NEW,BRONZE,17,0.176,6.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-003,270.16
CUST-15907,OCCASIONAL,BRONZE,2170,0.53,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-15908,HIGH_VALUE,PLATINUM,9279,0.148,16.0,2.19,0.5,0.5,0.0,DELIVERY,LOC-008,271.8
CUST-15909,CHURNED,SILVER,124,0.897,23.0,2.32,0.5,1.0,1.0,DINE_IN,LOC-014,269.41
CUST-15910,REGULAR,BRONZE,1465,0.534,11.5,5.01,0.5,0.5,0.5,DINE_IN,LOC-011,266.91
CUST-15911,REGULAR,BRONZE,893,0.269,17.0,3.38,0.6667,0.6667,0.3333,TAKEOUT,LOC-020,268.67
CUST-15912,CHURNED,BRONZE,567,0.849,16.5,3.28,0.5,0.5,0.5,DELIVERY,LOC-007,269.88
CUST-15913,OCCASIONAL,SILVER,452,0.348,12.33,5.0,0.3333,0.3333,0.6667,DELIVERY,LOC-017,269.26
CUST-15914,NEW,BRONZE,42,0.278,14.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-017,269.26
CUST-15915,REGULAR,BRONZE,452,0.42,15.0,5.69,0.25,0.75,0.25,TAKEOUT,LOC-010,269.35
CUST-15916,REGULAR,BRONZE,1309,0.44,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-15917,CHURNED,SILVER,171,0.894,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-15918,REGULAR,BRONZE,2310,0.547,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0
CUST-15919,REGULAR,BRONZE,1394,0.551,15.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-001,271.44
CUST-15920,REGULAR,SILVER,293,0.331,21.0,5.3,1.0,0.0,1.0,DRIVE_THRU,LOC-010,269.35
CUST-15921,OCCASIONAL,BRONZE,685,0.518,10.33,0.0,0.0,0.6667,0.0,TAKEOUT,LOC-004,268.69
CUST-15922,HIGH_VALUE,PLATINUM,9789,0.038,14.0,12.5,0.5,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-15923,REGULAR,BRONZE,2109,0.329,14.33,5.89,1.0,0.3333,0.3333,DELIVERY,LOC-013,269.98
CUST-15924,NEW,BRONZE,32,0.278,12.5,0.0,0.0,0.0,0.0,TAKEOUT,LOC-013,269.98
CUST-15925,REGULAR,BRONZE,2061,0.403,10.0,7.44,0.5,0.5,0.0,DINE_IN,LOC-012,270.28
CUST-15926,REGULAR,BRONZE,1926,0.268,15.0,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-009,268.34
CUST-15927,OCCASIONAL,SILVER,181,0.521,16.67,1.47,0.3333,0.0,0.3333,TAKEOUT,LOC-018,269.37
CUST-15928,REGULAR,SILVER,1295,0.239,12.5,0.0,0.0,1.0,1.0,DINE_IN,LOC-006,269.65
CUST-15929,REGULAR,BRONZE,852,0.256,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0
CUST-15930,CHURNED,BRONZE,548,0.809,15.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-001,271.44
CUST-15931,REGULAR,SILVER,1686,0.566,13.0,9.22,1.0,0.0,0.0,DINE_IN,LOC-011,266.91
CUST-15932,OCCASIONAL,GOLD,872,0.582,23.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-017,269.26
CUST-15933,REGULAR,GOLD,1369,0.611,13.5,4.22,0.5,0.5,0.5,DELIVERY,LOC-012,270.28
CUST-15934,OCCASIONAL,BRONZE,2304,0.54,19.5,5.23,0.5,0.5,0.5,TAKEOUT,LOC-002,269.75
CUST-15935,REGULAR,BRONZE,1827,0.506,16.75,1.0,0.25,0.5,0.0,DINE_IN,LOC-004,268.69
CUST-15936,OCCASIONAL,BRONZE,913,0.558,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-017,269.26
CUST-15937,REGULAR,BRONZE,926,0.369,16.0,2.48,0.5,0.5,0.0,DELIVERY,LOC-001,271.44
CUST-15938,REGULAR,BRONZE,1038,0.383,10.0,2.59,1.0,1.0,0.0,DINE_IN,LOC-019,265.36
CUST-15939,HIGH_VALUE,PLATINUM,5818,0.021,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-15940,REGULAR,GOLD,653,0.558,11.0,5.82,0.5,0.0,0.5,DELIVERY,LOC-018,269.37
CUST-15941,REGULAR,BRONZE,1824,0.38,14.5,11.04,0.75,0.0,0.0,DINE_IN,LOC-017,269.26
CUST-15942,REGULAR,GOLD,787,0.315,16.33,0.0,0.0,1.0,0.3333,DINE_IN,LOC-008,271.8
CUST-15943,REGULAR,BRONZE,1739,0.249,14.67,0.0,0.0,1.0,0.0,DINE_IN,LOC-005,267.73
CUST-15944,REGULAR,BRONZE,1888,0.635,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-005,0.0
CUST-15945,CHURNED,BRONZE,82,0.808,22.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-012,270.28
CUST-15946,OCCASIONAL,SILVER,1061,0.475,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-013,269.98
CUST-15947,CHURNED,BRONZE,242,0.911,17.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-011,266.91
CUST-15948,OCCASIONAL,GOLD,1022,0.641,8.0,5.08,0.3333,0.3333,0.3333,DINE_IN,LOC-005,267.73
CUST-15949,OCCASIONAL,SILVER,2382,0.397,12.5,0.0,0.0,0.0,0.5,TAKEOUT,LOC-016,268.49
CUST-15950,CHURNED,BRONZE,594,0.825,10.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-008,271.8
CUST-15951,OCCASIONAL,BRONZE,727,0.248,13.0,5.01,1.0,0.0,1.0,TAKEOUT,LOC-016,268.49
CUST-15952,NEW,BRONZE,194,0.181,19.0,2.55,0.5,0.0,0.5,DELIVERY,LOC-003,270.16
CUST-15953,CHURNED,BRONZE,452,0.917,16.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-016,268.49
CUST-15954,OCCASIONAL,BRONZE,641,0.22,12.5,0.0,0.0,0.5,0.0,TAKEOUT,LOC-013,269.98
CUST-15955,REGULAR,BRONZE,1153,0.597,13.4,0.0,0.0,0.4,0.2,DINE_IN,LOC-017,269.26
CUST-15956,OCCASIONAL,BRONZE,2189,0.281,20.0,8.91,0.5,1.0,0.0,DINE_IN,LOC-019,265.36
CUST-15957,HIGH_VALUE,PLATINUM,13510,0.128,12.0,8.67,1.0,0.0,0.0,DINE_IN,LOC-009,268.34
CUST-15958,NEW,BRONZE,98,0.142,12.5,3.01,0.5,1.0,0.0,DINE_IN,LOC-014,269.41
CUST-15959,NEW,BRONZE,205,0.24,10.0,0.0,0.0,1.0,0.3333,DELIVERY,LOC-019,265.36
CUST-15960,HIGH_VALUE,GOLD,10728,0.059,16.5,0.0,0.0,0.0,0.0,DELIVERY,LOC-014,269.41
CUST-15961,NEW,BRONZE,22,0.154,18.0,7.03,1.0,1.0,0.0,DELIVERY,LOC-002,269.75
CUST-15962,CHURNED,SILVER,231,0.832,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-15963,REGULAR,BRONZE,2002,0.636,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-15964,OCCASIONAL,SILVER,720,0.234,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-15965,CHURNED,SILVER,91,0.983,13.0,12.66,1.0,0.0,1.0,DELIVERY,LOC-007,269.88
CUST-15966,REGULAR,SILVER,1006,0.4,16.0,8.9,1.0,1.0,0.5,TAKEOUT,LOC-015,268.03
CUST-15967,OCCASIONAL,BRONZE,2042,0.335,13.67,0.0,0.0,1.0,0.6667,DINE_IN,LOC-004,268.69
CUST-15968,REGULAR,BRONZE,2258,0.594,11.17,4.22,0.3333,0.3333,0.3333,DINE_IN,LOC-016,268.49
CUST-15969,CHURNED,BRONZE,80,0.86,19.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-002,269.75
CUST-15970,NEW,BRONZE,155,0.198,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-15971,NEW,BRONZE,22,0.245,11.0,2.5,0.3333,0.6667,0.0,DINE_IN,LOC-004,268.69
CUST-15972,NEW,BRONZE,99,0.249,23.0,2.82,0.5,1.0,0.0,DINE_IN,LOC-006,269.65
CUST-15973,REGULAR,SILVER,864,0.528,17.5,4.46,0.5,0.0,0.5,DINE_IN,LOC-001,271.44
CUST-15974,REGULAR,GOLD,2007,0.595,17.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-018,269.37
CUST-15975,OCCASIONAL,SILVER,1945,0.386,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-15976,REGULAR,GOLD,260,0.325,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-15977,OCCASIONAL,BRONZE,1833,0.52,11.0,8.07,1.0,1.0,0.0,DINE_IN,LOC-003,270.16
CUST-15978,OCCASIONAL,SILVER,2152,0.415,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-15979,OCCASIONAL,BRONZE,1184,0.321,16.0,5.86,1.0,1.0,1.0,DINE_IN,LOC-005,267.73
CUST-15980,REGULAR,BRONZE,805,0.275,16.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-007,269.88
CUST-15981,CHURNED,BRONZE,470,0.905,20.25,0.93,0.25,0.5,0.5,DINE_IN,LOC-001,271.44
CUST-15982,REGULAR,GOLD,300,0.316,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-15983,REGULAR,SILVER,224,0.539,16.5,0.0,0.0,1.0,1.0,DINE_IN,LOC-008,271.8
CUST-15984,NEW,BRONZE,137,0.297,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-15985,REGULAR,BRONZE,1134,0.463,15.67,0.0,0.0,1.0,0.0,DELIVERY,LOC-009,268.34
CUST-15986,REGULAR,GOLD,1996,0.393,10.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-010,269.35
CUST-15987,CHURNED,BRONZE,591,0.83,13.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-011,266.91
CUST-15988,CHURNED,BRONZE,56,0.93,22.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-012,270.28
CUST-15989,REGULAR,GOLD,308,0.482,12.33,0.0,0.0,0.3333,0.6667,DINE_IN,LOC-002,269.75
CUST-15990,OCCASIONAL,GOLD,977,0.247,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-15991,NEW,BRONZE,149,0.299,13.5,10.0,0.5,0.5,0.5,DRIVE_THRU,LOC-001,271.44
CUST-15992,OCCASIONAL,BRONZE,407,0.455,11.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-15993,NEW,BRONZE,0,0.239,14.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-010,269.35
CUST-15994,NEW,BRONZE,85,0.123,13.0,4.92,1.0,0.0,1.0,DINE_IN,LOC-009,268.34
CUST-15995,REGULAR,BRONZE,638,0.365,11.5,9.07,1.0,0.5,0.5,DINE_IN,LOC-014,269.41
CUST-15996,REGULAR,BRONZE,123,0.433,14.5,0.0,0.0,0.5,0.0,DELIVERY,LOC-014,269.41
CUST-15997,NEW,BRONZE,163,0.268,8.0,6.9,1.0,0.0,1.0,DELIVERY,LOC-007,269.88
CUST-15998,REGULAR,BRONZE,705,0.515,13.67,3.91,0.6667,0.6667,1.0,DINE_IN,LOC-012,270.28
CUST-15999,REGULAR,BRONZE,2291,0.582,19.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-014,269.41
CUST-16000,OCCASIONAL,GOLD,1117,0.573,11.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-005,267.73
CUST-16001,OCCASIONAL,SILVER,424,0.407,14.4,1.96,0.4,0.8,0.8,DINE_IN,LOC-005,267.73
CUST-16002,REGULAR,GOLD,478,0.305,11.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-002,269.75
CUST-16003,OCCASIONAL,SILVER,1283,0.216,6.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-012,270.28
CUST-16004,CHURNED,BRONZE,212,0.966,18.0,0.0,0.0,0.5,0.5,DELIVERY,LOC-013,269.98
CUST-16005,OCCASIONAL,SILVER,834,0.506,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-16006,OCCASIONAL,BRONZE,1492,0.538,13.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-017,269.26
CUST-16007,CHURNED,BRONZE,468,0.831,13.0,4.48,1.0,0.5,0.5,DINE_IN,LOC-002,269.75
CUST-16008,REGULAR,GOLD,2182,0.597,7.5,4.17,0.5,0.0,0.0,TAKEOUT,LOC-018,269.37
CUST-16009,HIGH_VALUE,GOLD,4270,0.02,14.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-16010,NEW,BRONZE,173,0.187,17.0,4.61,0.5,1.0,0.5,DINE_IN,LOC-015,268.03
CUST-16011,HIGH_VALUE,PLATINUM,7027,0.069,17.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-007,269.88
CUST-16012,REGULAR,SILVER,345,0.646,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-16013,HIGH_VALUE,GOLD,14364,0.056,12.67,1.69,0.3333,0.0,0.6667,DINE_IN,LOC-008,271.8
CUST-16014,REGULAR,SILVER,1151,0.511,9.5,0.0,0.0,0.0,0.5,TAKEOUT,LOC-017,269.26
CUST-16015,CHURNED,SILVER,184,0.967,15.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-16016,NEW,BRONZE,5,0.233,10.5,5.6,0.5,0.5,1.0,DINE_IN,LOC-010,269.35
CUST-16017,CHURNED,BRONZE,72,0.842,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-16018,NEW,BRONZE,208,0.256,11.0,5.78,0.5,0.5,0.0,DINE_IN,LOC-016,268.49
CUST-16019,OCCASIONAL,BRONZE,1003,0.38,12.67,5.0,0.3333,0.6667,0.6667,DINE_IN,LOC-019,265.36
CUST-16020,NEW,BRONZE,238,0.269,14.0,5.82,1.0,1.0,0.0,DINE_IN,LOC-020,268.67
CUST-16021,REGULAR,SILVER,469,0.323,21.0,2.48,1.0,0.0,0.0,TAKEOUT,LOC-011,266.91
CUST-16022,NEW,BRONZE,25,0.258,17.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-009,268.34
CUST-16023,OCCASIONAL,BRONZE,1832,0.459,14.67,2.27,0.3333,0.3333,0.0,DINE_IN,LOC-009,268.34
CUST-16024,NEW,BRONZE,115,0.188,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-16025,CHURNED,SILVER,246,0.91,15.0,0.0,0.0,0.6667,0.0,DELIVERY,LOC-011,266.91
CUST-16026,REGULAR,SILVER,2056,0.357,20.0,4.8,1.0,1.0,0.0,DRIVE_THRU,LOC-013,269.98
CUST-16027,HIGH_VALUE,PLATINUM,9983,0.076,12.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65
CUST-16028,NEW,BRONZE,2,0.11,16.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-018,269.37
CUST-16029,NEW,BRONZE,191,0.13,13.67,0.0,0.0,0.6667,0.0,DELIVERY,LOC-014,269.41
CUST-16030,NEW,BRONZE,238,0.252,14.0,0.61,0.25,1.0,0.25,DRIVE_THRU,LOC-004,268.69
CUST-16031,REGULAR,GOLD,1597,0.438,14.0,0.0,0.0,1.0,0.25,TAKEOUT,LOC-011,266.91
CUST-16032,REGULAR,BRONZE,2179,0.456,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-16033,OCCASIONAL,BRONZE,1001,0.476,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-16034,HIGH_VALUE,PLATINUM,9876,0.109,15.33,1.13,0.3333,0.6667,0.3333,DINE_IN,LOC-006,269.65
CUST-16035,REGULAR,SILVER,1391,0.522,24.5,1.75,0.5,1.0,0.5,DELIVERY,LOC-009,268.34
CUST-16036,NEW,BRONZE,192,0.147,21.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-015,268.03
CUST-16037,REGULAR,BRONZE,2191,0.4,11.0,2.38,0.3333,0.0,0.3333,DINE_IN,LOC-007,269.88
CUST-16038,REGULAR,BRONZE,1828,0.412,21.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-016,268.49
CUST-16039,OCCASIONAL,SILVER,370,0.238,17.0,0.0,0.0,1.0,0.5,TAKEOUT,LOC-017,269.26
CUST-16040,NEW,BRONZE,31,0.222,16.5,0.0,0.0,0.0,0.5,DINE_IN,LOC-008,271.8
CUST-16041,REGULAR,SILVER,1616,0.507,15.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-008,271.8
CUST-16042,NEW,BRONZE,127,0.269,11.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-012,270.28
CUST-16043,REGULAR,BRONZE,1993,0.475,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-16044,OCCASIONAL,BRONZE,420,0.526,15.0,0.0,0.0,0.5,0.5,DELIVERY,LOC-019,265.36
CUST-16045,NEW,BRONZE,168,0.295,14.5,3.06,0.5,0.5,0.0,DINE_IN,LOC-017,269.26
CUST-16046,REGULAR,BRONZE,1088,0.306,14.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-018,269.37
CUST-16047,REGULAR,SILVER,1587,0.298,18.0,7.12,1.0,1.0,0.0,DELIVERY,LOC-017,269.26
CUST-16048,REGULAR,SILVER,165,0.468,18.33,6.71,0.6667,1.0,0.0,DRIVE_THRU,LOC-017,269.26
CUST-16049,OCCASIONAL,BRONZE,2352,0.247,12.67,3.05,0.3333,0.3333,1.0,DELIVERY,LOC-013,269.98
CUST-16050,CHURNED,BRONZE,566,0.847,16.5,5.02,0.5,0.0,0.5,TAKEOUT,LOC-009,268.34
CUST-16051,REGULAR,BRONZE,947,0.592,14.0,4.92,1.0,0.0,0.0,TAKEOUT,LOC-004,268.69
CUST-16052,REGULAR,GOLD,1663,0.324,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-16053,OCCASIONAL,GOLD,509,0.259,13.0,0.0,0.0,0.5,0.0,DINE_IN,LOC-019,265.36
CUST-16054,OCCASIONAL,BRONZE,308,0.28,16.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-014,269.41
CUST-16055,NEW,BRONZE,168,0.255,14.0,10.88,1.0,0.0,0.0,DINE_IN,LOC-020,268.67
CUST-16056,REGULAR,BRONZE,1306,0.392,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-16057,REGULAR,SILVER,386,0.647,10.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-012,270.28
