anomaly_category,anomaly_type,entity_id,date,description,financial_impact_or_score
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-01-14,"Location LOC-008 daily revenue dropped to $1,158.38 on 2025-01-14 (52.2% below 7d mean, Z-Score: -1.44)",1158.38
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-10-01,"Location LOC-014 daily revenue dropped to $1,147.43 on 2025-10-01 (59.2% below 7d mean, Z-Score: -1.44)",1147.43
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-02-14,"Location LOC-003 daily revenue dropped to $1,006.14 on 2025-02-14 (53.9% below 7d mean, Z-Score: -1.44)",1006.14
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-03-13,"Location LOC-003 daily revenue dropped to $1,007.00 on 2025-03-13 (54.1% below 7d mean, Z-Score: -1.44)",1007.0
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-01-27,"Location LOC-008 daily revenue dropped to $1,161.61 on 2025-01-27 (55.0% below 7d mean, Z-Score: -1.44)",1161.6100000000001
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-05-07,"Location LOC-003 daily revenue dropped to $1,008.25 on 2025-05-07 (50.9% below 7d mean, Z-Score: -1.44)",1008.25
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-06-18,"Location LOC-013 daily revenue dropped to $1,574.66 on 2025-06-18 (58.2% below 7d mean, Z-Score: -1.44)",1574.66
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-01-23,"Location LOC-009 daily revenue dropped to $1,053.20 on 2025-01-23 (56.9% below 7d mean, Z-Score: -1.44)",1053.2
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-10-06,"Location LOC-004 daily revenue dropped to $1,747.45 on 2025-10-06 (53.7% below 7d mean, Z-Score: -1.44)",1747.45
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-01-16,"Location LOC-020 daily revenue dropped to $1,029.64 on 2025-01-16 (51.8% below 7d mean, Z-Score: -1.44)",1029.6399999999999
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-12-29,"Location LOC-017 daily revenue dropped to $1,709.34 on 2025-12-29 (62.4% below 7d mean, Z-Score: -1.44)",1709.3400000000001
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-01-08,"Location LOC-007 daily revenue dropped to $327.07 on 2025-01-08 (70.4% below 7d mean, Z-Score: -1.44)",327.07
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-06-05,"Location LOC-009 daily revenue dropped to $1,057.10 on 2025-06-05 (60.8% below 7d mean, Z-Score: -1.43)",1057.1
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-05-28,"Location LOC-017 daily revenue dropped to $1,714.64 on 2025-05-28 (58.5% below 7d mean, Z-Score: -1.43)",1714.64
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-11-06,"Location LOC-006 daily revenue dropped to $1,396.02 on 2025-11-06 (61.6% below 7d mean, Z-Score: -1.43)",1396.02
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-09-09,"Location LOC-009 daily revenue dropped to $1,068.63 on 2025-09-09 (56.0% below 7d mean, Z-Score: -1.43)",1068.63
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-10-14,"Location LOC-005 daily revenue dropped to $1,279.25 on 2025-10-14 (55.1% below 7d mean, Z-Score: -1.42)",1279.25
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-04-23,"Location LOC-020 daily revenue dropped to $1,047.87 on 2025-04-23 (56.0% below 7d mean, Z-Score: -1.42)",1047.87
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-12-22,"Location LOC-002 daily revenue dropped to $1,622.05 on 2025-12-22 (59.0% below 7d mean, Z-Score: -1.42)",1622.05
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-10-28,"Location LOC-013 daily revenue dropped to $1,613.90 on 2025-10-28 (51.4% below 7d mean, Z-Score: -1.41)",1613.9
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-12-10,"Location LOC-001 daily revenue dropped to $2,228.79 on 2025-12-10 (58.2% below 7d mean, Z-Score: -1.41)",2228.79
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-05-13,"Location LOC-010 daily revenue dropped to $1,821.15 on 2025-05-13 (56.8% below 7d mean, Z-Score: -1.41)",1821.1499999999999
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-09-03,"Location LOC-009 daily revenue dropped to $1,092.96 on 2025-09-03 (59.5% below 7d mean, Z-Score: -1.41)",1092.96
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-05-29,"Location LOC-007 daily revenue dropped to $348.39 on 2025-05-29 (70.9% below 7d mean, Z-Score: -1.41)",348.39
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-02-11,"Location LOC-020 daily revenue dropped to $1,069.84 on 2025-02-11 (52.6% below 7d mean, Z-Score: -1.40)",1069.84
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-07-23,"Location LOC-011 daily revenue dropped to $1,284.60 on 2025-07-23 (63.7% below 7d mean, Z-Score: -1.40)",1284.6
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-04-23,"Location LOC-004 daily revenue dropped to $1,803.65 on 2025-04-23 (51.7% below 7d mean, Z-Score: -1.40)",1803.65
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-08-27,"Location LOC-008 daily revenue dropped to $1,218.23 on 2025-08-27 (66.9% below 7d mean, Z-Score: -1.40)",1218.23
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-03-05,"Location LOC-018 daily revenue dropped to $1,039.86 on 2025-03-05 (51.0% below 7d mean, Z-Score: -1.40)",1039.8600000000001
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-06-24,"Location LOC-019 daily revenue dropped to $1,151.50 on 2025-06-24 (59.3% below 7d mean, Z-Score: -1.39)",1151.5
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-06-25,"Location LOC-013 daily revenue dropped to $1,648.89 on 2025-06-25 (66.4% below 7d mean, Z-Score: -1.39)",1648.8899999999999
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-02-19,"Location LOC-016 daily revenue dropped to $1,810.34 on 2025-02-19 (52.6% below 7d mean, Z-Score: -1.39)",1810.3400000000001
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-11-17,"Location LOC-016 daily revenue dropped to $1,812.07 on 2025-11-17 (62.8% below 7d mean, Z-Score: -1.39)",1812.07
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-09-10,"Location LOC-019 daily revenue dropped to $1,156.54 on 2025-09-10 (62.5% below 7d mean, Z-Score: -1.39)",1156.54
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-07-10,"Location LOC-014 daily revenue dropped to $1,225.07 on 2025-07-10 (52.7% below 7d mean, Z-Score: -1.38)",1225.07
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-07-23,"Location LOC-002 daily revenue dropped to $1,675.37 on 2025-07-23 (60.9% below 7d mean, Z-Score: -1.38)",1675.37
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-10-21,"Location LOC-010 daily revenue dropped to $1,877.38 on 2025-10-21 (54.1% below 7d mean, Z-Score: -1.38)",1877.38
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-03-19,"Location LOC-019 daily revenue dropped to $1,166.66 on 2025-03-19 (56.5% below 7d mean, Z-Score: -1.38)",1166.66
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-09-14,"Location LOC-010 daily revenue dropped to $1,885.01 on 2025-09-14 (51.0% below 7d mean, Z-Score: -1.38)",1885.01
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-08-19,"Location LOC-017 daily revenue dropped to $1,813.27 on 2025-08-19 (63.9% below 7d mean, Z-Score: -1.37)",1813.27
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-10-06,"Location LOC-007 daily revenue dropped to $370.13 on 2025-10-06 (69.2% below 7d mean, Z-Score: -1.37)",370.13
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-12-09,"Location LOC-016 daily revenue dropped to $1,837.76 on 2025-12-09 (60.3% below 7d mean, Z-Score: -1.37)",1837.76
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-04-14,"Location LOC-009 daily revenue dropped to $1,135.57 on 2025-04-14 (51.2% below 7d mean, Z-Score: -1.37)",1135.57
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-07-07,"Location LOC-005 daily revenue dropped to $1,340.74 on 2025-07-07 (60.9% below 7d mean, Z-Score: -1.37)",1340.7399999999998
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-01-15,"Location LOC-007 daily revenue dropped to $373.68 on 2025-01-15 (65.0% below 7d mean, Z-Score: -1.37)",373.68
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-10-21,"Location LOC-007 daily revenue dropped to $374.64 on 2025-10-21 (56.7% below 7d mean, Z-Score: -1.37)",374.64
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-09-16,"Location LOC-004 daily revenue dropped to $1,861.28 on 2025-09-16 (54.9% below 7d mean, Z-Score: -1.37)",1861.28
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-07-15,"Location LOC-015 daily revenue dropped to $1,089.79 on 2025-07-15 (63.2% below 7d mean, Z-Score: -1.37)",1089.79
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-08-28,"Location LOC-007 daily revenue dropped to $379.57 on 2025-08-28 (68.8% below 7d mean, Z-Score: -1.36)",379.57
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-06-09,"Location LOC-019 daily revenue dropped to $1,190.61 on 2025-06-09 (55.9% below 7d mean, Z-Score: -1.36)",1190.61
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-09-10,"Location LOC-009 daily revenue dropped to $1,161.61 on 2025-09-10 (52.4% below 7d mean, Z-Score: -1.35)",1161.6100000000001
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-12-16,"Location LOC-018 daily revenue dropped to $1,091.62 on 2025-12-16 (63.4% below 7d mean, Z-Score: -1.35)",1091.62
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-06-03,"Location LOC-015 daily revenue dropped to $1,103.72 on 2025-06-03 (52.8% below 7d mean, Z-Score: -1.35)",1103.72
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-03-20,"Location LOC-007 daily revenue dropped to $385.07 on 2025-03-20 (66.0% below 7d mean, Z-Score: -1.35)",385.07
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-09-10,"Location LOC-013 daily revenue dropped to $1,717.40 on 2025-09-10 (52.7% below 7d mean, Z-Score: -1.35)",1717.4
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-08-20,"Location LOC-001 daily revenue dropped to $2,348.01 on 2025-08-20 (58.1% below 7d mean, Z-Score: -1.35)",2348.01
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-05-15,"Location LOC-014 daily revenue dropped to $1,270.10 on 2025-05-15 (50.2% below 7d mean, Z-Score: -1.35)",1270.1
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-06-10,"Location LOC-004 daily revenue dropped to $1,888.39 on 2025-06-10 (50.5% below 7d mean, Z-Score: -1.35)",1888.39
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-02-19,"Location LOC-007 daily revenue dropped to $388.54 on 2025-02-19 (54.4% below 7d mean, Z-Score: -1.35)",388.54
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-05-20,"Location LOC-011 daily revenue dropped to $1,355.55 on 2025-05-20 (52.0% below 7d mean, Z-Score: -1.35)",1355.55
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-03-26,"Location LOC-002 daily revenue dropped to $1,732.57 on 2025-03-26 (56.2% below 7d mean, Z-Score: -1.34)",1732.57
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-06-18,"Location LOC-007 daily revenue dropped to $393.11 on 2025-06-18 (64.8% below 7d mean, Z-Score: -1.34)",393.11
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-10-13,"Location LOC-007 daily revenue dropped to $396.05 on 2025-10-13 (67.1% below 7d mean, Z-Score: -1.34)",396.05
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-07-21,"Location LOC-015 daily revenue dropped to $1,122.60 on 2025-07-21 (61.0% below 7d mean, Z-Score: -1.34)",1122.6000000000001
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-06-23,"Location LOC-007 daily revenue dropped to $398.30 on 2025-06-23 (73.4% below 7d mean, Z-Score: -1.33)",398.3
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-07-16,"Location LOC-010 daily revenue dropped to $1,963.71 on 2025-07-16 (67.4% below 7d mean, Z-Score: -1.33)",1963.71
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-06-16,"Location LOC-013 daily revenue dropped to $1,747.15 on 2025-06-16 (55.4% below 7d mean, Z-Score: -1.33)",1747.15
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-09-01,"Location LOC-016 daily revenue dropped to $1,902.32 on 2025-09-01 (54.5% below 7d mean, Z-Score: -1.33)",1902.32
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-12-22,"Location LOC-017 daily revenue dropped to $1,896.19 on 2025-12-22 (64.3% below 7d mean, Z-Score: -1.33)",1896.19
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-03-10,"Location LOC-009 daily revenue dropped to $1,200.25 on 2025-03-10 (58.5% below 7d mean, Z-Score: -1.32)",1200.25
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-02-10,"Location LOC-018 daily revenue dropped to $1,124.96 on 2025-02-10 (50.3% below 7d mean, Z-Score: -1.32)",1124.96
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-03-11,"Location LOC-010 daily revenue dropped to $1,983.05 on 2025-03-11 (53.5% below 7d mean, Z-Score: -1.32)",1983.05
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-03-19,"Location LOC-020 daily revenue dropped to $1,167.25 on 2025-03-19 (59.0% below 7d mean, Z-Score: -1.32)",1167.25
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-03-31,"Location LOC-010 daily revenue dropped to $1,986.11 on 2025-03-31 (58.3% below 7d mean, Z-Score: -1.32)",1986.11
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-10-08,"Location LOC-008 daily revenue dropped to $1,331.18 on 2025-10-08 (50.1% below 7d mean, Z-Score: -1.32)",1331.18
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-07-09,"Location LOC-014 daily revenue dropped to $1,308.36 on 2025-07-09 (50.7% below 7d mean, Z-Score: -1.32)",1308.3600000000001
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-07-01,"Location LOC-007 daily revenue dropped to $411.27 on 2025-07-01 (70.4% below 7d mean, Z-Score: -1.32)",411.27
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-06-04,"Location LOC-017 daily revenue dropped to $1,913.73 on 2025-06-04 (51.0% below 7d mean, Z-Score: -1.32)",1913.73
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-01-23,"Location LOC-011 daily revenue dropped to $1,402.68 on 2025-01-23 (54.8% below 7d mean, Z-Score: -1.31)",1402.68
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-08-07,"Location LOC-005 daily revenue dropped to $1,418.20 on 2025-08-07 (56.4% below 7d mean, Z-Score: -1.31)",1418.2
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-12-05,"Location LOC-008 daily revenue dropped to $1,345.14 on 2025-12-05 (60.7% below 7d mean, Z-Score: -1.31)",1345.1399999999999
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-06-30,"Location LOC-002 daily revenue dropped to $1,781.66 on 2025-06-30 (56.6% below 7d mean, Z-Score: -1.31)",1781.66
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-02-25,"Location LOC-004 daily revenue dropped to $1,952.84 on 2025-02-25 (53.6% below 7d mean, Z-Score: -1.31)",1952.8400000000001
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-08-27,"Location LOC-009 daily revenue dropped to $1,221.47 on 2025-08-27 (58.3% below 7d mean, Z-Score: -1.31)",1221.47
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-08-13,"Location LOC-006 daily revenue dropped to $1,541.99 on 2025-08-13 (59.1% below 7d mean, Z-Score: -1.31)",1541.9899999999998
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-08-21,"Location LOC-009 daily revenue dropped to $1,222.88 on 2025-08-21 (55.1% below 7d mean, Z-Score: -1.31)",1222.88
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-06-12,"Location LOC-003 daily revenue dropped to $1,158.37 on 2025-06-12 (54.6% below 7d mean, Z-Score: -1.30)",1158.37
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-08-28,"Location LOC-008 daily revenue dropped to $1,366.90 on 2025-08-28 (60.8% below 7d mean, Z-Score: -1.30)",1366.9
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-12-25,"Location LOC-001 daily revenue dropped to $2,446.76 on 2025-12-25 (52.9% below 7d mean, Z-Score: -1.30)",2446.76
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-09-25,"Location LOC-019 daily revenue dropped to $1,259.64 on 2025-09-25 (51.2% below 7d mean, Z-Score: -1.30)",1259.6399999999999
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-10-20,"Location LOC-009 daily revenue dropped to $1,248.09 on 2025-10-20 (56.6% below 7d mean, Z-Score: -1.29)",1248.09
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-09-24,"Location LOC-003 daily revenue dropped to $1,178.24 on 2025-09-24 (60.7% below 7d mean, Z-Score: -1.29)",1178.24
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-06-11,"Location LOC-018 daily revenue dropped to $1,167.49 on 2025-06-11 (55.5% below 7d mean, Z-Score: -1.29)",1167.49
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-05-07,"Location LOC-005 daily revenue dropped to $1,455.54 on 2025-05-07 (50.7% below 7d mean, Z-Score: -1.28)",1455.54
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-01-14,"Location LOC-007 daily revenue dropped to $438.30 on 2025-01-14 (58.7% below 7d mean, Z-Score: -1.28)",438.3
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-08-12,"Location LOC-007 daily revenue dropped to $439.93 on 2025-08-12 (66.9% below 7d mean, Z-Score: -1.28)",439.93
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-03-18,"Location LOC-017 daily revenue dropped to $1,984.03 on 2025-03-18 (52.0% below 7d mean, Z-Score: -1.28)",1984.03
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-09-30,"Location LOC-007 daily revenue dropped to $441.28 on 2025-09-30 (68.1% below 7d mean, Z-Score: -1.27)",441.28
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-07-09,"Location LOC-007 daily revenue dropped to $442.02 on 2025-07-09 (75.2% below 7d mean, Z-Score: -1.27)",442.02
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-04-09,"Location LOC-007 daily revenue dropped to $443.32 on 2025-04-09 (64.7% below 7d mean, Z-Score: -1.27)",443.32
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-12-03,"Location LOC-019 daily revenue dropped to $1,286.98 on 2025-12-03 (60.1% below 7d mean, Z-Score: -1.27)",1286.98
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-07-28,"Location LOC-008 daily revenue dropped to $1,404.05 on 2025-07-28 (62.1% below 7d mean, Z-Score: -1.27)",1404.05
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-07-09,"Location LOC-017 daily revenue dropped to $1,996.44 on 2025-07-09 (57.5% below 7d mean, Z-Score: -1.27)",1996.44
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-07-10,"Location LOC-008 daily revenue dropped to $1,406.98 on 2025-07-10 (57.2% below 7d mean, Z-Score: -1.27)",1406.98
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-08-19,"Location LOC-014 daily revenue dropped to $1,377.27 on 2025-08-19 (57.2% below 7d mean, Z-Score: -1.27)",1377.27
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-03-28,"Location LOC-007 daily revenue dropped to $448.13 on 2025-03-28 (68.3% below 7d mean, Z-Score: -1.26)",448.13
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-06-17,"Location LOC-007 daily revenue dropped to $448.97 on 2025-06-17 (61.7% below 7d mean, Z-Score: -1.26)",448.96999999999997
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-10-21,"Location LOC-005 daily revenue dropped to $1,478.79 on 2025-10-21 (58.2% below 7d mean, Z-Score: -1.26)",1478.79
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-03-12,"Location LOC-020 daily revenue dropped to $1,248.21 on 2025-03-12 (51.8% below 7d mean, Z-Score: -1.26)",1248.21
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-12-31,"Location LOC-017 daily revenue dropped to $2,019.37 on 2025-12-31 (54.0% below 7d mean, Z-Score: -1.25)",2019.37
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-07-28,"Location LOC-017 daily revenue dropped to $2,024.06 on 2025-07-28 (58.9% below 7d mean, Z-Score: -1.25)",2024.06
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-07-31,"Location LOC-008 daily revenue dropped to $1,430.15 on 2025-07-31 (53.7% below 7d mean, Z-Score: -1.25)",1430.15
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-08-09,"Location LOC-020 daily revenue dropped to $1,259.28 on 2025-08-09 (52.3% below 7d mean, Z-Score: -1.25)",1259.2800000000002
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-08-04,"Location LOC-016 daily revenue dropped to $2,045.64 on 2025-08-04 (56.4% below 7d mean, Z-Score: -1.24)",2045.6399999999999
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-01-21,"Location LOC-007 daily revenue dropped to $468.08 on 2025-01-21 (53.6% below 7d mean, Z-Score: -1.24)",468.08
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-08-31,"Location LOC-003 daily revenue dropped to $1,236.64 on 2025-08-31 (57.4% below 7d mean, Z-Score: -1.23)",1236.64
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-03-06,"Location LOC-020 daily revenue dropped to $1,274.79 on 2025-03-06 (52.2% below 7d mean, Z-Score: -1.23)",1274.79
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-05-26,"Location LOC-008 daily revenue dropped to $1,460.24 on 2025-05-26 (52.3% below 7d mean, Z-Score: -1.23)",1460.24
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-05-02,"Location LOC-007 daily revenue dropped to $473.51 on 2025-05-02 (59.0% below 7d mean, Z-Score: -1.23)",473.51
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-05-28,"Location LOC-010 daily revenue dropped to $2,159.36 on 2025-05-28 (51.9% below 7d mean, Z-Score: -1.23)",2159.36
