order_id,customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,order_date,total_amount,order_status
ORD-001411,CUST-01619,OCCASIONAL,SILVER,1585.0,0.443,2025-04-04,269.32,COMPLETED
ORD-001412,CUST-44908,REGULAR,GOLD,1715.0,0.274,2025-02-24,132.7,COMPLETED
ORD-001413,CUST-12791,REGULAR,SILVER,2343.0,0.406,2025-04-29,334.46,COMPLETED
ORD-001414,CUST-28078,REGULAR,BRONZE,1705.0,0.411,2025-01-29,241.08,COMPLETED
ORD-001415,CUST-49890,REGULAR,BRONZE,1332.0,0.437,2025-07-28,146.35,COMPLETED
ORD-001416,CUST-06787,REGULAR,BRONZE,1746.0,0.45,2025-12-13,385.75,COMPLETED
ORD-001417,CUST-33387,REGULAR,SILVER,171.0,0.241,2025-01-20,93.34,COMPLETED
ORD-001418,CUST-08971,REGULAR,BRONZE,672.0,0.226,2025-03-01,258.77,COMPLETED
ORD-001420,CUST-13066,REGULAR,SILVER,1986.0,0.292,2025-12-12,309.84,COMPLETED
ORD-001421,CUST-GUEST,,,,,2025-05-18,221.59,COMPLETED
ORD-001422,CUST-14661,OCCASIONAL,BRONZE,1742.0,0.36,2025-07-21,209.46,COMPLETED
ORD-001423,CUST-28171,OCCASIONAL,GOLD,392.0,0.58,2025-01-21,170.46,PENDING
ORD-001424,CUST-06638,REGULAR,BRONZE,1498.0,0.398,2025-03-12,270.99,COMPLETED
ORD-001425,CUST-48831,REGULAR,SILVER,569.0,0.328,2025-12-27,170.97,COMPLETED
ORD-001426,CUST-02607,OCCASIONAL,BRONZE,648.0,0.203,2025-12-21,254.35,COMPLETED
ORD-001427,CUST-33643,OCCASIONAL,SILVER,1335.0,0.526,2025-01-03,436.11,COMPLETED
ORD-001428,CUST-03650,NEW,BRONZE,75.0,0.252,2025-12-18,421.89,COMPLETED
ORD-001430,CUST-37270,OCCASIONAL,SILVER,1676.0,0.489,2025-11-23,296.32,COMPLETED
ORD-001431,CUST-05723,NEW,BRONZE,193.0,0.142,2025-07-04,282.81,COMPLETED
ORD-001432,CUST-16550,REGULAR,SILVER,155.0,0.281,2025-07-24,299.42,COMPLETED
ORD-001434,CUST-37341,CHURNED,BRONZE,595.0,0.896,2025-09-13,437.41,COMPLETED
ORD-001435,CUST-08572,OCCASIONAL,SILVER,2161.0,0.331,2025-03-08,330.04,COMPLETED
ORD-001436,CUST-GUEST,,,,,2025-01-16,271.73,COMPLETED
ORD-001437,CUST-42184,NEW,BRONZE,166.0,0.138,2025-05-15,398.82,COMPLETED
ORD-001439,CUST-GUEST,,,,,2025-04-02,232.54,COMPLETED
ORD-001440,CUST-00217,CHURNED,BRONZE,251.0,0.921,2025-09-15,387.85,COMPLETED
ORD-001441,CUST-47732,CHURNED,SILVER,420.0,0.989,2025-12-22,282.82,COMPLETED
ORD-001442,CUST-38474,HIGH_VALUE,PLATINUM,9635.0,0.027,2025-02-16,113.74,COMPLETED
ORD-001443,CUST-11815,OCCASIONAL,BRONZE,2377.0,0.385,2025-09-15,407.05,COMPLETED
ORD-001444,CUST-19549,NEW,BRONZE,135.0,0.199,2025-06-30,330.89,COMPLETED
ORD-001445,CUST-GUEST,,,,,2025-11-23,157.23,COMPLETED
ORD-001446,CUST-31137,OCCASIONAL,SILVER,2350.0,0.496,2025-03-23,237.48,COMPLETED
ORD-001448,CUST-11721,NEW,BRONZE,216.0,0.271,2025-11-15,270.18,COMPLETED
ORD-001449,CUST-19302,CHURNED,BRONZE,444.0,0.964,2025-12-15,370.15,COMPLETED
ORD-001450,CUST-15466,OCCASIONAL,SILVER,1708.0,0.34,2025-09-19,393.15,COMPLETED
ORD-001451,CUST-11861,REGULAR,BRONZE,1469.0,0.603,2025-07-18,280.36,COMPLETED
ORD-001452,CUST-07262,REGULAR,GOLD,435.0,0.498,2025-08-25,351.87,COMPLETED
ORD-001453,CUST-30036,REGULAR,SILVER,1135.0,0.29,2025-11-23,273.26,COMPLETED
ORD-001454,CUST-GUEST,,,,,2025-08-10,194.09,COMPLETED
ORD-001455,CUST-40508,REGULAR,SILVER,1044.0,0.336,2025-01-16,350.11,COMPLETED
ORD-001456,CUST-21018,REGULAR,BRONZE,1179.0,0.274,2025-12-12,139.5,COMPLETED
ORD-001457,CUST-31036,CHURNED,BRONZE,527.0,0.833,2025-09-21,208.9,COMPLETED
ORD-001458,CUST-34619,OCCASIONAL,BRONZE,2019.0,0.26,2025-09-16,154.65,COMPLETED
ORD-001459,CUST-12645,OCCASIONAL,SILVER,1381.0,0.325,2025-04-07,227.05,COMPLETED
ORD-001460,CUST-24430,REGULAR,BRONZE,1703.0,0.471,2025-09-09,320.41,COMPLETED
ORD-001461,CUST-12001,OCCASIONAL,BRONZE,816.0,0.392,2025-06-14,182.45,COMPLETED
ORD-001462,CUST-35220,OCCASIONAL,BRONZE,2273.0,0.436,2025-09-06,300.86,PENDING
ORD-001463,CUST-31686,NEW,BRONZE,230.0,0.222,2025-02-22,374.8,COMPLETED
ORD-001464,CUST-39123,REGULAR,BRONZE,1891.0,0.49,2025-09-09,357.78,COMPLETED
ORD-001465,CUST-06649,REGULAR,SILVER,971.0,0.373,2025-12-31,120.1,COMPLETED
ORD-001467,CUST-03467,CHURNED,BRONZE,439.0,0.808,2025-12-25,186.66,COMPLETED
ORD-001468,CUST-40796,REGULAR,BRONZE,2318.0,0.258,2025-06-19,472.9,COMPLETED
ORD-001469,CUST-49283,CHURNED,BRONZE,580.0,0.808,2025-11-24,218.37,COMPLETED
ORD-001471,CUST-27237,OCCASIONAL,SILVER,357.0,0.565,2025-08-09,78.59,COMPLETED
ORD-001472,CUST-45700,OCCASIONAL,BRONZE,1363.0,0.326,2025-10-11,234.35,COMPLETED
ORD-001473,CUST-16192,HIGH_VALUE,GOLD,2958.0,0.097,2025-11-26,267.13,COMPLETED
ORD-001474,CUST-GUEST,,,,,2025-06-18,263.27,COMPLETED
ORD-001475,CUST-07781,HIGH_VALUE,GOLD,9342.0,0.105,2025-05-22,102.27,COMPLETED
ORD-001476,CUST-26738,HIGH_VALUE,GOLD,12062.0,0.057,2025-09-13,217.97,COMPLETED
ORD-001477,CUST-34246,REGULAR,SILVER,1085.0,0.349,2025-11-06,286.83,COMPLETED
ORD-001478,CUST-22789,REGULAR,BRONZE,452.0,0.218,2025-10-20,331.72,COMPLETED
ORD-001479,CUST-36730,REGULAR,GOLD,776.0,0.552,2025-11-03,576.67,COMPLETED
ORD-001481,CUST-37652,REGULAR,BRONZE,2306.0,0.232,2025-11-09,154.56,COMPLETED
ORD-001482,CUST-12542,REGULAR,BRONZE,1537.0,0.244,2025-03-01,149.57,COMPLETED
ORD-001483,CUST-13242,HIGH_VALUE,PLATINUM,9519.0,0.033,2025-08-02,214.87,COMPLETED
ORD-001484,CUST-27930,CHURNED,BRONZE,249.0,0.953,2025-01-03,369.75,COMPLETED
ORD-001485,CUST-20062,CHURNED,BRONZE,249.0,0.946,2025-05-21,425.88,COMPLETED
ORD-001486,CUST-29211,REGULAR,GOLD,1725.0,0.594,2025-06-06,231.03,COMPLETED
ORD-001488,CUST-19682,NEW,BRONZE,239.0,0.249,2025-09-24,113.76,COMPLETED
ORD-001489,CUST-09451,OCCASIONAL,BRONZE,2130.0,0.338,2025-06-13,278.14,COMPLETED
ORD-001490,CUST-42478,REGULAR,BRONZE,1447.0,0.231,2025-07-02,155.87,PENDING
ORD-001491,CUST-GUEST,,,,,2025-04-17,244.09,COMPLETED
ORD-001492,CUST-33164,REGULAR,BRONZE,1969.0,0.204,2025-06-08,232.16,COMPLETED
ORD-001494,CUST-22633,OCCASIONAL,BRONZE,2387.0,0.646,2025-02-06,516.79,COMPLETED
ORD-001495,CUST-19103,CHURNED,BRONZE,374.0,0.842,2025-08-21,272.04,COMPLETED
ORD-001496,CUST-GUEST,,,,,2025-09-13,275.43,COMPLETED
ORD-001497,CUST-46252,OCCASIONAL,SILVER,2078.0,0.601,2025-08-26,205.8,COMPLETED
ORD-001499,CUST-32290,HIGH_VALUE,PLATINUM,3200.0,0.094,2025-06-10,221.47,COMPLETED
ORD-001500,CUST-25938,REGULAR,BRONZE,709.0,0.572,2025-11-22,305.11,COMPLETED
ORD-001501,CUST-13180,CHURNED,BRONZE,516.0,0.98,2025-07-25,201.13,COMPLETED
ORD-001503,CUST-41775,NEW,BRONZE,45.0,0.249,2025-01-13,423.57,COMPLETED
ORD-001504,CUST-17969,CHURNED,BRONZE,265.0,0.81,2025-05-28,145.45,COMPLETED
ORD-001505,CUST-20231,HIGH_VALUE,PLATINUM,2852.0,0.1,2025-06-10,398.75,COMPLETED
ORD-001506,CUST-14299,NEW,BRONZE,98.0,0.245,2025-06-16,74.69,COMPLETED
ORD-001507,CUST-02556,REGULAR,BRONZE,600.0,0.4,2025-08-14,175.32,COMPLETED
ORD-001508,CUST-14774,REGULAR,BRONZE,1670.0,0.246,2025-07-29,300.97,COMPLETED
ORD-001509,CUST-11900,OCCASIONAL,SILVER,2259.0,0.387,2025-08-22,300.0,COMPLETED
ORD-001510,CUST-36428,REGULAR,BRONZE,175.0,0.279,2025-10-22,448.33,COMPLETED
ORD-001511,CUST-38080,HIGH_VALUE,PLATINUM,12602.0,0.076,2025-11-07,116.13,COMPLETED
ORD-001513,CUST-25004,NEW,BRONZE,57.0,0.268,2025-12-19,264.37,COMPLETED
ORD-001516,CUST-45359,HIGH_VALUE,GOLD,13238.0,0.14,2025-01-04,268.61,COMPLETED
ORD-001518,CUST-10073,HIGH_VALUE,PLATINUM,3932.0,0.062,2025-12-02,294.27,COMPLETED
ORD-001519,CUST-15001,OCCASIONAL,BRONZE,1113.0,0.202,2025-04-19,189.91,COMPLETED
ORD-001520,CUST-05337,OCCASIONAL,SILVER,2284.0,0.645,2025-12-10,298.98,COMPLETED
ORD-001521,CUST-13225,CHURNED,BRONZE,284.0,0.979,2025-01-31,361.67,COMPLETED
ORD-001522,CUST-29282,REGULAR,SILVER,1797.0,0.598,2025-12-12,286.55,COMPLETED
ORD-001523,CUST-35497,REGULAR,BRONZE,2209.0,0.275,2025-06-01,601.85,COMPLETED
ORD-001524,CUST-42731,CHURNED,BRONZE,527.0,0.9,2025-02-20,177.49,COMPLETED
ORD-001525,CUST-05832,REGULAR,BRONZE,866.0,0.332,2025-07-14,291.5,COMPLETED
ORD-001527,CUST-17715,CHURNED,BRONZE,170.0,0.985,2025-05-05,175.68,COMPLETED
ORD-001528,CUST-44276,REGULAR,BRONZE,1641.0,0.573,2025-05-14,218.08,COMPLETED
ORD-001529,CUST-47027,OCCASIONAL,SILVER,2251.0,0.325,2025-11-04,113.93,PENDING
ORD-001530,CUST-23101,REGULAR,GOLD,843.0,0.47,2025-08-01,210.83,COMPLETED
ORD-001531,CUST-09593,REGULAR,GOLD,534.0,0.201,2025-05-16,227.17,COMPLETED
ORD-001532,CUST-31935,OCCASIONAL,SILVER,513.0,0.407,2025-08-23,360.97,COMPLETED
ORD-001533,CUST-18450,CHURNED,SILVER,444.0,0.975,2025-10-03,337.48,COMPLETED
ORD-001535,CUST-27264,REGULAR,BRONZE,2031.0,0.41,2025-06-21,221.82,COMPLETED
ORD-001536,CUST-13473,CHURNED,BRONZE,355.0,0.87,2025-03-01,175.86,COMPLETED
ORD-001537,CUST-22437,NEW,BRONZE,71.0,0.208,2025-03-25,427.02,COMPLETED
ORD-001538,CUST-04084,REGULAR,BRONZE,897.0,0.326,2025-09-19,240.79,COMPLETED
ORD-001539,CUST-40604,REGULAR,BRONZE,1020.0,0.487,2025-03-25,227.26,COMPLETED
ORD-001540,CUST-29487,REGULAR,SILVER,2233.0,0.263,2025-07-27,202.89,COMPLETED
ORD-001541,CUST-43334,NEW,BRONZE,23.0,0.25,2025-09-29,321.22,COMPLETED
ORD-001542,CUST-GUEST,,,,,2025-02-22,537.27,COMPLETED
ORD-001543,CUST-14369,HIGH_VALUE,PLATINUM,4164.0,0.043,2025-08-09,174.36,COMPLETED
ORD-001544,CUST-28521,REGULAR,SILVER,1015.0,0.383,2025-04-24,310.59,COMPLETED
ORD-001546,CUST-29382,NEW,BRONZE,146.0,0.219,2025-07-13,329.45,COMPLETED
ORD-001547,CUST-43820,REGULAR,BRONZE,773.0,0.339,2025-11-05,317.99,COMPLETED
ORD-001548,CUST-38404,REGULAR,BRONZE,2366.0,0.276,2025-08-03,226.78,COMPLETED
ORD-001549,CUST-00638,REGULAR,BRONZE,2303.0,0.295,2025-01-22,262.72,COMPLETED
ORD-001550,CUST-48796,CHURNED,BRONZE,186.0,0.848,2025-08-30,147.03,COMPLETED
ORD-001551,CUST-43678,REGULAR,SILVER,1306.0,0.236,2025-12-17,224.83,COMPLETED
ORD-001552,CUST-07351,NEW,BRONZE,177.0,0.177,2025-08-21,115.52,PENDING
ORD-001553,CUST-18304,OCCASIONAL,SILVER,835.0,0.33,2025-11-09,355.83,COMPLETED
ORD-001554,CUST-32606,REGULAR,SILVER,1469.0,0.383,2025-11-28,186.72,COMPLETED
ORD-001555,CUST-33692,CHURNED,BRONZE,582.0,0.935,2025-04-13,430.88,COMPLETED
ORD-001556,CUST-GUEST,,,,,2025-04-06,282.2,COMPLETED
ORD-001557,CUST-26859,HIGH_VALUE,GOLD,6745.0,0.143,2025-08-23,314.42,PENDING
ORD-001558,CUST-32980,HIGH_VALUE,GOLD,8098.0,0.123,2025-06-20,89.79,COMPLETED
ORD-001559,CUST-02827,OCCASIONAL,BRONZE,1606.0,0.316,2025-11-15,246.5,COMPLETED
ORD-001560,CUST-36672,CHURNED,BRONZE,339.0,0.808,2025-12-02,603.41,COMPLETED
ORD-001561,CUST-21349,REGULAR,BRONZE,1183.0,0.298,2025-06-01,65.03,COMPLETED
ORD-001562,CUST-00347,HIGH_VALUE,GOLD,8592.0,0.106,2025-04-16,80.91,COMPLETED
ORD-001563,CUST-33305,REGULAR,BRONZE,1673.0,0.286,2025-10-28,232.15,COMPLETED
ORD-001564,CUST-39155,OCCASIONAL,SILVER,2295.0,0.213,2025-05-02,172.6,COMPLETED
ORD-001565,CUST-08200,CHURNED,BRONZE,435.0,0.87,2025-11-10,270.62,COMPLETED
ORD-001566,CUST-36796,OCCASIONAL,SILVER,2285.0,0.485,2025-06-24,373.13,COMPLETED
ORD-001567,CUST-34105,OCCASIONAL,GOLD,1633.0,0.273,2025-09-13,407.66,COMPLETED
ORD-001568,CUST-37388,REGULAR,SILVER,670.0,0.433,2025-02-16,276.87,COMPLETED
ORD-001569,CUST-21638,OCCASIONAL,BRONZE,1195.0,0.543,2025-08-28,284.02,COMPLETED
ORD-001570,CUST-44861,REGULAR,GOLD,2339.0,0.544,2025-07-03,391.26,COMPLETED
ORD-001571,CUST-40912,OCCASIONAL,SILVER,1308.0,0.602,2025-08-16,215.39,COMPLETED
ORD-001572,CUST-28304,REGULAR,BRONZE,1692.0,0.34,2025-03-20,41.12,PENDING
ORD-001573,CUST-25018,REGULAR,BRONZE,179.0,0.524,2025-10-11,286.2,COMPLETED
ORD-001574,CUST-46091,NEW,BRONZE,231.0,0.239,2025-11-22,217.09,COMPLETED
ORD-001575,CUST-GUEST,,,,,2025-04-08,442.14,COMPLETED
ORD-001576,CUST-43160,OCCASIONAL,SILVER,1266.0,0.518,2025-02-16,234.07,COMPLETED
ORD-001577,CUST-36184,REGULAR,SILVER,885.0,0.385,2025-01-12,126.09,COMPLETED
ORD-001578,CUST-05587,REGULAR,SILVER,494.0,0.375,2025-09-03,262.54,COMPLETED
ORD-001579,CUST-27302,REGULAR,BRONZE,2038.0,0.351,2025-08-22,188.64,COMPLETED
ORD-001580,CUST-15654,HIGH_VALUE,PLATINUM,10142.0,0.15,2025-08-03,168.27,COMPLETED
ORD-001582,CUST-13789,REGULAR,SILVER,1273.0,0.373,2025-06-14,247.4,COMPLETED
ORD-001583,CUST-30530,REGULAR,BRONZE,1949.0,0.448,2025-08-18,195.63,COMPLETED
ORD-001584,CUST-18176,REGULAR,BRONZE,1130.0,0.346,2025-07-18,293.34,COMPLETED
ORD-001586,CUST-23975,REGULAR,BRONZE,2020.0,0.425,2025-03-07,351.21,COMPLETED
ORD-001587,CUST-GUEST,,,,,2025-09-24,247.88,COMPLETED
ORD-001588,CUST-20346,REGULAR,BRONZE,1360.0,0.384,2025-06-18,455.3,COMPLETED
ORD-001589,CUST-02096,NEW,BRONZE,238.0,0.197,2025-06-26,157.77,COMPLETED
ORD-001590,CUST-42971,CHURNED,BRONZE,579.0,0.829,2025-10-03,267.92,COMPLETED
ORD-001591,CUST-07047,OCCASIONAL,SILVER,984.0,0.285,2025-09-23,316.4,COMPLETED
ORD-001592,CUST-GUEST,,,,,2025-12-28,280.59,COMPLETED
ORD-001593,CUST-29373,REGULAR,SILVER,1093.0,0.612,2025-03-04,297.24,COMPLETED
ORD-001594,CUST-46024,REGULAR,BRONZE,546.0,0.478,2025-02-21,242.4,COMPLETED
ORD-001595,CUST-13277,REGULAR,SILVER,1683.0,0.212,2025-10-05,230.22,COMPLETED
ORD-001597,CUST-GUEST,,,,,2025-05-01,198.6,COMPLETED
ORD-001598,CUST-05038,REGULAR,BRONZE,1964.0,0.4,2025-02-08,213.49,COMPLETED
ORD-001599,CUST-42890,NEW,BRONZE,171.0,0.265,2025-02-12,276.06,COMPLETED
ORD-001600,CUST-41748,OCCASIONAL,BRONZE,2089.0,0.56,2025-11-30,241.48,COMPLETED
ORD-001601,CUST-41818,OCCASIONAL,BRONZE,882.0,0.492,2025-03-29,144.2,COMPLETED
ORD-001602,CUST-39407,CHURNED,BRONZE,411.0,0.874,2025-05-21,173.72,COMPLETED
ORD-001603,CUST-02253,OCCASIONAL,GOLD,2261.0,0.432,2025-04-12,316.54,COMPLETED
ORD-001604,CUST-26559,REGULAR,SILVER,1923.0,0.367,2025-06-02,146.6,COMPLETED
ORD-001605,CUST-23718,NEW,BRONZE,245.0,0.29,2025-02-03,156.35,COMPLETED
ORD-001606,CUST-06470,HIGH_VALUE,GOLD,12212.0,0.033,2025-07-25,579.75,COMPLETED
ORD-001607,CUST-37357,REGULAR,BRONZE,1265.0,0.309,2025-02-02,279.16,COMPLETED
ORD-001608,CUST-07946,CHURNED,BRONZE,332.0,0.981,2025-11-03,273.75,COMPLETED
ORD-001609,CUST-15422,NEW,BRONZE,250.0,0.165,2025-04-15,174.85,COMPLETED
ORD-001610,CUST-10977,REGULAR,BRONZE,2214.0,0.617,2025-08-01,252.15,COMPLETED
ORD-001611,CUST-17840,REGULAR,BRONZE,255.0,0.276,2025-11-27,384.22,COMPLETED
ORD-001612,CUST-37001,NEW,BRONZE,16.0,0.256,2025-09-06,143.91,COMPLETED
ORD-001614,CUST-37699,CHURNED,BRONZE,378.0,0.811,2025-05-21,411.07,COMPLETED
ORD-001615,CUST-38117,REGULAR,GOLD,723.0,0.536,2025-05-24,244.88,COMPLETED
ORD-001616,CUST-20749,CHURNED,BRONZE,176.0,0.823,2025-09-14,145.57,COMPLETED
ORD-001618,CUST-20666,OCCASIONAL,BRONZE,233.0,0.635,2025-09-11,266.27,COMPLETED
ORD-001619,CUST-14069,REGULAR,SILVER,842.0,0.627,2025-08-06,202.75,COMPLETED
ORD-001620,CUST-35901,REGULAR,SILVER,1704.0,0.26,2025-10-08,312.81,COMPLETED
ORD-001621,CUST-11209,OCCASIONAL,SILVER,1371.0,0.278,2025-07-07,250.2,COMPLETED
ORD-001622,CUST-02963,REGULAR,SILVER,2174.0,0.383,2025-01-30,464.33,COMPLETED
ORD-001623,CUST-14925,NEW,BRONZE,76.0,0.112,2025-08-08,113.09,COMPLETED
ORD-001624,CUST-12212,HIGH_VALUE,PLATINUM,3653.0,0.082,2025-12-19,417.27,COMPLETED
ORD-001625,CUST-16036,NEW,BRONZE,192.0,0.147,2025-03-22,466.44,COMPLETED
ORD-001626,CUST-17816,HIGH_VALUE,PLATINUM,14578.0,0.039,2025-09-21,329.08,COMPLETED
ORD-001627,CUST-38243,HIGH_VALUE,PLATINUM,14254.0,0.074,2025-04-02,250.56,COMPLETED
ORD-001628,CUST-45550,OCCASIONAL,GOLD,2185.0,0.206,2025-07-30,643.88,COMPLETED
ORD-001629,CUST-32519,OCCASIONAL,GOLD,2385.0,0.589,2025-02-17,225.17,COMPLETED
ORD-001630,CUST-49161,OCCASIONAL,SILVER,1992.0,0.599,2025-07-03,169.95,COMPLETED
ORD-001631,CUST-40732,REGULAR,BRONZE,2241.0,0.538,2025-10-18,190.51,COMPLETED
ORD-001632,CUST-33544,CHURNED,SILVER,415.0,0.956,2025-05-30,339.78,COMPLETED
ORD-001633,CUST-16413,CHURNED,SILVER,476.0,0.957,2025-09-12,147.19,COMPLETED
ORD-001635,CUST-22122,HIGH_VALUE,GOLD,10335.0,0.025,2025-12-10,301.91,COMPLETED
ORD-001636,CUST-17026,OCCASIONAL,GOLD,2350.0,0.401,2025-04-15,211.63,PENDING
ORD-001637,CUST-35030,REGULAR,BRONZE,1149.0,0.405,2025-06-16,226.16,COMPLETED
ORD-001638,CUST-04587,HIGH_VALUE,GOLD,10473.0,0.04,2025-03-14,196.59,COMPLETED
ORD-001639,CUST-06494,REGULAR,SILVER,788.0,0.43,2025-12-29,190.51,COMPLETED
ORD-001640,CUST-04668,CHURNED,BRONZE,485.0,0.88,2025-12-10,188.32,PENDING
ORD-001641,CUST-13501,REGULAR,BRONZE,1819.0,0.344,2025-08-01,426.39,COMPLETED
ORD-001642,CUST-44058,CHURNED,SILVER,448.0,0.863,2025-11-16,322.21,COMPLETED
ORD-001643,CUST-01311,CHURNED,BRONZE,309.0,0.869,2025-07-25,151.88,COMPLETED
ORD-001644,CUST-36240,REGULAR,BRONZE,1222.0,0.241,2025-08-28,106.55,COMPLETED
ORD-001646,CUST-48500,REGULAR,SILVER,2328.0,0.241,2025-10-18,184.78,COMPLETED
ORD-001647,CUST-03179,NEW,BRONZE,114.0,0.275,2025-03-03,296.74,COMPLETED
ORD-001649,CUST-37164,REGULAR,SILVER,904.0,0.354,2025-10-29,349.1,COMPLETED
ORD-001650,CUST-44772,REGULAR,GOLD,1437.0,0.601,2025-09-29,213.78,COMPLETED
ORD-001651,CUST-19621,REGULAR,BRONZE,668.0,0.346,2025-01-18,241.06,COMPLETED
ORD-001652,CUST-39352,OCCASIONAL,SILVER,999.0,0.358,2025-05-12,343.19,COMPLETED
ORD-001653,CUST-35613,CHURNED,BRONZE,343.0,0.967,2025-04-26,169.81,COMPLETED
ORD-001654,CUST-20048,REGULAR,SILVER,1463.0,0.532,2025-06-04,143.07,COMPLETED
ORD-001655,CUST-44728,OCCASIONAL,SILVER,651.0,0.429,2025-02-13,151.79,COMPLETED
ORD-001656,CUST-26832,REGULAR,SILVER,580.0,0.324,2025-12-13,186.7,COMPLETED
ORD-001657,CUST-19621,REGULAR,BRONZE,668.0,0.346,2025-08-05,138.55,COMPLETED
ORD-001658,CUST-28537,REGULAR,SILVER,2080.0,0.644,2025-05-14,177.94,COMPLETED
ORD-001659,CUST-41468,REGULAR,SILVER,270.0,0.298,2025-06-15,194.74,COMPLETED
ORD-001660,CUST-11979,REGULAR,GOLD,373.0,0.326,2025-07-02,180.17,COMPLETED
ORD-001661,CUST-12058,REGULAR,BRONZE,1206.0,0.419,2025-08-20,181.29,COMPLETED
ORD-001662,CUST-48880,CHURNED,BRONZE,98.0,0.872,2025-07-24,211.33,COMPLETED
ORD-001663,CUST-GUEST,,,,,2025-12-08,110.92,COMPLETED
ORD-001664,CUST-18004,OCCASIONAL,GOLD,583.0,0.495,2025-07-18,215.45,COMPLETED
ORD-001665,CUST-10796,NEW,BRONZE,183.0,0.133,2025-12-29,247.87,COMPLETED
ORD-001666,CUST-06538,HIGH_VALUE,PLATINUM,10366.0,0.12,2025-11-18,131.72,COMPLETED
ORD-001668,CUST-31384,OCCASIONAL,BRONZE,579.0,0.625,2025-12-12,394.42,COMPLETED
ORD-001670,CUST-31081,REGULAR,SILVER,968.0,0.226,2025-11-08,310.32,COMPLETED
ORD-001671,CUST-16116,OCCASIONAL,BRONZE,894.0,0.475,2025-06-10,165.6,COMPLETED
ORD-001672,CUST-11997,REGULAR,SILVER,1134.0,0.385,2025-11-26,242.48,COMPLETED
ORD-001673,CUST-29042,REGULAR,GOLD,1136.0,0.551,2025-11-23,199.7,COMPLETED
ORD-001674,CUST-21369,REGULAR,BRONZE,518.0,0.62,2025-11-05,532.99,COMPLETED
ORD-001675,CUST-26785,NEW,BRONZE,163.0,0.145,2025-11-01,165.06,COMPLETED
ORD-001676,CUST-22049,REGULAR,GOLD,213.0,0.423,2025-05-13,292.38,COMPLETED
ORD-001677,CUST-27108,OCCASIONAL,GOLD,1350.0,0.511,2025-02-09,181.28,COMPLETED
ORD-001678,CUST-43705,OCCASIONAL,SILVER,580.0,0.335,2025-06-17,475.75,COMPLETED
ORD-001679,CUST-06917,HIGH_VALUE,PLATINUM,8570.0,0.085,2025-03-22,230.27,COMPLETED
ORD-001680,CUST-48912,CHURNED,BRONZE,400.0,0.898,2025-09-24,185.06,COMPLETED
ORD-001681,CUST-16253,OCCASIONAL,SILVER,785.0,0.279,2025-05-30,136.4,COMPLETED
ORD-001682,CUST-28567,OCCASIONAL,GOLD,1667.0,0.204,2025-12-24,371.74,COMPLETED
ORD-001684,CUST-20615,REGULAR,SILVER,1602.0,0.551,2025-11-10,91.76,COMPLETED
ORD-001685,CUST-18419,REGULAR,GOLD,2244.0,0.329,2025-03-06,719.01,COMPLETED
ORD-001686,CUST-06276,CHURNED,BRONZE,225.0,0.914,2025-11-22,244.6,COMPLETED
ORD-001687,CUST-07083,REGULAR,GOLD,458.0,0.604,2025-12-09,228.36,COMPLETED
ORD-001688,CUST-23216,REGULAR,BRONZE,1044.0,0.593,2025-07-14,323.19,COMPLETED
ORD-001689,CUST-08454,REGULAR,SILVER,2311.0,0.557,2025-08-22,204.53,COMPLETED
ORD-001690,CUST-18315,NEW,BRONZE,78.0,0.187,2025-10-22,287.14,COMPLETED
ORD-001691,CUST-33676,REGULAR,SILVER,688.0,0.221,2025-03-22,352.46,COMPLETED
ORD-001692,CUST-01156,REGULAR,BRONZE,909.0,0.238,2025-07-19,246.13,COMPLETED
ORD-001693,CUST-45083,NEW,BRONZE,2.0,0.272,2025-06-16,283.46,COMPLETED
ORD-001694,CUST-29288,REGULAR,SILVER,2331.0,0.584,2025-03-11,321.73,COMPLETED
ORD-001695,CUST-43595,REGULAR,BRONZE,454.0,0.554,2025-06-06,266.81,COMPLETED
ORD-001696,CUST-12633,HIGH_VALUE,PLATINUM,11138.0,0.074,2025-02-03,506.2,COMPLETED
ORD-001697,CUST-36796,OCCASIONAL,SILVER,2285.0,0.485,2025-01-13,187.5,COMPLETED
ORD-001698,CUST-11457,CHURNED,BRONZE,555.0,0.807,2025-03-07,89.85,PENDING
ORD-001699,CUST-27609,REGULAR,BRONZE,836.0,0.384,2025-12-20,203.22,COMPLETED
ORD-001700,CUST-22964,REGULAR,SILVER,2125.0,0.478,2025-08-03,210.2,COMPLETED
ORD-001701,CUST-23800,HIGH_VALUE,PLATINUM,13739.0,0.137,2025-12-21,492.32,COMPLETED
ORD-001703,CUST-21514,REGULAR,SILVER,1663.0,0.206,2025-05-16,352.85,COMPLETED
ORD-001704,CUST-13082,OCCASIONAL,SILVER,1451.0,0.377,2025-07-20,184.82,COMPLETED
ORD-001705,CUST-21601,NEW,BRONZE,71.0,0.17,2025-06-29,156.51,COMPLETED
ORD-001706,CUST-38283,REGULAR,BRONZE,915.0,0.484,2025-02-22,468.63,COMPLETED
ORD-001707,CUST-10381,NEW,BRONZE,181.0,0.292,2025-09-02,179.66,COMPLETED
ORD-001708,CUST-15391,CHURNED,BRONZE,377.0,0.836,2025-04-08,268.29,COMPLETED
ORD-001709,CUST-09205,REGULAR,BRONZE,2111.0,0.496,2025-08-26,221.9,COMPLETED
