inventory_id,location_id,item_id,snapshot_date,starting_stock,quantity_received,quantity_sold,quantity_wasted,ending_stock,reorder_point,stock_status
INV-0006252,LOC-011,ITEM-098,2025-03-26,125,37,42,7,113,24,OPTIMAL
INV-0006253,LOC-011,ITEM-084,2025-03-26,121,47,115,1,52,37,OPTIMAL
INV-0006254,LOC-011,ITEM-070,2025-03-26,35,34,61,0,8,40,REORDER_TRIGGERED
INV-0006255,LOC-011,ITEM-025,2025-03-26,97,40,89,1,47,24,OPTIMAL
INV-0006256,LOC-011,ITEM-026,2025-03-26,114,41,30,1,124,21,OPTIMAL
INV-0006257,LOC-011,ITEM-034,2025-03-26,43,12,26,3,26,30,REORDER_TRIGGERED
INV-0006258,LOC-011,ITEM-018,2025-03-26,119,13,37,2,93,15,OPTIMAL
INV-0006259,LOC-011,ITEM-015,2025-03-26,39,61,44,0,56,35,OPTIMAL
INV-0006260,LOC-011,ITEM-142,2025-03-26,144,78,26,1,195,33,OPTIMAL
INV-0006261,LOC-011,ITEM-092,2025-03-26,61,46,43,0,64,27,OPTIMAL
INV-0006262,LOC-011,ITEM-077,2025-03-26,148,13,54,2,105,20,OPTIMAL
INV-0006263,LOC-011,ITEM-008,2025-03-26,132,54,47,1,138,38,OPTIMAL
INV-0006264,LOC-011,ITEM-143,2025-03-26,34,17,51,1,0,30,CRITICAL_OUT_OF_STOCK
INV-0006265,LOC-011,ITEM-144,2025-03-26,88,37,74,8,43,31,OPTIMAL
INV-0006266,LOC-011,ITEM-053,2025-03-26,113,23,63,0,73,37,OPTIMAL
INV-0006267,LOC-011,ITEM-004,2025-03-26,66,70,119,0,17,25,REORDER_TRIGGERED
INV-0006268,LOC-011,ITEM-021,2025-03-26,48,78,81,2,43,31,OPTIMAL
INV-0006269,LOC-011,ITEM-076,2025-03-26,50,76,67,0,59,27,OPTIMAL
INV-0006270,LOC-011,ITEM-112,2025-03-26,40,59,57,2,40,30,OPTIMAL
INV-0006271,LOC-011,ITEM-017,2025-03-26,133,43,118,2,56,19,OPTIMAL
INV-0006272,LOC-011,ITEM-150,2025-03-26,114,48,98,1,63,22,OPTIMAL
INV-0006273,LOC-011,ITEM-033,2025-03-26,41,15,36,1,19,20,REORDER_TRIGGERED
INV-0006274,LOC-011,ITEM-089,2025-03-26,116,32,31,0,117,18,OPTIMAL
INV-0006275,LOC-011,ITEM-140,2025-03-26,113,65,18,0,160,26,OPTIMAL
INV-0006276,LOC-012,ITEM-044,2025-03-26,105,76,116,1,64,25,OPTIMAL
INV-0006277,LOC-012,ITEM-146,2025-03-26,141,18,132,8,19,19,OPTIMAL
INV-0006278,LOC-012,ITEM-135,2025-03-26,101,38,87,1,51,30,OPTIMAL
INV-0006279,LOC-012,ITEM-150,2025-03-26,20,11,31,2,0,23,CRITICAL_OUT_OF_STOCK
INV-0006280,LOC-012,ITEM-020,2025-03-26,49,23,34,2,36,19,OPTIMAL
INV-0006281,LOC-012,ITEM-004,2025-03-26,71,44,46,2,67,35,OPTIMAL
INV-0006282,LOC-012,ITEM-050,2025-03-26,49,38,56,1,30,24,OPTIMAL
INV-0006283,LOC-012,ITEM-127,2025-03-26,130,51,72,2,107,20,OPTIMAL
INV-0006284,LOC-012,ITEM-133,2025-03-26,46,31,30,0,47,16,OPTIMAL
INV-0006285,LOC-012,ITEM-002,2025-03-26,133,78,77,2,132,28,OPTIMAL
INV-0006286,LOC-012,ITEM-012,2025-03-26,135,40,40,1,134,30,OPTIMAL
INV-0006287,LOC-012,ITEM-054,2025-03-26,89,17,26,1,79,21,OPTIMAL
INV-0006288,LOC-012,ITEM-075,2025-03-26,70,47,63,6,48,38,OPTIMAL
INV-0006289,LOC-012,ITEM-144,2025-03-26,48,78,70,6,50,34,OPTIMAL
INV-0006290,LOC-012,ITEM-023,2025-03-26,86,20,83,2,21,21,OPTIMAL
INV-0006291,LOC-012,ITEM-103,2025-03-26,102,77,64,1,114,38,OPTIMAL
INV-0006292,LOC-012,ITEM-033,2025-03-26,67,42,89,2,18,19,REORDER_TRIGGERED
INV-0006293,LOC-012,ITEM-015,2025-03-26,47,16,27,0,36,25,OPTIMAL
INV-0006294,LOC-012,ITEM-073,2025-03-26,90,61,131,1,19,25,REORDER_TRIGGERED
INV-0006295,LOC-012,ITEM-121,2025-03-26,130,75,78,2,125,32,OPTIMAL
INV-0006296,LOC-012,ITEM-009,2025-03-26,85,58,138,0,5,27,REORDER_TRIGGERED
INV-0006297,LOC-012,ITEM-019,2025-03-26,80,43,33,2,88,28,OPTIMAL
INV-0006298,LOC-012,ITEM-070,2025-03-26,51,80,96,1,34,29,OPTIMAL
INV-0006299,LOC-012,ITEM-109,2025-03-26,104,32,95,0,41,18,OPTIMAL
INV-0006300,LOC-012,ITEM-079,2025-03-26,22,49,36,2,33,40,REORDER_TRIGGERED
INV-0006301,LOC-013,ITEM-001,2025-03-26,116,12,81,1,46,28,OPTIMAL
INV-0006302,LOC-013,ITEM-019,2025-03-26,123,31,71,1,82,20,OPTIMAL
INV-0006303,LOC-013,ITEM-012,2025-03-26,72,64,90,0,46,32,OPTIMAL
INV-0006304,LOC-013,ITEM-011,2025-03-26,58,57,40,0,75,34,OPTIMAL
INV-0006305,LOC-013,ITEM-002,2025-03-26,29,76,22,0,83,24,OPTIMAL
INV-0006306,LOC-013,ITEM-065,2025-03-26,101,40,99,3,39,37,OPTIMAL
INV-0006307,LOC-013,ITEM-066,2025-03-26,30,54,32,6,46,34,OPTIMAL
INV-0006308,LOC-013,ITEM-015,2025-03-26,28,42,38,2,30,15,OPTIMAL
INV-0006309,LOC-013,ITEM-125,2025-03-26,41,19,59,2,0,15,CRITICAL_OUT_OF_STOCK
INV-0006310,LOC-013,ITEM-034,2025-03-26,131,23,87,3,64,37,OPTIMAL
INV-0006311,LOC-013,ITEM-079,2025-03-26,60,69,43,1,85,36,OPTIMAL
INV-0006312,LOC-013,ITEM-024,2025-03-26,108,63,40,2,129,29,OPTIMAL
INV-0006313,LOC-013,ITEM-071,2025-03-26,97,56,78,2,73,36,OPTIMAL
INV-0006314,LOC-013,ITEM-106,2025-03-26,61,57,59,2,57,20,OPTIMAL
INV-0006315,LOC-013,ITEM-053,2025-03-26,114,41,108,2,45,22,OPTIMAL
INV-0006316,LOC-013,ITEM-014,2025-03-26,139,56,93,0,102,16,OPTIMAL
INV-0006317,LOC-013,ITEM-121,2025-03-26,145,68,131,0,82,28,OPTIMAL
INV-0006318,LOC-013,ITEM-108,2025-03-26,129,27,40,2,114,40,OPTIMAL
INV-0006319,LOC-013,ITEM-110,2025-03-26,44,19,55,6,2,36,REORDER_TRIGGERED
INV-0006320,LOC-013,ITEM-081,2025-03-26,67,61,21,2,105,15,OPTIMAL
INV-0006321,LOC-013,ITEM-048,2025-03-26,145,13,98,1,59,31,OPTIMAL
INV-0006322,LOC-013,ITEM-062,2025-03-26,65,80,104,4,37,25,OPTIMAL
INV-0006323,LOC-013,ITEM-005,2025-03-26,120,65,38,1,146,18,OPTIMAL
INV-0006324,LOC-013,ITEM-111,2025-03-26,150,10,30,0,130,31,OPTIMAL
INV-0006325,LOC-013,ITEM-030,2025-03-26,71,42,18,0,95,22,OPTIMAL
INV-0006326,LOC-014,ITEM-144,2025-03-26,128,34,60,3,99,34,OPTIMAL
INV-0006327,LOC-014,ITEM-009,2025-03-26,85,16,19,2,80,18,OPTIMAL
INV-0006328,LOC-014,ITEM-104,2025-03-26,28,31,29,1,29,34,REORDER_TRIGGERED
INV-0006329,LOC-014,ITEM-068,2025-03-26,131,10,89,0,52,24,OPTIMAL
INV-0006330,LOC-014,ITEM-021,2025-03-26,62,49,60,4,47,18,OPTIMAL
INV-0006331,LOC-014,ITEM-050,2025-03-26,47,63,68,2,40,35,OPTIMAL
INV-0006332,LOC-014,ITEM-036,2025-03-26,85,66,106,1,44,20,OPTIMAL
INV-0006333,LOC-014,ITEM-066,2025-03-26,31,62,70,4,19,35,REORDER_TRIGGERED
INV-0006334,LOC-014,ITEM-128,2025-03-26,114,62,31,0,145,25,OPTIMAL
INV-0006335,LOC-014,ITEM-026,2025-03-26,60,27,50,0,37,30,OPTIMAL
INV-0006336,LOC-014,ITEM-001,2025-03-26,30,15,18,0,27,30,REORDER_TRIGGERED
INV-0006337,LOC-014,ITEM-103,2025-03-26,63,62,53,0,72,17,OPTIMAL
INV-0006338,LOC-014,ITEM-100,2025-03-26,82,40,63,1,58,28,OPTIMAL
INV-0006339,LOC-014,ITEM-058,2025-03-26,121,71,127,1,64,21,OPTIMAL
INV-0006340,LOC-014,ITEM-142,2025-03-26,130,50,114,2,64,22,OPTIMAL
INV-0006341,LOC-014,ITEM-094,2025-03-26,133,32,77,0,88,18,OPTIMAL
INV-0006342,LOC-014,ITEM-099,2025-03-26,67,75,101,2,39,39,OPTIMAL
INV-0006343,LOC-014,ITEM-124,2025-03-26,87,50,69,2,66,18,OPTIMAL
INV-0006344,LOC-014,ITEM-096,2025-03-26,138,10,19,1,128,20,OPTIMAL
INV-0006345,LOC-014,ITEM-065,2025-03-26,69,42,44,0,67,20,OPTIMAL
INV-0006346,LOC-014,ITEM-073,2025-03-26,37,33,66,2,2,37,REORDER_TRIGGERED
INV-0006347,LOC-014,ITEM-055,2025-03-26,41,73,30,2,82,24,OPTIMAL
INV-0006348,LOC-014,ITEM-076,2025-03-26,132,65,58,1,138,21,OPTIMAL
INV-0006349,LOC-014,ITEM-113,2025-03-26,49,19,37,2,29,26,OPTIMAL
INV-0006350,LOC-014,ITEM-080,2025-03-26,78,66,17,0,127,32,OPTIMAL
INV-0006351,LOC-015,ITEM-147,2025-03-26,30,41,69,0,2,22,REORDER_TRIGGERED
INV-0006352,LOC-015,ITEM-035,2025-03-26,69,28,56,0,41,21,OPTIMAL
INV-0006353,LOC-015,ITEM-078,2025-03-26,20,45,20,1,44,37,OPTIMAL
INV-0006354,LOC-015,ITEM-009,2025-03-26,85,22,58,0,49,25,OPTIMAL
INV-0006355,LOC-015,ITEM-149,2025-03-26,46,54,35,2,63,23,OPTIMAL
INV-0006356,LOC-015,ITEM-110,2025-03-26,31,38,65,2,2,39,REORDER_TRIGGERED
INV-0006357,LOC-015,ITEM-056,2025-03-26,150,56,139,1,66,35,OPTIMAL
INV-0006358,LOC-015,ITEM-065,2025-03-26,121,33,76,0,78,31,OPTIMAL
INV-0006359,LOC-015,ITEM-050,2025-03-26,103,57,41,0,119,39,OPTIMAL
INV-0006360,LOC-015,ITEM-048,2025-03-26,62,66,111,2,15,28,REORDER_TRIGGERED
INV-0006361,LOC-015,ITEM-092,2025-03-26,34,53,19,1,67,15,OPTIMAL
INV-0006362,LOC-015,ITEM-130,2025-03-26,84,80,97,0,67,24,OPTIMAL
INV-0006363,LOC-015,ITEM-116,2025-03-26,24,49,63,1,9,19,REORDER_TRIGGERED
INV-0006364,LOC-015,ITEM-054,2025-03-26,148,60,81,1,126,29,OPTIMAL
INV-0006365,LOC-015,ITEM-106,2025-03-26,122,40,119,1,42,28,OPTIMAL
INV-0006366,LOC-015,ITEM-131,2025-03-26,39,61,53,0,47,23,OPTIMAL
INV-0006367,LOC-015,ITEM-053,2025-03-26,119,37,105,1,50,25,OPTIMAL
INV-0006368,LOC-015,ITEM-045,2025-03-26,67,75,58,3,81,31,OPTIMAL
INV-0006369,LOC-015,ITEM-150,2025-03-26,112,25,103,1,33,26,OPTIMAL
INV-0006370,LOC-015,ITEM-100,2025-03-26,132,63,139,0,56,32,OPTIMAL
INV-0006371,LOC-015,ITEM-114,2025-03-26,20,11,17,0,14,31,REORDER_TRIGGERED
INV-0006372,LOC-015,ITEM-108,2025-03-26,64,60,74,0,50,30,OPTIMAL
INV-0006373,LOC-015,ITEM-145,2025-03-26,125,63,65,2,121,21,OPTIMAL
INV-0006374,LOC-015,ITEM-002,2025-03-26,141,68,123,0,86,27,OPTIMAL
INV-0006375,LOC-015,ITEM-036,2025-03-26,135,22,136,1,20,37,REORDER_TRIGGERED
INV-0006376,LOC-016,ITEM-124,2025-03-26,141,60,26,0,175,17,OPTIMAL
INV-0006377,LOC-016,ITEM-123,2025-03-26,93,70,140,2,21,21,OPTIMAL
INV-0006378,LOC-016,ITEM-062,2025-03-26,93,44,108,7,22,28,REORDER_TRIGGERED
INV-0006379,LOC-016,ITEM-038,2025-03-26,73,37,18,0,92,18,OPTIMAL
INV-0006380,LOC-016,ITEM-079,2025-03-26,43,67,33,2,75,34,OPTIMAL
INV-0006381,LOC-016,ITEM-101,2025-03-26,146,36,47,1,134,26,OPTIMAL
INV-0006382,LOC-016,ITEM-142,2025-03-26,128,40,45,0,123,37,OPTIMAL
INV-0006383,LOC-016,ITEM-030,2025-03-26,76,64,48,2,90,20,OPTIMAL
INV-0006384,LOC-016,ITEM-110,2025-03-26,47,66,25,1,87,29,OPTIMAL
INV-0006385,LOC-016,ITEM-074,2025-03-26,49,68,53,4,60,38,OPTIMAL
INV-0006386,LOC-016,ITEM-069,2025-03-26,146,30,69,8,99,38,OPTIMAL
INV-0006387,LOC-016,ITEM-006,2025-03-26,61,44,43,3,59,19,OPTIMAL
INV-0006388,LOC-016,ITEM-077,2025-03-26,117,76,52,2,139,40,OPTIMAL
INV-0006389,LOC-016,ITEM-141,2025-03-26,119,80,114,1,84,17,OPTIMAL
INV-0006390,LOC-016,ITEM-122,2025-03-26,61,71,132,0,0,31,CRITICAL_OUT_OF_STOCK
INV-0006391,LOC-016,ITEM-090,2025-03-26,101,30,80,2,49,29,OPTIMAL
INV-0006392,LOC-016,ITEM-106,2025-03-26,108,37,17,0,128,24,OPTIMAL
INV-0006393,LOC-016,ITEM-145,2025-03-26,53,48,93,1,7,17,REORDER_TRIGGERED
INV-0006394,LOC-016,ITEM-033,2025-03-26,143,39,41,0,141,27,OPTIMAL
INV-0006395,LOC-016,ITEM-048,2025-03-26,73,45,85,1,32,39,REORDER_TRIGGERED
INV-0006396,LOC-016,ITEM-050,2025-03-26,34,71,35,2,68,19,OPTIMAL
INV-0006397,LOC-016,ITEM-086,2025-03-26,80,29,28,0,81,26,OPTIMAL
INV-0006398,LOC-016,ITEM-139,2025-03-26,133,71,85,0,119,19,OPTIMAL
INV-0006399,LOC-016,ITEM-058,2025-03-26,20,20,25,0,15,26,REORDER_TRIGGERED
INV-0006400,LOC-016,ITEM-096,2025-03-26,131,77,83,2,123,20,OPTIMAL
INV-0006401,LOC-017,ITEM-008,2025-03-26,24,40,20,1,43,15,OPTIMAL
INV-0006402,LOC-017,ITEM-115,2025-03-26,99,49,17,0,131,39,OPTIMAL
INV-0006403,LOC-017,ITEM-080,2025-03-26,136,65,40,0,161,38,OPTIMAL
INV-0006404,LOC-017,ITEM-118,2025-03-26,25,67,34,2,56,38,OPTIMAL
INV-0006405,LOC-017,ITEM-105,2025-03-26,37,72,38,2,69,35,OPTIMAL
INV-0006406,LOC-017,ITEM-127,2025-03-26,115,63,24,2,152,39,OPTIMAL
INV-0006407,LOC-017,ITEM-125,2025-03-26,119,54,116,2,55,24,OPTIMAL
INV-0006408,LOC-017,ITEM-150,2025-03-26,29,78,93,1,13,22,REORDER_TRIGGERED
INV-0006409,LOC-017,ITEM-002,2025-03-26,53,51,29,2,73,31,OPTIMAL
INV-0006410,LOC-017,ITEM-055,2025-03-26,87,67,62,0,92,28,OPTIMAL
INV-0006411,LOC-017,ITEM-064,2025-03-26,49,40,82,4,3,36,REORDER_TRIGGERED
INV-0006412,LOC-017,ITEM-062,2025-03-26,40,45,76,6,3,18,REORDER_TRIGGERED
INV-0006413,LOC-017,ITEM-020,2025-03-26,99,77,71,2,103,23,OPTIMAL
INV-0006414,LOC-017,ITEM-091,2025-03-26,56,34,32,1,57,29,OPTIMAL
INV-0006415,LOC-017,ITEM-033,2025-03-26,46,47,18,1,74,32,OPTIMAL
INV-0006416,LOC-017,ITEM-065,2025-03-26,51,19,61,7,2,34,REORDER_TRIGGERED
INV-0006417,LOC-017,ITEM-136,2025-03-26,79,52,107,2,22,33,REORDER_TRIGGERED
INV-0006418,LOC-017,ITEM-114,2025-03-26,72,23,77,1,17,31,REORDER_TRIGGERED
INV-0006419,LOC-017,ITEM-004,2025-03-26,63,13,31,1,44,30,OPTIMAL
INV-0006420,LOC-017,ITEM-045,2025-03-26,48,75,106,5,12,22,REORDER_TRIGGERED
INV-0006421,LOC-017,ITEM-030,2025-03-26,38,15,42,2,9,22,REORDER_TRIGGERED
INV-0006422,LOC-017,ITEM-038,2025-03-26,71,73,138,1,5,15,REORDER_TRIGGERED
INV-0006423,LOC-017,ITEM-126,2025-03-26,30,26,31,0,25,19,OPTIMAL
INV-0006424,LOC-017,ITEM-060,2025-03-26,82,15,55,1,41,17,OPTIMAL
INV-0006425,LOC-017,ITEM-078,2025-03-26,141,32,118,0,55,37,OPTIMAL
INV-0006426,LOC-018,ITEM-078,2025-03-26,104,34,71,6,61,21,OPTIMAL
INV-0006427,LOC-018,ITEM-141,2025-03-26,89,58,111,2,34,32,OPTIMAL
INV-0006428,LOC-018,ITEM-089,2025-03-26,21,45,47,1,18,38,REORDER_TRIGGERED
INV-0006429,LOC-018,ITEM-034,2025-03-26,57,65,43,8,71,20,OPTIMAL
INV-0006430,LOC-018,ITEM-014,2025-03-26,118,65,115,2,66,33,OPTIMAL
INV-0006431,LOC-018,ITEM-080,2025-03-26,78,64,119,1,22,22,OPTIMAL
INV-0006432,LOC-018,ITEM-037,2025-03-26,36,61,47,2,48,23,OPTIMAL
INV-0006433,LOC-018,ITEM-040,2025-03-26,55,73,17,0,111,31,OPTIMAL
INV-0006434,LOC-018,ITEM-092,2025-03-26,66,31,18,0,79,29,OPTIMAL
INV-0006435,LOC-018,ITEM-071,2025-03-26,95,20,97,8,10,35,REORDER_TRIGGERED
INV-0006436,LOC-018,ITEM-066,2025-03-26,31,72,34,7,62,27,OPTIMAL
INV-0006437,LOC-018,ITEM-099,2025-03-26,40,18,51,2,5,26,REORDER_TRIGGERED
INV-0006438,LOC-018,ITEM-142,2025-03-26,49,31,25,1,54,16,OPTIMAL
INV-0006439,LOC-018,ITEM-053,2025-03-26,139,34,78,0,95,32,OPTIMAL
INV-0006440,LOC-018,ITEM-022,2025-03-26,135,26,20,0,141,15,OPTIMAL
INV-0006441,LOC-018,ITEM-048,2025-03-26,30,24,31,2,21,16,OPTIMAL
INV-0006442,LOC-018,ITEM-016,2025-03-26,89,14,98,2,3,39,REORDER_TRIGGERED
INV-0006443,LOC-018,ITEM-134,2025-03-26,95,18,74,1,38,40,REORDER_TRIGGERED
INV-0006444,LOC-018,ITEM-083,2025-03-26,94,60,57,1,96,34,OPTIMAL
INV-0006445,LOC-018,ITEM-067,2025-03-26,140,16,48,1,107,15,OPTIMAL
INV-0006446,LOC-018,ITEM-074,2025-03-26,21,76,19,6,72,40,OPTIMAL
INV-0006447,LOC-018,ITEM-028,2025-03-26,20,39,34,0,25,20,OPTIMAL
INV-0006448,LOC-018,ITEM-090,2025-03-26,136,25,80,0,81,36,OPTIMAL
INV-0006449,LOC-018,ITEM-075,2025-03-26,77,15,37,0,55,31,OPTIMAL
INV-0006450,LOC-018,ITEM-011,2025-03-26,67,28,87,3,5,29,REORDER_TRIGGERED
INV-0006451,LOC-019,ITEM-053,2025-03-26,50,64,82,0,32,30,OPTIMAL
INV-0006452,LOC-019,ITEM-098,2025-03-26,84,75,38,8,113,26,OPTIMAL
INV-0006453,LOC-019,ITEM-102,2025-03-26,83,67,133,0,17,22,REORDER_TRIGGERED
INV-0006454,LOC-019,ITEM-010,2025-03-26,70,49,114,0,5,23,REORDER_TRIGGERED
INV-0006455,LOC-019,ITEM-069,2025-03-26,142,17,97,2,60,15,OPTIMAL
INV-0006456,LOC-019,ITEM-116,2025-03-26,33,14,33,1,13,22,REORDER_TRIGGERED
INV-0006457,LOC-019,ITEM-014,2025-03-26,80,76,59,1,96,35,OPTIMAL
INV-0006458,LOC-019,ITEM-011,2025-03-26,75,46,115,3,3,36,REORDER_TRIGGERED
INV-0006459,LOC-019,ITEM-047,2025-03-26,68,44,75,1,36,20,OPTIMAL
INV-0006460,LOC-019,ITEM-001,2025-03-26,33,79,80,0,32,33,REORDER_TRIGGERED
INV-0006461,LOC-019,ITEM-101,2025-03-26,73,59,89,1,42,31,OPTIMAL
INV-0006462,LOC-019,ITEM-135,2025-03-26,92,42,79,1,54,24,OPTIMAL
INV-0006463,LOC-019,ITEM-059,2025-03-26,74,69,91,2,50,32,OPTIMAL
INV-0006464,LOC-019,ITEM-124,2025-03-26,52,49,83,0,18,28,REORDER_TRIGGERED
INV-0006465,LOC-019,ITEM-058,2025-03-26,50,60,31,0,79,34,OPTIMAL
INV-0006466,LOC-019,ITEM-055,2025-03-26,79,69,44,2,102,35,OPTIMAL
INV-0006467,LOC-019,ITEM-088,2025-03-26,144,80,25,0,199,15,OPTIMAL
INV-0006468,LOC-019,ITEM-076,2025-03-26,55,21,76,1,0,30,CRITICAL_OUT_OF_STOCK
INV-0006469,LOC-019,ITEM-009,2025-03-26,33,44,70,1,6,28,REORDER_TRIGGERED
INV-0006470,LOC-019,ITEM-078,2025-03-26,142,64,38,5,163,24,OPTIMAL
INV-0006471,LOC-019,ITEM-057,2025-03-26,40,76,52,0,64,27,OPTIMAL
INV-0006472,LOC-019,ITEM-081,2025-03-26,45,41,35,2,49,29,OPTIMAL
INV-0006473,LOC-019,ITEM-038,2025-03-26,103,27,72,2,56,18,OPTIMAL
INV-0006474,LOC-019,ITEM-086,2025-03-26,89,22,74,1,36,28,OPTIMAL
INV-0006475,LOC-019,ITEM-021,2025-03-26,86,23,23,0,86,24,OPTIMAL
INV-0006476,LOC-020,ITEM-033,2025-03-26,40,55,59,0,36,32,OPTIMAL
INV-0006477,LOC-020,ITEM-077,2025-03-26,123,64,31,0,156,32,OPTIMAL
INV-0006478,LOC-020,ITEM-015,2025-03-26,125,65,123,2,65,21,OPTIMAL
INV-0006479,LOC-020,ITEM-108,2025-03-26,108,37,133,2,10,38,REORDER_TRIGGERED
INV-0006480,LOC-020,ITEM-051,2025-03-26,139,35,20,2,152,34,OPTIMAL
INV-0006481,LOC-020,ITEM-056,2025-03-26,94,75,76,1,92,31,OPTIMAL
INV-0006482,LOC-020,ITEM-054,2025-03-26,31,73,103,0,1,24,REORDER_TRIGGERED
INV-0006483,LOC-020,ITEM-094,2025-03-26,76,23,87,1,11,37,REORDER_TRIGGERED
INV-0006484,LOC-020,ITEM-055,2025-03-26,54,49,81,0,22,29,REORDER_TRIGGERED
INV-0006485,LOC-020,ITEM-080,2025-03-26,64,30,73,2,19,31,REORDER_TRIGGERED
INV-0006486,LOC-020,ITEM-008,2025-03-26,146,57,51,1,151,27,OPTIMAL
INV-0006487,LOC-020,ITEM-037,2025-03-26,67,66,109,1,23,38,REORDER_TRIGGERED
INV-0006488,LOC-020,ITEM-149,2025-03-26,100,55,100,1,54,36,OPTIMAL
INV-0006489,LOC-020,ITEM-064,2025-03-26,99,67,102,1,63,33,OPTIMAL
INV-0006490,LOC-020,ITEM-083,2025-03-26,79,70,16,0,133,33,OPTIMAL
INV-0006491,LOC-020,ITEM-010,2025-03-26,24,73,23,2,72,26,OPTIMAL
INV-0006492,LOC-020,ITEM-047,2025-03-26,72,22,48,1,45,33,OPTIMAL
INV-0006493,LOC-020,ITEM-073,2025-03-26,143,50,107,0,86,31,OPTIMAL
INV-0006494,LOC-020,ITEM-006,2025-03-26,147,26,96,1,76,20,OPTIMAL
INV-0006495,LOC-020,ITEM-016,2025-03-26,100,13,57,2,54,26,OPTIMAL
INV-0006496,LOC-020,ITEM-110,2025-03-26,98,17,101,3,11,30,REORDER_TRIGGERED
INV-0006497,LOC-020,ITEM-121,2025-03-26,123,27,25,2,123,23,OPTIMAL
INV-0006498,LOC-020,ITEM-060,2025-03-26,52,23,22,0,53,21,OPTIMAL
INV-0006499,LOC-020,ITEM-115,2025-03-26,69,14,42,1,40,18,OPTIMAL
INV-0006500,LOC-020,ITEM-081,2025-03-26,83,11,77,2,15,31,REORDER_TRIGGERED
INV-0006501,LOC-001,ITEM-006,2025-04-02,122,21,99,4,40,15,OPTIMAL
INV-0006502,LOC-001,ITEM-130,2025-04-02,98,25,56,0,67,24,OPTIMAL
INV-0006503,LOC-001,ITEM-116,2025-04-02,44,67,76,2,33,35,REORDER_TRIGGERED
INV-0006504,LOC-001,ITEM-016,2025-04-02,70,31,26,1,74,30,OPTIMAL
INV-0006505,LOC-001,ITEM-124,2025-04-02,102,34,66,0,70,21,OPTIMAL
INV-0006506,LOC-001,ITEM-095,2025-04-02,62,59,105,1,15,16,REORDER_TRIGGERED
INV-0006507,LOC-001,ITEM-142,2025-04-02,109,72,18,1,162,32,OPTIMAL
INV-0006508,LOC-001,ITEM-131,2025-04-02,148,65,58,1,154,37,OPTIMAL
INV-0006509,LOC-001,ITEM-073,2025-04-02,130,72,34,0,168,38,OPTIMAL
INV-0006510,LOC-001,ITEM-114,2025-04-02,64,19,44,1,38,21,OPTIMAL
INV-0006511,LOC-001,ITEM-060,2025-04-02,71,34,38,0,67,29,OPTIMAL
INV-0006512,LOC-001,ITEM-015,2025-04-02,75,76,138,0,13,16,REORDER_TRIGGERED
INV-0006513,LOC-001,ITEM-049,2025-04-02,96,56,72,1,79,19,OPTIMAL
INV-0006514,LOC-001,ITEM-007,2025-04-02,90,25,28,0,87,34,OPTIMAL
INV-0006515,LOC-001,ITEM-080,2025-04-02,65,61,67,2,57,38,OPTIMAL
INV-0006516,LOC-001,ITEM-094,2025-04-02,41,23,36,0,28,26,OPTIMAL
INV-0006517,LOC-001,ITEM-069,2025-04-02,109,20,120,3,6,38,REORDER_TRIGGERED
INV-0006518,LOC-001,ITEM-059,2025-04-02,113,30,20,1,122,29,OPTIMAL
INV-0006519,LOC-001,ITEM-119,2025-04-02,111,46,78,3,76,16,OPTIMAL
INV-0006520,LOC-001,ITEM-081,2025-04-02,74,63,76,2,59,24,OPTIMAL
INV-0006521,LOC-001,ITEM-084,2025-04-02,83,60,76,1,66,29,OPTIMAL
INV-0006522,LOC-001,ITEM-052,2025-04-02,94,35,63,1,65,29,OPTIMAL
INV-0006523,LOC-001,ITEM-132,2025-04-02,25,24,23,1,25,38,REORDER_TRIGGERED
INV-0006524,LOC-001,ITEM-082,2025-04-02,81,22,85,8,10,33,REORDER_TRIGGERED
INV-0006525,LOC-001,ITEM-029,2025-04-02,86,67,134,0,19,38,REORDER_TRIGGERED
INV-0006526,LOC-002,ITEM-106,2025-04-02,146,47,91,0,102,18,OPTIMAL
INV-0006527,LOC-002,ITEM-024,2025-04-02,109,15,44,1,79,36,OPTIMAL
INV-0006528,LOC-002,ITEM-016,2025-04-02,95,52,17,2,128,30,OPTIMAL
INV-0006529,LOC-002,ITEM-015,2025-04-02,143,60,40,1,162,31,OPTIMAL
INV-0006530,LOC-002,ITEM-066,2025-04-02,119,14,105,1,27,31,REORDER_TRIGGERED
INV-0006531,LOC-002,ITEM-025,2025-04-02,91,75,128,2,36,27,OPTIMAL
INV-0006532,LOC-002,ITEM-056,2025-04-02,47,10,55,1,1,29,REORDER_TRIGGERED
INV-0006533,LOC-002,ITEM-101,2025-04-02,52,76,64,0,64,15,OPTIMAL
INV-0006534,LOC-002,ITEM-078,2025-04-02,33,15,48,6,0,37,CRITICAL_OUT_OF_STOCK
INV-0006535,LOC-002,ITEM-119,2025-04-02,74,61,43,5,87,28,OPTIMAL
INV-0006536,LOC-002,ITEM-085,2025-04-02,31,35,55,2,9,26,REORDER_TRIGGERED
INV-0006537,LOC-002,ITEM-034,2025-04-02,109,15,113,5,6,19,REORDER_TRIGGERED
INV-0006538,LOC-002,ITEM-036,2025-04-02,113,19,96,0,36,20,OPTIMAL
INV-0006539,LOC-002,ITEM-126,2025-04-02,74,62,88,1,47,38,OPTIMAL
