antecedent_id,antecedent_name,antecedent_category,consequent_id,consequent_name,consequent_category,support,confidence,lift,leverage,conviction,joint_orders_count
ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0091,0.0852,1.0292,0.000257,1.0026,819
ITEM-098,Avocado Supergreen Toast Sourdough,Vegan & Plant-Based Creations,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.0062,0.0865,1.0292,0.000177,1.0027,563
ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0126,0.0996,1.0292,0.000356,1.0031,1137
ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0126,0.1298,1.0292,0.000356,1.0042,1137
ITEM-101,Thai Coconut Green Curry Tofu,Vegan & Plant-Based Creations,ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,0.0076,0.1239,1.0291,0.000215,1.004,690
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0069,0.0924,1.0287,0.000192,1.0028,623
ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,0.0053,0.0872,1.0287,0.000149,1.0027,483
ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.007,0.0828,1.0287,0.000194,1.0025,630
ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.007,0.0865,1.0287,0.000194,1.0026,630
ITEM-094,Creamy Cashew Alfredo Tagliatelle,Vegan & Plant-Based Creations,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0058,0.1093,1.0287,0.000162,1.0034,526
ITEM-084,Kale Tahini Caesar Roasted Chickpeas,Farm-Fresh Salads & Grain Bowls,ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,0.0051,0.089,1.0287,0.000143,1.0027,465
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0061,0.0819,1.0286,0.000169,1.0025,552
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.0083,0.1207,1.0286,0.00023,1.0038,748
ITEM-084,Kale Tahini Caesar Roasted Chickpeas,Farm-Fresh Salads & Grain Bowls,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0057,0.0996,1.0285,0.000159,1.0031,520
ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,0.0166,0.1369,1.0285,0.00046,1.0044,1503
ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0166,0.1249,1.0285,0.00046,1.004,1503
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0078,0.1141,1.0284,0.000216,1.0036,707
ITEM-078,Burrata Caprese Heirloom Salad,Farm-Fresh Salads & Grain Bowls,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0057,0.1141,1.0284,0.000158,1.0036,517
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0091,0.1197,1.0284,0.000251,1.0038,821
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,0.0097,0.0926,1.0283,0.000265,1.0028,873
ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.011,0.1297,1.0283,0.000302,1.0041,994
ITEM-143,Organic Earl Grey Loose Leaf Tea,Specialty Coffee & Beverages,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0064,0.0926,1.0283,0.000177,1.0028,580
ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0097,0.1072,1.0283,0.000265,1.0033,873
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,0.0055,0.0805,1.0283,0.000152,1.0024,499
ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,0.011,0.0871,1.0283,0.000302,1.0026,994
ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0069,0.1119,1.0282,0.000188,1.0035,620
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0106,0.138,1.0281,0.00029,1.0044,960
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0055,0.0805,1.028,0.00015,1.0024,499
ITEM-101,Thai Coconut Green Curry Tofu,Vegan & Plant-Based Creations,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0059,0.0962,1.028,0.000161,1.0029,536
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0057,0.0926,1.0279,0.000155,1.0028,516
ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.012,0.0995,1.0279,0.000325,1.003,1084
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0085,0.095,1.0279,0.000232,1.0029,772
ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0085,0.0923,1.0279,0.000232,1.0028,772
ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,0.012,0.1238,1.0279,0.000325,1.0038,1084
ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.0084,0.1074,1.0278,0.000227,1.0033,761
ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,0.0084,0.0805,1.0278,0.000227,1.0024,761
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),Prime Steaks & Butcher Cuts,ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,0.0057,0.1368,1.0278,0.000155,1.0043,517
ITEM-128,Hibiscus Berry Botanical Fizz (Mocktail),Signature Cocktails & Mocktails,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0061,0.0854,1.0278,0.000166,1.0025,553
ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,0.0068,0.0805,1.0278,0.000183,1.0024,612
ITEM-043,Burrata Caprese Pizza,Wood-Fired Pizzas & Pastas,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0072,0.1368,1.0278,0.000195,1.0043,654
ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.0068,0.0864,1.0278,0.000183,1.0026,612
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0067,0.0851,1.0277,0.000179,1.0025,603
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0067,0.0805,1.0277,0.000179,1.0024,603
ITEM-027,Chipotle Fish Tacos (3pcs),Artisanal Burgers & Handhelds,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0051,0.0962,1.0277,0.000136,1.0029,458
ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,0.0072,0.0889,1.0276,0.000192,1.0026,648
ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.0072,0.0827,1.0276,0.000192,1.0024,648
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.0068,0.0864,1.0275,0.000181,1.0025,612
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.006,0.0827,1.0275,0.00016,1.0024,540
ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0068,0.0805,1.0275,0.000181,1.0023,612
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.0074,0.1206,1.0274,0.000198,1.0037,669
ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,0.0108,0.0925,1.0274,0.000287,1.0027,974
ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0108,0.1196,1.0274,0.000287,1.0036,974
ITEM-094,Creamy Cashew Alfredo Tagliatelle,Vegan & Plant-Based Creations,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0073,0.1379,1.0273,0.000195,1.0043,664
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0079,0.0882,1.0272,0.00021,1.0026,717
ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0079,0.0923,1.0272,0.00021,1.0027,717
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0088,0.1367,1.0271,0.000234,1.0042,800
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0066,0.1071,1.0271,0.000173,1.0032,594
ITEM-043,Burrata Caprese Pizza,Wood-Fired Pizzas & Pastas,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0076,0.1445,1.027,0.000201,1.0044,691
ITEM-044,Lasagna Bolognese Al Forno,Wood-Fired Pizzas & Pastas,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.01,0.1367,1.027,0.000262,1.0042,902
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0066,0.1149,1.0269,0.000174,1.0034,600
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0087,0.1211,1.0268,0.000228,1.0036,790
ITEM-009,Truffle Whipped Burrata,Appetizers & Small Plates,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0066,0.0961,1.0266,0.00017,1.0028,594
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0058,0.0847,1.0266,0.000151,1.0024,525
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.0053,0.0863,1.0265,0.000137,1.0024,481
ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,0.0084,0.1366,1.0265,0.000216,1.0041,757
ITEM-095,Spicy Tofu Peanut Noodle Bowl,Vegan & Plant-Based Creations,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0068,0.107,1.0265,0.000176,1.0031,617
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0104,0.1378,1.0265,0.000269,1.0041,945
ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0104,0.0853,1.0265,0.000268,1.0024,937
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0104,0.1246,1.0265,0.000268,1.0037,937
ITEM-110,Fresh Wild Berry Pavlova,Handcrafted Desserts & Pastries,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0054,0.1551,1.0264,0.000138,1.0047,485
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0083,0.121,1.0264,0.000213,1.0035,750
ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0066,0.0804,1.0263,0.000168,1.0022,594
ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0102,0.1117,1.0263,0.000261,1.0032,922
ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0102,0.0937,1.0263,0.000261,1.0026,922
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0066,0.0838,1.0263,0.000168,1.0023,594
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0064,0.1116,1.0263,0.000165,1.0032,583
ITEM-131,Yuzu Lavender Gin Tonic,Signature Cocktails & Mocktails,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0072,0.0994,1.0263,0.000184,1.0028,648
ITEM-085,Blackened Salmon Cobb Salad,Farm-Fresh Salads & Grain Bowls,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0054,0.0826,1.0262,0.000137,1.0023,487
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0076,0.1246,1.0262,0.000195,1.0036,691
ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,0.0073,0.0839,1.0261,0.000184,1.0023,656
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0053,0.0817,1.0261,0.000134,1.0023,478
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0052,0.0853,1.0261,0.000133,1.0024,473
ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,0.0073,0.0887,1.0261,0.000184,1.0025,656
ITEM-150,Artisanal Kombucha Peach Ginger,Specialty Coffee & Beverages,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0055,0.0961,1.026,0.00014,1.0027,500
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.01,0.1116,1.026,0.000254,1.0032,907
ITEM-082,Wild Rice & Avocado Harvest Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0062,0.109,1.026,0.000157,1.0031,562
ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.01,0.0921,1.026,0.000254,1.0026,907
ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.014,0.0924,1.0259,0.000353,1.0026,1263
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.014,0.155,1.0259,0.000353,1.0046,1263
ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,0.0112,0.0923,1.0258,0.000282,1.0026,1014
ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0091,0.0936,1.0258,0.000229,1.0026,822
ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0112,0.1245,1.0258,0.000282,1.0036,1014
ITEM-028,Cubano Roast Pork Sandwich,Artisanal Burgers & Handhelds,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0076,0.155,1.0258,0.000191,1.0046,687
ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,0.0091,0.0996,1.0258,0.000229,1.0028,822
ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0093,0.1116,1.0257,0.000232,1.0031,839
ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0111,0.1138,1.0257,0.000278,1.0032,1003
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.01,0.1204,1.0257,0.000249,1.0034,902
ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.01,0.0849,1.0257,0.000249,1.0023,902
ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0111,0.0999,1.0257,0.000278,1.0028,1003
ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0093,0.0852,1.0257,0.000232,1.0023,839
ITEM-063,Wild King Salmon Lemon Herb,Chef Specials & Seafood,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.0083,0.1204,1.0257,0.000207,1.0034,747
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,ITEM-068,Classic Fish & Chips Tartar,Chef Specials & Seafood,0.0069,0.1116,1.0256,0.000172,1.0031,622
ITEM-024,Portobello Mushroom Swiss Burger,Artisanal Burgers & Handhelds,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0062,0.1365,1.0256,0.000155,1.0039,562
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0059,0.096,1.0256,0.000147,1.0027,534
ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.01,0.096,1.0255,0.000249,1.0026,908
ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.01,0.1072,1.0255,0.000249,1.003,908
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0106,0.155,1.0255,0.000264,1.0046,960
ITEM-050,Slow-Braised Beef Short Ribs,Prime Steaks & Butcher Cuts,ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,0.0051,0.0838,1.0253,0.000126,1.0023,460
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0094,0.1245,1.0253,0.000233,1.0035,853
ITEM-082,Wild Rice & Avocado Harvest Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0057,0.0999,1.0252,0.00014,1.0027,515
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),Prime Steaks & Butcher Cuts,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0063,0.1147,1.0252,0.000154,1.0032,567
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,0.0051,0.0886,1.0252,0.000126,1.0024,463
ITEM-117,Artisanal Macaron Assortment (6pcs),Handcrafted Desserts & Pastries,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0053,0.0993,1.0251,0.00013,1.0027,480
ITEM-143,Organic Earl Grey Loose Leaf Tea,Specialty Coffee & Beverages,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.0057,0.0825,1.0251,0.00014,1.0022,517
ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0071,0.0825,1.025,0.000173,1.0022,641
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0071,0.0881,1.025,0.000173,1.0024,641
ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0141,0.1293,1.025,0.000343,1.0036,1272
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,0.0061,0.0803,1.025,0.000149,1.0021,550
ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0137,0.1069,1.025,0.000333,1.0029,1236
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0137,0.131,1.025,0.000333,1.0037,1236
ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0141,0.1115,1.025,0.000343,1.0031,1272
ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0134,0.1137,1.0249,0.000326,1.0031,1213
ITEM-145,Sparkling San Pellegrino (750ml),Specialty Coffee & Beverages,ITEM-121,DineIQ House Draft Lager (Pint),Signature Cocktails & Mocktails,0.0096,0.1364,1.0249,0.000232,1.0038,864
ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0134,0.1208,1.0249,0.000326,1.0033,1213
ITEM-011,Spicy Tuna Crispy Rice,Appetizers & Small Plates,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0067,0.1147,1.0249,0.000163,1.0031,608
ITEM-148,Cold Pressed Green Detox Juice,Specialty Coffee & Beverages,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0051,0.1208,1.0249,0.000124,1.0033,460
ITEM-098,Avocado Supergreen Toast Sourdough,Vegan & Plant-Based Creations,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0082,0.1146,1.0248,0.0002,1.0031,746
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0054,0.0837,1.0248,0.000131,1.0022,490
ITEM-145,Sparkling San Pellegrino (750ml),Specialty Coffee & Beverages,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,0.007,0.0994,1.0248,0.000168,1.0027,630
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0103,0.1364,1.0247,0.000249,1.0038,935
ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0082,0.0998,1.0247,0.000198,1.0027,745
ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0082,0.0845,1.0247,0.000198,1.0022,745
