customer_id,recency,frequency,monetary_value,average_order_value,visit_frequency,favorite_menu_categories,promotion_sensitivity,ordering_channel,time_of_day_preference,repeat_behavior,r_score,f_score,m_score,rfm_cell,rfm_composite_index,customer_segment
CUST-06796,26,4,1075.07,268.77,85.7,Prime Steaks & Butcher Cuts,0.0,DINE_IN,Lunch,0.1,5,5,5,555,5.0,High-Value Loyal Customers
CUST-06797,27,5,1915.53,383.11,83.5,Specialty Coffee & Beverages,0.4,TAKEOUT,Lunch,0.2245,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06798,34,2,526.03,263.02,257.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Dinner,0.0,5,3,4,534,4.1,New Customers
CUST-06799,106,2,433.13,216.57,159.0,Chef Specials & Seafood,0.5,DRIVE_THRU,Dinner,0.0,3,3,3,333,3.0,Promotion-Driven Customers
CUST-06800,53,5,1790.74,358.15,32.8,Artisanal Burgers & Handhelds,0.2,DINE_IN,Lunch,0.1905,4,5,5,455,4.6,High-Value Loyal Customers
CUST-06801,62,2,425.29,212.64,221.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Lunch,0.0625,4,3,3,433,3.4,Occasional Customers
CUST-06802,311,2,759.0,379.5,51.0,Vegan & Plant-Based Creations,0.5,DELIVERY,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-06803,16,3,817.71,272.57,174.0,Artisanal Burgers & Handhelds,0.3333,DINE_IN,Lunch,0.1111,5,4,5,545,4.7,High-Value Loyal Customers
CUST-06804,188,2,331.74,165.87,39.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,3,3,233,2.6,At-Risk Customers
CUST-06805,109,1,202.46,202.46,180.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06806,52,2,553.09,276.55,84.0,Artisanal Burgers & Handhelds,0.5,DELIVERY,Dinner,0.0,4,3,4,434,3.7,New Customers
CUST-06807,208,2,644.75,322.38,36.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-06808,87,2,422.99,211.5,195.0,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Dinner,0.0,4,3,3,433,3.4,Promotion-Driven Customers
CUST-06809,108,1,242.14,242.14,180.0,Signature Cocktails & Mocktails,1.0,DINE_IN,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06810,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06811,182,1,176.84,176.84,180.0,Specialty Coffee & Beverages,1.0,DINE_IN,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06812,242,1,298.29,298.29,180.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06813,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06814,22,2,580.93,290.47,202.0,Vegan & Plant-Based Creations,0.5,DELIVERY,Dinner,0.0,5,3,4,534,4.1,New Customers
CUST-06815,320,3,921.62,307.21,21.5,Handcrafted Desserts & Pastries,0.3333,DINE_IN,Dinner,0.0,2,4,5,245,3.5,At-Risk Customers
CUST-06816,57,4,886.22,221.55,82.0,Farm-Fresh Salads & Grain Bowls,0.5,DINE_IN,Lunch,0.0,4,5,5,455,4.6,Promotion-Driven Customers
CUST-06817,45,3,1230.77,410.26,49.5,Vegan & Plant-Based Creations,0.3333,DINE_IN,Dinner,0.0556,4,4,5,445,4.3,High-Value Loyal Customers
CUST-06818,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06819,152,1,171.55,171.55,180.0,Signature Cocktails & Mocktails,1.0,TAKEOUT,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06820,6,3,630.86,210.29,89.0,Artisanal Burgers & Handhelds,0.3333,DINE_IN,Dinner,0.087,5,4,4,544,4.4,High-Value Loyal Customers
CUST-06821,126,3,822.34,274.11,113.0,Farm-Fresh Salads & Grain Bowls,0.3333,TAKEOUT,Lunch,0.25,3,4,5,345,3.9,Occasional Customers
CUST-06822,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06823,8,4,1074.99,268.75,107.3,Specialty Coffee & Beverages,0.75,DELIVERY,Lunch,0.0541,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06824,84,1,371.29,371.29,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.0,4,2,3,423,3.1,Occasional Customers
CUST-06825,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06826,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06827,127,3,669.99,223.33,44.5,Appetizers & Small Plates,0.3333,DELIVERY,Dinner,0.12,3,4,4,344,3.6,Occasional Customers
CUST-06828,269,2,533.67,266.84,11.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Dinner,0.0625,2,3,4,234,2.9,At-Risk Customers
CUST-06829,38,5,1585.63,317.13,79.2,Signature Cocktails & Mocktails,0.4,DINE_IN,Lunch,0.1333,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06830,125,1,151.23,151.23,180.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06831,243,1,364.48,364.48,180.0,Wood-Fired Pizzas & Pastas,0.0,DRIVE_THRU,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-06832,43,1,154.17,154.17,180.0,Specialty Coffee & Beverages,1.0,DELIVERY,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-06833,132,3,741.07,247.02,101.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.1304,3,4,4,344,3.6,Occasional Customers
CUST-06834,175,2,373.85,186.93,165.0,Specialty Coffee & Beverages,0.5,DELIVERY,Dinner,0.0588,2,3,3,233,2.6,At-Risk Customers
CUST-06835,18,1,393.71,393.71,180.0,Signature Cocktails & Mocktails,1.0,DELIVERY,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-06836,13,4,1073.64,268.41,90.7,Specialty Coffee & Beverages,0.5,DINE_IN,Dinner,0.2692,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06837,144,3,430.98,143.66,12.0,Farm-Fresh Salads & Grain Bowls,0.3333,TAKEOUT,Dinner,0.1,3,4,3,343,3.3,Occasional Customers
CUST-06838,38,1,160.94,160.94,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-06839,7,3,1038.25,346.08,171.0,Vegan & Plant-Based Creations,0.3333,DINE_IN,Lunch,0.0645,5,4,5,545,4.7,High-Value Loyal Customers
CUST-06840,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06841,276,1,233.53,233.53,180.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06842,72,3,819.16,273.05,104.0,Specialty Coffee & Beverages,0.3333,DINE_IN,Dinner,0.0357,4,4,5,445,4.3,High-Value Loyal Customers
CUST-06843,39,4,1181.35,295.34,86.7,Specialty Coffee & Beverages,0.25,DELIVERY,Dinner,0.1,4,5,5,455,4.6,High-Value Loyal Customers
CUST-06844,9,3,845.95,281.98,174.0,Specialty Coffee & Beverages,0.3333,TAKEOUT,Lunch,0.0,5,4,5,545,4.7,High-Value Loyal Customers
CUST-06845,39,4,777.01,194.25,70.3,Appetizers & Small Plates,0.25,TAKEOUT,Dinner,0.1818,4,5,5,455,4.6,High-Value Loyal Customers
CUST-06846,300,1,196.45,196.45,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06847,187,1,194.25,194.25,180.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06848,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06849,109,4,951.06,237.77,82.0,Handcrafted Desserts & Pastries,0.75,TAKEOUT,Dinner,0.0645,3,5,5,355,4.2,Promotion-Driven Customers
CUST-06850,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06851,148,4,921.23,230.31,68.7,Handcrafted Desserts & Pastries,0.75,DINE_IN,Dinner,0.1667,3,5,5,355,4.2,Promotion-Driven Customers
CUST-06852,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06853,207,1,411.6,411.6,180.0,Wood-Fired Pizzas & Pastas,1.0,DINE_IN,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-06854,78,2,820.3,410.15,135.0,Specialty Coffee & Beverages,0.0,DELIVERY,Dinner,0.0,4,3,5,435,4.0,Occasional Customers
CUST-06855,153,4,1138.03,284.51,33.7,Artisanal Burgers & Handhelds,0.25,DINE_IN,Lunch,0.1034,3,5,5,355,4.2,At-Risk Customers
CUST-06856,136,3,1038.72,346.24,12.5,Appetizers & Small Plates,0.0,DELIVERY,Dinner,0.1923,3,4,5,345,3.9,Occasional Customers
CUST-06857,118,5,1337.02,267.4,55.8,Specialty Coffee & Beverages,0.2,DINE_IN,Dinner,0.2,3,5,5,355,4.2,High-Value Loyal Customers
CUST-06858,25,2,451.65,225.83,28.0,Vegan & Plant-Based Creations,0.5,DINE_IN,Lunch,0.0588,5,3,3,533,3.8,New Customers
CUST-06859,17,2,592.13,296.07,117.0,Signature Cocktails & Mocktails,0.5,DELIVERY,Dinner,0.0,5,3,4,534,4.1,New Customers
CUST-06860,158,1,147.42,147.42,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06861,269,1,168.53,168.53,180.0,Chef Specials & Seafood,1.0,DINE_IN,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06862,128,2,480.91,240.45,50.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.125,3,3,3,333,3.0,Occasional Customers
CUST-06863,91,2,227.79,113.9,69.0,Signature Cocktails & Mocktails,0.5,DRIVE_THRU,Dinner,0.0,4,3,2,432,3.1,Promotion-Driven Customers
CUST-06864,102,1,143.13,143.13,180.0,Appetizers & Small Plates,0.0,TAKEOUT,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06865,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06866,268,2,400.36,200.18,91.0,Artisanal Burgers & Handhelds,0.5,DINE_IN,Dinner,0.0,2,3,3,233,2.6,At-Risk Customers
CUST-06867,178,3,654.04,218.01,24.5,Specialty Coffee & Beverages,0.3333,DRIVE_THRU,Lunch,0.1154,2,4,4,244,3.2,At-Risk Customers
CUST-06868,2,5,1517.45,303.49,44.0,Specialty Coffee & Beverages,0.6,DELIVERY,Dinner,0.1795,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06869,28,5,1441.05,288.21,57.2,Signature Cocktails & Mocktails,0.4,DINE_IN,Dinner,0.175,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06870,34,4,944.15,236.04,44.7,Specialty Coffee & Beverages,0.5,TAKEOUT,Dinner,0.0645,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06871,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06872,39,1,113.11,113.11,180.0,Vegan & Plant-Based Creations,1.0,TAKEOUT,Dinner,0.0,4,2,1,421,2.5,New Customers
CUST-06873,209,2,368.11,184.06,76.0,Specialty Coffee & Beverages,0.5,TAKEOUT,Dinner,0.0,2,3,3,233,2.6,At-Risk Customers
CUST-06874,189,1,508.2,508.2,180.0,Prime Steaks & Butcher Cuts,0.0,DINE_IN,Lunch,0.0,2,2,4,224,2.6,Occasional Customers
CUST-06875,9,5,1511.71,302.34,41.2,Wood-Fired Pizzas & Pastas,0.4,TAKEOUT,Dinner,0.0811,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06876,277,1,211.09,211.09,180.0,Vegan & Plant-Based Creations,0.0,TAKEOUT,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06877,231,2,481.92,240.96,16.0,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Lunch,0.1538,2,3,3,233,2.6,At-Risk Customers
CUST-06878,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06879,266,2,539.76,269.88,0.0,Handcrafted Desserts & Pastries,0.5,TAKEOUT,Lunch,0.0476,2,3,4,234,2.9,At-Risk Customers
CUST-06880,194,1,190.71,190.71,180.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06881,270,1,214.84,214.84,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06882,81,1,351.21,351.21,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,4,2,3,423,3.1,Occasional Customers
CUST-06883,150,3,1241.7,413.9,84.5,Artisanal Burgers & Handhelds,0.3333,DELIVERY,Dinner,0.1081,3,4,5,345,3.9,At-Risk Customers
CUST-06884,1,2,636.42,318.21,154.0,Specialty Coffee & Beverages,1.0,DRIVE_THRU,Dinner,0.0455,5,3,4,534,4.1,New Customers
CUST-06885,5,3,677.74,225.91,94.0,Farm-Fresh Salads & Grain Bowls,0.6667,DINE_IN,Dinner,0.1905,5,4,4,544,4.4,Promotion-Driven Customers
CUST-06886,234,2,568.08,284.04,48.0,Prime Steaks & Butcher Cuts,0.0,DINE_IN,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-06887,20,6,1261.96,210.33,68.6,Signature Cocktails & Mocktails,0.5,TAKEOUT,Dinner,0.2973,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06888,61,1,493.08,493.08,180.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0,4,2,3,423,3.1,Occasional Customers
CUST-06889,34,1,143.96,143.96,180.0,Signature Cocktails & Mocktails,0.0,TAKEOUT,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-06890,39,3,900.36,300.12,147.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.1481,4,4,5,445,4.3,High-Value Loyal Customers
CUST-06891,361,1,200.88,200.88,180.0,Appetizers & Small Plates,1.0,DELIVERY,Lunch,0.0,1,2,2,122,1.6,Occasional Customers
CUST-06892,71,4,890.41,222.6,62.0,Specialty Coffee & Beverages,0.5,DINE_IN,Lunch,0.1111,4,5,5,455,4.6,Promotion-Driven Customers
CUST-06893,244,1,276.7,276.7,180.0,Handcrafted Desserts & Pastries,0.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06894,267,2,902.66,451.33,18.0,Handcrafted Desserts & Pastries,0.5,DELIVERY,Dinner,0.0476,2,3,5,235,3.2,At-Risk Customers
CUST-06895,158,3,547.61,182.54,68.0,Specialty Coffee & Beverages,0.3333,DINE_IN,Lunch,0.1538,3,4,4,344,3.6,At-Risk Customers
CUST-06896,82,2,424.37,212.19,104.0,Specialty Coffee & Beverages,0.0,DELIVERY,Lunch,0.0625,4,3,3,433,3.4,Occasional Customers
CUST-06897,56,4,892.53,223.13,93.3,Specialty Coffee & Beverages,0.25,DINE_IN,Lunch,0.1786,4,5,5,455,4.6,High-Value Loyal Customers
CUST-06898,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06899,20,2,274.99,137.5,77.0,Specialty Coffee & Beverages,1.0,DINE_IN,Dinner,0.0,5,3,2,532,3.5,New Customers
CUST-06900,139,1,144.22,144.22,180.0,Handcrafted Desserts & Pastries,0.0,DRIVE_THRU,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06901,180,2,693.51,346.76,47.0,Appetizers & Small Plates,0.0,DRIVE_THRU,Dinner,0.125,2,3,4,234,2.9,At-Risk Customers
CUST-06902,100,3,610.76,203.59,82.5,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,3,4,4,344,3.6,Frequent Customers
CUST-06903,286,2,420.57,210.29,26.0,Appetizers & Small Plates,0.5,DELIVERY,Dinner,0.1429,2,3,3,233,2.6,At-Risk Customers
CUST-06904,145,3,687.82,229.27,80.5,Wood-Fired Pizzas & Pastas,0.3333,DINE_IN,Lunch,0.1364,3,4,4,344,3.6,Occasional Customers
CUST-06905,124,1,262.99,262.99,180.0,Vegan & Plant-Based Creations,1.0,DRIVE_THRU,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06906,118,1,213.15,213.15,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06907,214,1,169.91,169.91,180.0,Vegan & Plant-Based Creations,1.0,DRIVE_THRU,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06908,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06909,59,2,476.95,238.48,87.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.1176,4,3,3,433,3.4,New Customers
CUST-06910,4,3,802.3,267.43,51.5,Handcrafted Desserts & Pastries,0.6667,TAKEOUT,Dinner,0.0667,5,4,5,545,4.7,Promotion-Driven Customers
CUST-06911,7,2,487.5,243.75,163.0,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Dinner,0.0,5,3,3,533,3.8,New Customers
CUST-06912,251,3,549.07,183.02,41.0,Wood-Fired Pizzas & Pastas,0.3333,DINE_IN,Dinner,0.0,2,4,4,244,3.2,At-Risk Customers
CUST-06913,30,3,774.23,258.08,80.5,Prime Steaks & Butcher Cuts,1.0,DINE_IN,Dinner,0.0741,5,4,5,545,4.7,Promotion-Driven Customers
CUST-06914,209,3,772.21,257.4,73.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0667,2,4,4,244,3.2,At-Risk Customers
CUST-06915,236,1,596.39,596.39,180.0,Appetizers & Small Plates,1.0,DELIVERY,Dinner,0.0,2,2,4,224,2.6,Occasional Customers
CUST-06916,42,2,431.94,215.97,93.0,Signature Cocktails & Mocktails,1.0,DELIVERY,Lunch,0.0,4,3,3,433,3.4,New Customers
CUST-06917,121,4,907.59,226.9,54.3,Wood-Fired Pizzas & Pastas,0.25,TAKEOUT,Dinner,0.1714,3,5,5,355,4.2,Occasional Customers
CUST-06918,180,2,575.44,287.72,19.0,Prime Steaks & Butcher Cuts,0.5,DINE_IN,Dinner,0.0588,2,3,4,234,2.9,At-Risk Customers
CUST-06919,73,2,318.2,159.1,110.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,4,3,3,433,3.4,Occasional Customers
CUST-06920,69,2,528.37,264.19,129.0,Signature Cocktails & Mocktails,0.5,DRIVE_THRU,Dinner,0.0667,4,3,4,434,3.7,Promotion-Driven Customers
CUST-06921,285,1,466.47,466.47,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-06922,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06923,120,1,580.19,580.19,180.0,Farm-Fresh Salads & Grain Bowls,1.0,TAKEOUT,Dinner,0.0,3,2,4,324,3.0,Occasional Customers
CUST-06924,18,7,1545.04,220.72,46.7,Handcrafted Desserts & Pastries,0.4286,DINE_IN,Dinner,0.1176,5,5,5,555,5.0,Promotion-Driven Customers
CUST-06925,9,2,676.11,338.06,253.0,Signature Cocktails & Mocktails,0.5,TAKEOUT,Dinner,0.0,5,3,4,534,4.1,New Customers
CUST-06926,87,5,2017.56,403.51,33.8,Artisanal Burgers & Handhelds,0.6,DINE_IN,Dinner,0.1778,4,5,5,455,4.6,Promotion-Driven Customers
CUST-06927,80,2,523.17,261.59,3.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.1176,4,3,4,434,3.7,Occasional Customers
CUST-06928,325,1,168.84,168.84,180.0,Wood-Fired Pizzas & Pastas,1.0,DRIVE_THRU,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06929,121,3,626.5,208.83,85.5,Signature Cocktails & Mocktails,0.0,TAKEOUT,Dinner,0.0667,3,4,4,344,3.6,Occasional Customers
CUST-06930,13,2,319.34,159.67,9.0,Specialty Coffee & Beverages,0.5,DINE_IN,Dinner,0.0,5,3,3,533,3.8,New Customers
CUST-06931,5,3,1110.89,370.3,92.0,Specialty Coffee & Beverages,0.3333,DINE_IN,Lunch,0.0294,5,4,5,545,4.7,High-Value Loyal Customers
CUST-06932,95,4,657.13,164.28,65.7,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0345,4,5,4,454,4.3,High-Value Loyal Customers
CUST-06933,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06934,40,3,617.77,205.92,97.0,Appetizers & Small Plates,0.3333,DELIVERY,Lunch,0.0417,4,4,4,444,4.0,Frequent Customers
CUST-06935,153,2,424.5,212.25,143.0,Handcrafted Desserts & Pastries,0.0,DELIVERY,Dinner,0.0,3,3,3,333,3.0,At-Risk Customers
CUST-06936,237,2,572.9,286.45,112.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-06937,201,1,89.96,89.96,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.0,2,2,1,221,1.7,Occasional Customers
CUST-06938,182,1,455.34,455.34,180.0,Appetizers & Small Plates,1.0,DINE_IN,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-06939,130,2,471.24,235.62,168.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.0667,3,3,3,333,3.0,Occasional Customers
CUST-06940,147,1,427.56,427.56,180.0,Handcrafted Desserts & Pastries,0.0,DRIVE_THRU,Dinner,0.0,3,2,3,323,2.7,Occasional Customers
CUST-06941,32,1,470.31,470.31,180.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-06942,132,2,439.05,219.52,162.0,Appetizers & Small Plates,0.5,DELIVERY,Lunch,0.05,3,3,3,333,3.0,Promotion-Driven Customers
CUST-06943,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06944,124,2,498.18,249.09,26.0,Artisanal Burgers & Handhelds,0.5,DINE_IN,Dinner,0.0526,3,3,3,333,3.0,Promotion-Driven Customers
CUST-06945,26,3,1032.6,344.2,142.5,Wood-Fired Pizzas & Pastas,0.3333,DINE_IN,Dinner,0.0968,5,4,5,545,4.7,High-Value Loyal Customers
CUST-06946,167,2,208.1,104.05,34.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,3,3,2,332,2.7,At-Risk Customers
CUST-06947,135,5,1194.61,238.92,38.0,Signature Cocktails & Mocktails,0.4,DINE_IN,Dinner,0.1795,3,5,5,355,4.2,Promotion-Driven Customers
CUST-06948,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06949,141,1,288.11,288.11,180.0,Wood-Fired Pizzas & Pastas,1.0,DELIVERY,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-06950,30,1,173.46,173.46,180.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-06951,211,3,627.96,209.32,28.0,Farm-Fresh Salads & Grain Bowls,0.0,DELIVERY,Dinner,0.125,2,4,4,244,3.2,At-Risk Customers
CUST-06952,10,2,440.99,220.5,163.0,Specialty Coffee & Beverages,1.0,DINE_IN,Lunch,0.0,5,3,3,533,3.8,New Customers
CUST-06953,214,1,167.28,167.28,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06954,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06955,109,2,578.4,289.2,204.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,3,3,4,334,3.3,Occasional Customers
CUST-06956,60,2,410.09,205.05,219.0,Signature Cocktails & Mocktails,0.5,TAKEOUT,Dinner,0.0556,4,3,3,433,3.4,New Customers
CUST-06957,244,1,101.21,101.21,180.0,Signature Cocktails & Mocktails,1.0,DINE_IN,Lunch,0.0,2,2,1,221,1.7,Occasional Customers
CUST-06958,32,1,237.91,237.91,180.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-06959,237,1,155.15,155.15,180.0,Handcrafted Desserts & Pastries,0.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06960,2,1,277.92,277.92,180.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-06961,29,1,228.49,228.49,180.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-06962,222,1,217.33,217.33,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06963,47,4,1172.33,293.08,78.0,Farm-Fresh Salads & Grain Bowls,0.25,DINE_IN,Lunch,0.2059,4,5,5,455,4.6,High-Value Loyal Customers
CUST-06964,153,2,518.36,259.18,48.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Dinner,0.0526,3,3,4,334,3.3,At-Risk Customers
CUST-06965,194,1,235.39,235.39,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-06966,234,2,551.97,275.99,124.0,Chef Specials & Seafood,1.0,TAKEOUT,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-06967,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-06968,73,4,1305.7,326.43,33.3,Specialty Coffee & Beverages,0.75,TAKEOUT,Lunch,0.2,4,5,5,455,4.6,Promotion-Driven Customers
CUST-06969,90,2,753.56,376.78,68.0,Chef Specials & Seafood,0.0,DELIVERY,Lunch,0.0526,4,3,4,434,3.7,Occasional Customers
CUST-06970,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
