customer_id,customer_recency,customer_frequency,customer_monetary_value,average_order_value,promotion_sensitivity,first_order_date,last_order_date,lunch_orders,dinner_orders,late_night_orders,r_score,f_score,m_score,rfm_cell,rfm_composite_index
CUST-14595,243,2,556.52,278.26,0.0,2025-03-22,2025-05-02,1,0,0,2,3,4,234,2.9
CUST-14596,261,1,432.96,432.96,0.0,2025-04-14,2025-04-14,1,0,0,2,2,3,223,2.3
CUST-14597,131,1,440.13,440.13,0.0,2025-08-22,2025-08-22,0,1,0,3,2,3,323,2.7
CUST-14598,350,1,275.85,275.85,0.0,2025-01-15,2025-01-15,0,1,0,1,2,2,122,1.6
CUST-14599,208,2,813.43,406.72,0.5,2025-05-02,2025-06-06,2,0,0,2,3,5,235,3.2
CUST-14600,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14601,60,3,844.51,281.5,0.6667,2025-02-19,2025-11-01,1,2,0,4,4,5,445,4.3
CUST-14602,110,1,330.22,330.22,1.0,2025-09-12,2025-09-12,0,1,0,3,2,3,323,2.7
CUST-14603,84,2,745.37,372.69,0.5,2025-04-14,2025-10-08,0,1,0,4,3,4,434,3.7
CUST-14604,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14605,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14606,165,3,603.14,201.05,0.3333,2025-03-24,2025-07-19,1,2,0,3,4,4,344,3.6
CUST-14607,5,1,434.06,434.06,0.0,2025-12-26,2025-12-26,0,0,0,5,2,3,523,3.5
CUST-14608,235,1,642.34,642.34,0.0,2025-05-10,2025-05-10,0,1,1,2,2,4,224,2.6
CUST-14609,182,2,553.31,276.66,0.0,2025-01-20,2025-07-02,2,0,0,2,3,4,234,2.9
CUST-14610,150,3,695.7,231.9,0.3333,2025-03-09,2025-08-03,0,2,0,3,4,4,344,3.6
CUST-14611,107,3,931.85,310.62,0.0,2025-01-30,2025-09-15,2,0,0,3,4,5,345,3.9
CUST-14612,66,2,1129.33,564.67,0.0,2025-07-05,2025-10-26,0,2,0,4,3,5,435,4.0
CUST-14613,248,2,834.19,417.1,0.0,2025-01-25,2025-04-27,0,2,0,2,3,5,235,3.2
CUST-14614,72,2,552.98,276.49,0.5,2025-03-12,2025-10-20,1,1,0,4,3,4,434,3.7
CUST-14615,54,2,525.12,262.56,1.0,2025-10-07,2025-11-07,1,0,0,4,3,4,434,3.7
CUST-14616,52,3,970.43,323.48,0.3333,2025-05-17,2025-11-09,1,1,1,4,4,5,445,4.3
CUST-14617,40,3,1121.18,373.73,0.0,2025-06-27,2025-11-21,1,1,0,4,4,5,445,4.3
CUST-14618,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14619,20,1,194.29,194.29,1.0,2025-12-11,2025-12-11,0,1,0,5,2,2,522,3.2
CUST-14620,199,4,1248.02,312.01,0.25,2025-01-19,2025-06-15,4,0,0,2,5,5,255,3.8
CUST-14621,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14622,68,3,722.62,240.87,1.0,2025-08-08,2025-10-24,1,1,0,4,4,4,444,4.0
CUST-14623,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14624,14,2,419.02,209.51,0.0,2025-11-23,2025-12-17,2,0,0,5,3,3,533,3.8
CUST-14625,8,1,202.34,202.34,0.0,2025-12-23,2025-12-23,0,1,1,5,2,2,522,3.2
CUST-14626,292,1,366.65,366.65,0.0,2025-03-14,2025-03-14,0,1,0,2,2,3,223,2.3
CUST-14627,357,1,232.73,232.73,0.0,2025-01-08,2025-01-08,1,0,0,1,2,2,122,1.6
CUST-14628,118,2,656.91,328.46,0.0,2025-07-03,2025-09-04,1,1,0,3,3,4,334,3.3
CUST-14629,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14630,96,3,582.52,194.17,0.6667,2025-03-29,2025-09-26,1,0,0,3,4,4,344,3.6
CUST-14631,89,1,124.86,124.86,0.0,2025-10-03,2025-10-03,0,1,0,4,2,2,422,2.8
CUST-14632,184,1,266.2,266.2,1.0,2025-06-30,2025-06-30,0,1,0,2,2,2,222,2.0
CUST-14633,75,2,937.16,468.58,0.5,2025-07-15,2025-10-17,0,1,0,4,3,5,435,4.0
CUST-14634,16,1,171.51,171.51,1.0,2025-12-15,2025-12-15,0,1,0,5,2,2,522,3.2
CUST-14635,265,1,244.89,244.89,0.0,2025-04-10,2025-04-10,0,0,0,2,2,2,222,2.0
CUST-14636,75,2,349.57,174.79,1.0,2025-09-27,2025-10-17,0,2,0,4,3,3,433,3.4
CUST-14637,153,1,184.56,184.56,1.0,2025-07-31,2025-07-31,1,0,0,3,2,2,322,2.4
CUST-14638,54,2,524.38,262.19,1.0,2025-08-23,2025-11-07,1,0,0,4,3,4,434,3.7
CUST-14639,144,2,753.02,376.51,0.5,2025-02-21,2025-08-09,0,2,1,3,3,4,334,3.3
CUST-14640,29,3,647.35,215.78,0.3333,2025-02-24,2025-12-02,0,1,0,5,4,4,544,4.4
CUST-14641,187,1,168.31,168.31,0.0,2025-06-27,2025-06-27,1,0,0,2,2,2,222,2.0
CUST-14642,3,1,286.84,286.84,1.0,2025-12-28,2025-12-28,1,0,0,5,2,2,522,3.2
CUST-14643,256,3,935.14,311.71,0.0,2025-02-06,2025-04-19,0,2,0,2,4,5,245,3.5
CUST-14644,106,2,334.38,167.19,0.0,2025-08-30,2025-09-16,0,2,0,3,3,3,333,3.0
CUST-14645,33,3,798.25,266.08,1.0,2025-01-13,2025-11-28,1,1,0,5,4,5,545,4.7
CUST-14646,20,2,535.51,267.76,0.5,2025-06-06,2025-12-11,1,0,0,5,3,4,534,4.1
CUST-14647,175,2,571.8,285.9,0.0,2025-03-10,2025-07-09,2,0,0,2,3,4,234,2.9
CUST-14648,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14649,187,1,194.49,194.49,0.0,2025-06-27,2025-06-27,1,0,0,2,2,2,222,2.0
CUST-14650,66,2,621.21,310.61,0.5,2025-04-28,2025-10-26,2,0,0,4,3,4,434,3.7
CUST-14651,276,1,210.11,210.11,0.0,2025-03-30,2025-03-30,1,0,0,2,2,2,222,2.0
CUST-14652,99,1,423.31,423.31,0.0,2025-09-23,2025-09-23,0,1,0,3,2,3,323,2.7
CUST-14653,314,2,476.47,238.24,0.0,2025-01-05,2025-02-20,1,0,0,2,3,3,233,2.6
CUST-14654,83,1,463.72,463.72,0.0,2025-10-09,2025-10-09,0,1,0,4,2,3,423,3.1
CUST-14655,186,1,566.09,566.09,1.0,2025-06-28,2025-06-28,1,0,0,2,2,4,224,2.6
CUST-14656,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14657,130,3,486.29,162.1,0.3333,2025-07-03,2025-08-23,2,1,0,3,4,3,343,3.3
CUST-14658,40,2,392.12,196.06,0.5,2025-11-11,2025-11-21,1,1,0,4,3,3,433,3.4
CUST-14659,61,3,996.0,332.0,0.0,2025-03-12,2025-10-31,2,1,0,4,4,5,445,4.3
CUST-14660,32,4,1045.1,261.28,0.75,2025-04-01,2025-11-29,3,0,0,5,5,5,555,5.0
CUST-14661,37,5,1178.75,235.75,0.4,2025-01-25,2025-11-24,3,1,1,5,5,5,555,5.0
CUST-14662,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14663,296,2,522.08,261.04,0.5,2025-02-09,2025-03-10,1,1,0,2,3,4,234,2.9
CUST-14664,181,1,220.79,220.79,1.0,2025-07-03,2025-07-03,1,0,0,2,2,2,222,2.0
CUST-14665,5,3,845.76,281.92,0.0,2025-04-07,2025-12-26,0,2,0,5,4,5,545,4.7
CUST-14666,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14667,88,2,443.35,221.68,0.0,2025-04-13,2025-10-04,1,0,0,4,3,3,433,3.4
CUST-14668,53,1,414.14,414.14,0.0,2025-11-08,2025-11-08,1,0,0,4,2,3,423,3.1
CUST-14669,74,2,407.48,203.74,0.5,2025-06-24,2025-10-18,1,0,0,4,3,3,433,3.4
CUST-14670,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14671,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14672,108,2,746.28,373.14,0.5,2025-06-18,2025-09-14,1,0,0,3,3,4,334,3.3
CUST-14673,76,2,560.74,280.37,1.0,2025-06-19,2025-10-16,1,0,0,4,3,4,434,3.7
CUST-14674,18,3,721.4,240.47,0.3333,2025-02-07,2025-12-13,0,1,0,5,4,4,544,4.4
CUST-14675,130,1,260.05,260.05,0.0,2025-08-23,2025-08-23,0,1,0,3,2,2,322,2.4
CUST-14676,99,3,953.43,317.81,0.3333,2025-04-21,2025-09-23,0,3,0,3,4,5,345,3.9
CUST-14677,249,1,313.81,313.81,0.0,2025-04-26,2025-04-26,0,0,0,2,2,3,223,2.3
CUST-14678,249,1,19.46,19.46,0.0,2025-04-26,2025-04-26,0,0,0,2,2,1,221,1.7
CUST-14679,131,1,339.32,339.32,0.0,2025-08-22,2025-08-22,0,1,0,3,2,3,323,2.7
CUST-14680,97,3,1208.95,402.98,0.3333,2025-05-22,2025-09-25,3,0,0,3,4,5,345,3.9
CUST-14681,204,1,357.39,357.39,0.0,2025-06-10,2025-06-10,1,0,0,2,2,3,223,2.3
CUST-14682,121,1,237.78,237.78,0.0,2025-09-01,2025-09-01,0,1,0,3,2,2,322,2.4
CUST-14683,67,4,1330.04,332.51,0.25,2025-02-23,2025-10-25,2,1,0,4,5,5,455,4.6
CUST-14684,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14685,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14686,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14687,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14688,10,4,1507.15,376.79,0.0,2025-04-18,2025-12-21,1,2,0,5,5,5,555,5.0
CUST-14689,170,1,182.86,182.86,1.0,2025-07-14,2025-07-14,1,0,0,3,2,2,322,2.4
CUST-14690,5,6,1728.97,288.16,0.3333,2025-01-03,2025-12-26,2,1,0,5,5,5,555,5.0
CUST-14691,326,1,211.04,211.04,0.0,2025-02-08,2025-02-08,0,1,0,2,2,2,222,2.0
CUST-14692,109,3,648.89,216.3,0.3333,2025-03-29,2025-09-13,1,1,0,3,4,4,344,3.6
CUST-14693,141,1,222.41,222.41,1.0,2025-08-12,2025-08-12,0,1,0,3,2,2,322,2.4
CUST-14694,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14695,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14696,304,1,185.26,185.26,1.0,2025-03-02,2025-03-02,0,1,0,2,2,2,222,2.0
CUST-14697,126,5,1562.83,312.57,0.2,2025-03-02,2025-08-27,1,3,0,3,5,5,355,4.2
CUST-14698,159,1,185.56,185.56,0.0,2025-07-25,2025-07-25,0,0,0,3,2,2,322,2.4
CUST-14699,37,2,752.64,376.32,0.0,2025-04-30,2025-11-24,0,2,1,5,3,4,534,4.1
CUST-14700,10,2,795.86,397.93,0.0,2025-09-26,2025-12-21,1,0,0,5,3,5,535,4.4
CUST-14701,31,4,924.49,231.12,0.25,2025-02-27,2025-11-30,1,0,0,5,5,5,555,5.0
CUST-14702,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14703,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14704,21,1,250.04,250.04,1.0,2025-12-10,2025-12-10,0,1,0,5,2,2,522,3.2
CUST-14705,52,2,641.67,320.84,0.0,2025-09-15,2025-11-09,1,1,0,4,3,4,434,3.7
CUST-14706,52,2,560.01,280.01,0.0,2025-03-07,2025-11-09,1,1,0,4,3,4,434,3.7
CUST-14707,60,2,402.45,201.23,0.5,2025-06-21,2025-11-01,1,0,0,4,3,3,433,3.4
CUST-14708,250,1,398.32,398.32,0.0,2025-04-25,2025-04-25,0,1,0,2,2,3,223,2.3
CUST-14709,195,1,143.41,143.41,0.0,2025-06-19,2025-06-19,1,0,0,2,2,2,222,2.0
CUST-14710,146,1,295.36,295.36,0.0,2025-08-07,2025-08-07,1,0,0,3,2,2,322,2.4
CUST-14711,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14712,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14713,257,1,464.68,464.68,1.0,2025-04-18,2025-04-18,1,0,0,2,2,3,223,2.3
CUST-14714,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14715,23,1,158.29,158.29,0.0,2025-12-08,2025-12-08,1,0,0,5,2,2,522,3.2
CUST-14716,3,5,1005.5,201.1,0.4,2025-01-27,2025-12-28,0,4,0,5,5,5,555,5.0
CUST-14717,28,5,1267.9,253.58,0.0,2025-01-10,2025-12-03,2,2,0,5,5,5,555,5.0
CUST-14718,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14719,24,1,278.88,278.88,0.0,2025-12-07,2025-12-07,1,0,0,5,2,2,522,3.2
CUST-14720,178,2,282.95,141.48,0.5,2025-04-27,2025-07-06,0,1,0,2,3,2,232,2.3
CUST-14721,257,2,569.33,284.66,0.0,2025-01-11,2025-04-18,0,2,0,2,3,4,234,2.9
CUST-14722,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14723,124,3,1027.78,342.59,0.3333,2025-07-06,2025-08-29,2,0,0,3,4,5,345,3.9
CUST-14724,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14725,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14726,65,3,919.34,306.45,0.3333,2025-04-07,2025-10-27,1,2,0,4,4,5,445,4.3
CUST-14727,63,2,602.63,301.32,0.0,2025-09-18,2025-10-29,1,1,0,4,3,4,434,3.7
CUST-14728,136,2,592.67,296.34,0.5,2025-01-08,2025-08-17,1,1,0,3,3,4,334,3.3
CUST-14729,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14730,207,1,173.16,173.16,1.0,2025-06-07,2025-06-07,1,0,0,2,2,2,222,2.0
CUST-14731,23,1,209.47,209.47,0.0,2025-12-08,2025-12-08,0,0,0,5,2,2,522,3.2
CUST-14732,24,2,397.74,198.87,1.0,2025-06-13,2025-12-07,2,0,0,5,3,3,533,3.8
CUST-14733,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14734,179,4,1024.98,256.25,0.25,2025-01-19,2025-07-05,3,1,0,2,5,5,255,3.8
CUST-14735,171,3,691.57,230.52,0.3333,2025-05-11,2025-07-13,1,1,0,3,4,4,344,3.6
CUST-14736,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14737,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14738,59,3,967.57,322.52,0.0,2025-05-11,2025-11-02,2,1,0,4,4,5,445,4.3
CUST-14739,60,1,213.75,213.75,0.0,2025-11-01,2025-11-01,1,0,0,4,2,2,422,2.8
CUST-14740,200,3,717.04,239.01,0.0,2025-03-23,2025-06-14,1,1,0,2,4,4,244,3.2
CUST-14741,76,1,114.56,114.56,0.0,2025-10-16,2025-10-16,1,0,0,4,2,1,421,2.5
CUST-14742,35,2,871.82,435.91,0.0,2025-02-12,2025-11-26,1,1,0,5,3,5,535,4.4
CUST-14743,34,1,425.36,425.36,0.0,2025-11-27,2025-11-27,0,1,0,5,2,3,523,3.5
CUST-14744,122,3,961.41,320.47,0.6667,2025-01-28,2025-08-31,2,0,0,3,4,5,345,3.9
CUST-14745,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14746,11,4,984.62,246.15,0.25,2025-02-17,2025-12-20,1,3,0,5,5,5,555,5.0
CUST-14747,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14748,243,1,224.3,224.3,0.0,2025-05-02,2025-05-02,1,0,0,2,2,2,222,2.0
CUST-14749,66,2,461.74,230.87,0.5,2025-04-18,2025-10-26,0,0,0,4,3,3,433,3.4
CUST-14750,49,2,773.65,386.83,0.5,2025-03-28,2025-11-12,1,1,0,4,3,4,434,3.7
CUST-14751,55,3,646.52,215.51,1.0,2025-03-22,2025-11-06,2,1,0,4,4,4,444,4.0
CUST-14752,200,3,761.48,253.83,0.3333,2025-01-22,2025-06-14,1,0,1,2,4,4,244,3.2
CUST-14753,35,1,169.92,169.92,1.0,2025-11-26,2025-11-26,1,0,0,5,2,2,522,3.2
CUST-14754,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14755,16,4,1098.94,274.74,0.25,2025-03-25,2025-12-15,1,3,0,5,5,5,555,5.0
CUST-14756,52,1,168.8,168.8,0.0,2025-11-09,2025-11-09,0,1,0,4,2,2,422,2.8
CUST-14757,38,2,670.74,335.37,0.5,2025-08-07,2025-11-23,0,1,1,5,3,4,534,4.1
CUST-14758,268,1,237.86,237.86,0.0,2025-04-07,2025-04-07,0,1,0,2,2,2,222,2.0
CUST-14759,171,1,220.82,220.82,0.0,2025-07-13,2025-07-13,0,1,0,3,2,2,322,2.4
CUST-14760,26,2,383.73,191.87,0.0,2025-01-17,2025-12-05,2,0,0,5,3,3,533,3.8
CUST-14761,37,1,453.78,453.78,0.0,2025-11-24,2025-11-24,1,0,0,5,2,3,523,3.5
CUST-14762,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14763,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14764,10,1,260.66,260.66,1.0,2025-12-21,2025-12-21,0,1,0,5,2,2,522,3.2
CUST-14765,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14766,115,1,343.25,343.25,0.0,2025-09-07,2025-09-07,0,1,0,3,2,3,323,2.7
CUST-14767,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14768,159,1,260.11,260.11,0.0,2025-07-25,2025-07-25,0,0,0,3,2,2,322,2.4
CUST-14769,328,1,112.84,112.84,1.0,2025-02-06,2025-02-06,0,1,0,2,2,1,221,1.7
CUST-14770,161,2,624.89,312.45,0.5,2025-04-28,2025-07-23,2,0,0,3,3,4,334,3.3
CUST-14771,358,1,202.19,202.19,0.0,2025-01-07,2025-01-07,1,0,0,1,2,2,122,1.6
CUST-14772,80,3,1017.39,339.13,0.3333,2025-06-27,2025-10-12,0,2,1,4,4,5,445,4.3
CUST-14773,81,4,902.08,225.52,0.25,2025-05-17,2025-10-11,1,2,0,4,5,5,455,4.6
CUST-14774,155,2,1079.24,539.62,0.0,2025-07-26,2025-07-29,0,2,0,3,3,5,335,3.6
CUST-14775,218,1,250.5,250.5,0.0,2025-05-27,2025-05-27,0,1,0,2,2,2,222,2.0
CUST-14776,58,3,813.4,271.13,0.3333,2025-07-15,2025-11-03,2,1,0,4,4,5,445,4.3
CUST-14777,55,2,403.78,201.89,0.0,2025-03-17,2025-11-06,1,1,0,4,3,3,433,3.4
CUST-14778,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14779,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14780,219,1,296.07,296.07,1.0,2025-05-26,2025-05-26,0,0,0,2,2,2,222,2.0
CUST-14781,271,2,258.37,129.19,0.0,2025-02-06,2025-04-04,2,0,0,2,3,2,232,2.3
CUST-14782,3,2,345.85,172.93,0.0,2025-06-30,2025-12-28,2,0,0,5,3,3,533,3.8
CUST-14783,20,2,790.05,395.03,0.0,2025-07-07,2025-12-11,0,1,0,5,3,5,535,4.4
CUST-14784,20,2,312.77,156.39,1.0,2025-04-14,2025-12-11,1,1,0,5,3,3,533,3.8
CUST-14785,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14786,18,6,1791.24,298.54,0.3333,2025-06-17,2025-12-13,3,3,0,5,5,5,555,5.0
CUST-14787,153,2,454.8,227.4,0.5,2025-07-15,2025-07-31,1,0,0,3,3,3,333,3.0
CUST-14788,165,3,537.42,179.14,0.3333,2025-02-01,2025-07-19,2,1,0,3,4,4,344,3.6
CUST-14789,202,2,312.63,156.32,0.5,2025-02-03,2025-06-12,1,1,0,2,3,3,233,2.6
CUST-14790,82,3,312.36,104.12,0.0,2025-05-09,2025-10-10,2,1,0,4,4,3,443,3.7
CUST-14791,47,2,393.58,196.79,0.0,2025-09-16,2025-11-14,1,1,0,4,3,3,433,3.4
CUST-14792,282,3,673.09,224.36,0.3333,2025-02-15,2025-03-24,1,1,0,2,4,4,244,3.2
CUST-14793,277,1,364.73,364.73,0.0,2025-03-29,2025-03-29,0,0,0,2,2,3,223,2.3
CUST-14794,124,3,1213.95,404.65,0.0,2025-01-07,2025-08-29,1,0,0,3,4,5,345,3.9
CUST-14795,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14796,243,1,611.91,611.91,0.0,2025-05-02,2025-05-02,0,1,0,2,2,4,224,2.6
CUST-14797,192,2,416.62,208.31,1.0,2025-03-13,2025-06-22,2,0,0,2,3,3,233,2.6
CUST-14798,75,1,187.77,187.77,0.0,2025-10-17,2025-10-17,1,0,0,4,2,2,422,2.8
CUST-14799,2,3,896.12,298.71,0.0,2025-03-23,2025-12-29,1,2,0,5,4,5,545,4.7
CUST-14800,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14801,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14802,308,1,563.24,563.24,1.0,2025-02-26,2025-02-26,1,0,0,2,2,4,224,2.6
CUST-14803,13,3,883.4,294.47,0.3333,2025-07-20,2025-12-18,2,1,0,5,4,5,545,4.7
CUST-14804,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14805,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14806,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14807,11,2,396.74,198.37,0.5,2025-01-21,2025-12-20,0,1,0,5,3,3,533,3.8
CUST-14808,3,2,312.72,156.36,0.0,2025-07-02,2025-12-28,2,0,0,5,3,3,533,3.8
CUST-14809,27,2,433.46,216.73,0.5,2025-12-02,2025-12-04,0,2,1,5,3,3,533,3.8
CUST-14810,118,1,176.83,176.83,1.0,2025-09-04,2025-09-04,0,1,0,3,2,2,322,2.4
CUST-14811,21,3,862.58,287.53,0.6667,2025-07-13,2025-12-10,0,1,0,5,4,5,545,4.7
CUST-14812,72,3,1167.83,389.28,1.0,2025-10-03,2025-10-20,2,1,0,4,4,5,445,4.3
CUST-14813,19,3,878.82,292.94,0.0,2025-09-21,2025-12-12,1,2,0,5,4,5,545,4.7
CUST-14814,66,2,475.84,237.92,0.5,2025-07-14,2025-10-26,0,2,0,4,3,3,433,3.4
CUST-14815,163,4,1100.84,275.21,0.75,2025-03-01,2025-07-21,4,0,0,3,5,5,355,4.2
CUST-14816,28,1,144.46,144.46,1.0,2025-12-03,2025-12-03,1,0,0,5,2,2,522,3.2
CUST-14817,184,1,268.42,268.42,1.0,2025-06-30,2025-06-30,1,0,0,2,2,2,222,2.0
CUST-14818,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14819,66,1,117.16,117.16,1.0,2025-10-26,2025-10-26,1,0,0,4,2,1,421,2.5
CUST-14820,36,2,503.25,251.63,0.0,2025-03-14,2025-11-25,0,2,0,5,3,3,533,3.8
CUST-14821,26,1,162.87,162.87,0.0,2025-12-05,2025-12-05,0,1,0,5,2,2,522,3.2
CUST-14822,81,1,210.18,210.18,1.0,2025-10-11,2025-10-11,1,0,0,4,2,2,422,2.8
CUST-14823,127,1,179.41,179.41,0.0,2025-08-26,2025-08-26,1,0,0,3,2,2,322,2.4
CUST-14824,23,3,1148.05,382.68,0.3333,2025-02-08,2025-12-08,0,1,0,5,4,5,545,4.7
CUST-14825,66,2,564.64,282.32,0.5,2025-07-28,2025-10-26,1,1,0,4,3,4,434,3.7
CUST-14826,118,1,284.68,284.68,0.0,2025-09-04,2025-09-04,1,0,0,3,2,2,322,2.4
CUST-14827,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14828,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14829,45,3,763.89,254.63,0.3333,2025-03-01,2025-11-16,2,1,0,4,4,4,444,4.0
CUST-14830,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14831,156,1,333.38,333.38,0.0,2025-07-28,2025-07-28,0,1,0,3,2,3,323,2.7
CUST-14832,10,3,475.27,158.42,0.0,2025-02-02,2025-12-21,1,1,0,5,4,3,543,4.1
CUST-14833,326,1,168.54,168.54,1.0,2025-02-08,2025-02-08,1,0,0,2,2,2,222,2.0
CUST-14834,333,1,183.2,183.2,0.0,2025-02-01,2025-02-01,0,1,1,1,2,2,122,1.6
CUST-14835,32,2,654.54,327.27,0.5,2025-10-12,2025-11-29,1,0,0,5,3,4,534,4.1
CUST-14836,87,1,382.06,382.06,0.0,2025-10-05,2025-10-05,0,1,0,4,2,3,423,3.1
CUST-14837,119,2,519.01,259.51,0.0,2025-06-24,2025-09-03,1,1,0,3,3,4,334,3.3
CUST-14838,211,1,365.06,365.06,0.0,2025-06-03,2025-06-03,0,1,0,2,2,3,223,2.3
CUST-14839,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14840,44,6,1551.14,258.52,0.0,2025-05-03,2025-11-17,3,3,0,4,5,5,455,4.6
CUST-14841,309,1,222.38,222.38,0.0,2025-02-25,2025-02-25,1,0,0,2,2,2,222,2.0
CUST-14842,38,2,648.61,324.31,0.0,2025-11-01,2025-11-23,0,1,0,5,3,4,534,4.1
CUST-14843,162,2,686.81,343.41,0.5,2025-05-30,2025-07-22,0,1,0,3,3,4,334,3.3
CUST-14844,67,3,646.24,215.41,0.3333,2025-04-20,2025-10-25,0,3,1,4,4,4,444,4.0
CUST-14845,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14846,44,2,401.85,200.93,0.5,2025-05-23,2025-11-17,2,0,0,4,3,3,433,3.4
CUST-14847,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14848,33,2,593.9,296.95,0.5,2025-10-25,2025-11-28,1,0,0,5,3,4,534,4.1
CUST-14849,178,4,770.64,192.66,0.0,2025-01-03,2025-07-06,3,0,0,2,5,4,254,3.5
CUST-14850,33,3,768.75,256.25,0.3333,2025-06-18,2025-11-28,2,0,1,5,4,4,544,4.4
CUST-14851,68,3,711.76,237.25,0.6667,2025-02-23,2025-10-24,1,2,0,4,4,4,444,4.0
CUST-14852,258,1,239.79,239.79,0.0,2025-04-17,2025-04-17,0,0,0,2,2,2,222,2.0
CUST-14853,115,2,843.09,421.55,0.5,2025-04-13,2025-09-07,1,1,0,3,3,5,335,3.6
CUST-14854,158,1,239.22,239.22,0.0,2025-07-26,2025-07-26,1,0,0,3,2,2,322,2.4
CUST-14855,31,2,577.27,288.64,0.5,2025-04-25,2025-11-30,0,1,0,5,3,4,534,4.1
CUST-14856,109,1,318.66,318.66,0.0,2025-09-13,2025-09-13,0,1,0,3,2,3,323,2.7
CUST-14857,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-14858,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
